intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2011-10-13:4372:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la demanda, a diferencia de la actividad, se ha corregido al alza, fundamentalmente por el dato de importaciones observado en el tercer trimestre",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2008-09-04:2099:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,La trayectoria futura de la TPM contempla ajustes adicionales para asegurar la convergencia de la inflación a la meta,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2010-06-15:3135:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,los movimientos esperados en las tasas de política monetaria han tendido a postergarse o a ser más moderados,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2013-09-12:5812:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,La consolidación de las tendencias delineadas en el último IPoM podría requerir de ajustes en la Tasa de Política Monetaria en los próximos meses,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2015-10-15:7097:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la tasa de interés real de corto plazo es muy negativa, lo que deja en evidencia su nivel de expansividad",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2005-07-12:308:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,coincide en que resulta difícil justificar una decisión diferente a la de elevar en 25 puntos base la tasa de política monetaria,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2013-02-14:5358:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,señala concordar con la apreciación del Consejero señor Enrique Marshall en cuanto a que el escenario es similar al observado el mes pasado,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2009-02-12:2319:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,en los países en que se presentan problemas en sus sistemas bancarios debería incorporarse alguna expectativa de su influencia en el déficit fiscal,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2007-02-08:1083:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"en general, en la discusión respecto de mercado laboral se le cree más al INE",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-10-18:5141:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las empresas bancarias informan la existencia de mayores restricciones crediticias para el sector inmobiliario,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2007-10-11:1502:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,lo que resalta es la caída en la proyección del consumo privado que baja en un punto respecto de lo proyectado en el IPoM para el tercer trimestre,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2010-10-14:3449:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"está predominando no solo el relajamiento cuantitativo, en el sentido de que la curva libre de riesgo se ha aplanado significativamente y ha caído",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2014-07-15:6325:1,ia_ronda,dovish,0.00,0.70,0.30,-0.70,el Banco ha señalado que su aumento es transitorio y es por ello que se ha incorporado un sesgo negativo en la política monetaria,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-10-18:5095:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesion: fijacion de fecha futura y constancia de asistencia (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2010-06-15:3132:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la volatilidad se mantiene, aunque se reduce en el margen",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2011-05-12:4012:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los futuros de alimentos tienden a estabilizarse o registrarán una ligera caída adicional, particularmente en el caso del maíz y del trigo",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2015-04-16:6737:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"surgen nuevos elementos de análisis para revisar el comportamiento de la inversión minera en el año 2013, que fue sorprendentemente dinámica",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2011-07-14:4160:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"discusion institucional de presupuesto y legitimidad, ajena a la decision TPM",escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2006-03-16:614:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,constancia de asistencia y transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2014-04-17:6164:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha y transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2013-04-11:5498:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha y transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2008-11-13:2147:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,los analistas esperan una corrección drástica en el último trimestre,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-08-16:5030:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento al ministro y transito a la votacion (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2008-11-13:2158:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha y transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-06-14:4890:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento al ministro y transito a la votacion (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2006-08-10:789:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"en términos relativos, los inventarios son más pequeños en relación a la demanda",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2013-03-14:5421:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,hace referencia a la fuerte revisión al alza del PIB correspondiente al primer trimestre del año en curso,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2007-11-13:1526:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si el Gerente señor Lehmann puede explicar la razón por la cual los inventarios están bajos,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2015-12-17:7191:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la significativa diferencia que se observa entre los indicadores de hormigón y de cemento, lo que sugiere mayores importaciones de cemento",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2010-11-16:3572:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion y transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2014-06-12:6293:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se acuerda por cuatro votos a favor y uno en contra, mantener la Tasa de Política Monetaria en 4,0% anual",alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-10-18:5141:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspension de la reunion (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-07-12:4973:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5.0% anual,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2008-08-14:2027:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las cifras de la Universidad de Chile registran una baja en la tasa de desempleo,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2007-01-11:1047:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito a opciones (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2012-05-17:4822:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por las razones que motivan la significativa sorpresa al alza del consumo de bienes durables,alta,1,,escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2014-06-12:6295:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobacion del comunicado y cierre (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2006-12-14:1021:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobacion del comunicado y cierre (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
RPM-2014-07-15:6341:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobacion del comunicado y cierre (logistica),escalado_t10_r14,v2,2026-09-15,ia_agente
