intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2008-05-08:1828:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los créditos hipotecarios son largos y los créditos de consumo que obtienen la Pymes son más bien de corto plazo, por lo cual son de mayor riesgo",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-06-10:1869:7,ia_ronda,neutral,0.00,0.00,1.00,0.00,todavía el país está con inercia de alimentos puesto que los precios domésticos no se ajustaron debidamente,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-06-10:1873:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,dos tercios de los proyectos o del incremento de la inversión de este año corresponden a minería y energía,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-06-10:1889:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,como efecto de segunda vuelta el alza de los plásticos y del transporte afectó el mayor precio de las bebidas,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-07-10:1916:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,la actividad en las economías desarrolladas muestra nuevos signos de debilidad en el contexto de mercados financieros que vuelven a presentar una elevada incertidumbre,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-07-10:1917:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,en América Latina hay un componente que es el tipo de cambio,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-07-10:1948:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el gran problema de la política monetaria se produce cuando el precio que se fija en un momento no responde a algo que sucedió, sino que a la expectativa",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-08-14:1980:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: invitacion a exponer,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-08-14:1994:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"frente a la perspectiva de tasas, el ECB ablandó su posición",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-08-14:2016:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"tendría que haber una apreciación fuerte sobre el tipo de cambio real, lo que no se observa",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-09-04:2050:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,no resulta evidente qué es lo que empuja su promedio,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-09-04:2067:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la renovación de equipos de computación es también de empresas grandes, pero corresponde al tamaño de los proyectos",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-09-04:2086:1,ia_ronda,hawkish,0.80,0.00,0.20,0.80,no le parece conveniente efectuar un aumento de 75 puntos base,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-09-04:2095:1,ia_ronda,hawkish,0.90,0.00,0.10,0.90,tiene una preferencia por un ajuste de 75 puntos base en esta Reunión,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-11-13:2144:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la depreciación del peso se ha observado en muchas otras monedas,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-11-13:2146:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,lo que se ha observado más recientemente es que los agregados monetarios han aumentado su tasa de crecimiento,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-11-13:2155:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,le gustaría que en las discusiones se afinaran más aún las sensibilidades de un escenario incierto,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-11-13:2171:1,ia_ronda,dovish,0.00,0.75,0.25,-0.75,"le parece mucho más apropiado, en esta oportunidad, mantener la Tasa de Política Monetaria a la espera de noticias que aseguren, con algo más de certeza, la caída de la inflación",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-12-11:2177:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,en el caso de los bonos alemanes que también han sufrido caídas muy importantes,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-12-11:2221:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si en ese modelo está implícita una trayectoria de la tasa de interés,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-12-11:2229:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las operaciones de comercio exterior deberían observarse en dólares,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2008-12-11:2232:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,si las Administradoras de Fondos de Pensiones son un factor de la depreciación adicional del tipo de cambio multilateral,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-01-08:2271:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se aprecia una velocidad negativa en el empleo, por primera vez durante el año, desde fines de 2007",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-01-08:2280:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,esta situación comenzaría a ocurrir aproximadamente en el mes de junio,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-02-12:2339:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,si el nivel es igual y la tasa de variación también lo es ya se pierde más de un punto en la proyección,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-02-12:2340:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,se tiene un punto o un punto y medio más de brecha si se toma en cuenta el cuarto trimestre,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-02-12:2380:1,ia_ronda,dovish,0.00,0.90,0.10,-0.90,mantiene su decisión de rebajar la Tasa de Política Monetaria en sólo 200 puntos base,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-03-12:2396:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,dando cuenta justamente que a mayores plazos se están percibiendo mayores riesgos,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-04-09:2443:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,cómo se comparan dichas cifras con los últimos datos del FMI,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-04-09:2478:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la demanda interna, aparentemente está cayendo mucho más que el PIB",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-04-09:2485:1,ia_ronda,neutral,0.00,0.35,0.65,-0.35,"no recuerda una RPM en la que el update de la proyección tanto de actividad como de inflación respecto al dato de la RPM anterior, sea tan marcado",media,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-04-09:2488:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,ninguna de ellas le va a llegar a los sectores que exportan,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-04-09:2495:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: apertura de la votacion,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2529:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,no extraería más información de la que realmente puede proporcionar,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2530:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el cambio de la ley es a partir de febrero, por lo tanto la primera caída del mes no incorpora eso todavía",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2532:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,por qué se está suponiendo que hay una caída de inventarios el segundo trimestre,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2532:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,"si esa fuese la interpretación, entonces estas observaciones serían más bien pesimistas que optimistas",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2534:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,si lo anterior tiene que ver con el problema de estacionalizar el vestuario,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2538:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el mercado está esperando inflaciones un poco más arriba de lo que el Banco estaba indicando en sus proyecciones,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-05-07:2541:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,incorporacion de autoridad a la reunion (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2555:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"luego de la fuerte caída que se produjo en marzo, se observa un rebote",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2567:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,si se tiene evidencia de que se esté empezando a registrar nuevamente inversión financiera en este tipo de materias primas,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2567:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,"para el año 2009, el precio promedio se mantendría en 60 dólares el barril",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2591:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,"lo esencial no radica solamente en el nivel, sino que también en la velocidad",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2596:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: ofrecimiento de la palabra,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-06-16:2603:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobacion del comunicado y cierre de la sesion (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-07-09:2637:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,la mayoría de los agentes encuestados estima que el Consejo acordará una disminución de la Tasa de Política Monetaria en 25 puntos base,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2656:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,encabezado de acta: lista de asistentes y fecha,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2660:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los indicadores de empleo han continuado dando cifras negativas, aunque han tendido a atenuarse en los últimos meses",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2665:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"las tasas a diez años en Chile hace tiempo que no están en 6,5%, sino que 100 puntos más abajo",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2668:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,resulta natural una declinación de los mismos en los años más cercanos,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2674:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,los spreads entre las tasas de colocación y captación han aumentado y son comparables con otros episodios de stress financiero,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2679:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"no significa que el mercado de manera unánime esté esperando que la inflación vaya subiendo, más bien todo lo contrario",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-08-13:2681:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,se considera que las opciones más plausibles para esta Reunión son la mantención de la actual instancia de política monetaria o su eventual ampliación,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-09-08:2705:7,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2715:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: invitacion a exponer,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2718:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,varias empresas importantes relacionadas con el negocio de propiedades comerciales se encuentran en procesos de quiebra,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2726:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,los de seis y doce meses son los que muestran distorsiones actualmente,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2728:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y ofrecimiento de la palabra (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2729:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el precio del petróleo podría reducirse drásticamente por aumentos de capacidad de producción,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2734:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,le sorprende que el fortalecimiento del consumo no se traduzca en las importaciones,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-10-13:2758:1,ia_ronda,dovish,0.00,0.80,0.20,-0.80,"vota por mantener la TPM en 0,5% y las medidas de política monetaria excepcionales adoptadas en julio",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-11-12:2778:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,el actual escenario sigue presuponiendo una salida de la crisis más rápida que en la del 1998,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2009-11-12:2791:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,un retiro gradual de la FLAP es la opción que parece más plausible,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-01-14:2857:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se ve bastante dinamismo y que el indicador coincidente, de hecho, está con una velocidad bastante elevada en el margen",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-01-14:2870:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,sugiere procesar con bastante cuidado la encuesta de condiciones crediticias de los bancos,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-01-14:2871:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,habría anticipado lo que ocurrió,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2915:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,se registró un aumento en la cifra mensual de variación de los salarios en términos desestacionalizados,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2931:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,prácticamente idéntico al que difundió hace un año atrás para el IPC del Gran Santiago,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2932:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,donde se producen mayores efectos es en los bienes no transables,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2943:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,si ello quiere decir que los márgenes están muy comprimidos o que se han producido racionalizaciones,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2958:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,inicio de sesion de tarde y transito a opciones (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-02-11:2962:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,concesion de la palabra (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-03-18:2982:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"existe, además, un agregado de una percepción de cuánto cayó la actividad, no por menor disponibilidad de factores, sino que porque hay una disrupción",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-03-18:2993:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"calibrar los modelos con efectos ingresos sobre la oferta de trabajo, por ejemplo vía salarios reales, le parece exagerado",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-04-15:3065:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,solicita que se efectúe una revisión al IMCE,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-06-15:3134:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"no recoge probablemente la mayor turbulencia que se observó en los mercados financieros a contar de esa fecha, cuando se agudizó la situación de fragilidad de Europa",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-06-15:3147:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,hoy los bancos centrales están aplicando medidas de provisión de liquidez muy distintas de las que se aplicaron después de Bear Stearns,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-06-15:3151:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,reflejó claramente el efecto sustitución de importaciones por producción doméstica,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-06-15:3188:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la tasa de interés en el corto plazo se ajusta de tal manera de que haya equilibrio en el mercado monetario,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-06-15:3192:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la Encuesta de Expectativas Económicas arrojó que la mayoría de los analistas piensa que se acordará un aumento de 25 puntos,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-07-15:3214:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el negocio crediticio de los bancos registra una evolución plana, el segmento securitizado está todavía muy deteriorado y los bonos simples no repuntan",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-07-15:3230:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,dichas restricciones fueron impuestas en Corea con una proyección de superávit,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-08-12:3286:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,las expectativas de movimientos de política monetaria recogen un aplazamiento de los ajustes,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-08-12:3302:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"pregunta dónde se registran los albañiles, si acaso en el sector servicios",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-08-12:3303:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,se incorporan como relaciones menores en dicho sector,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-08-12:3308:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"disminuyeron los meses para botar vivienda desde el peak de 30 meses, aproximadamente, a algo menos de 20 meses",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-08-12:3310:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,esto no ha continuado acelerándose desde el punto de vista de la difusión coyuntural que se está observando,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3346:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fijacion de fecha, constancia de asistencia e invitacion a exponer (logistica)",escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3354:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el yen se debilitó por efecto de carry trade, o sea, las casas se financiaron en Japón",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3374:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,ello se denomina perfect capital mobility y que por algo no hay convergencia de tasas,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3389:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,se debe considerar también la reconstrucción en las regiones más afectadas por el terremoto,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3395:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"resulta ser, de alguna manera, una suerte de espejo de lo que ocurre con la venta de automóviles",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-09-16:3409:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"hay un fenómeno más estructural, que es la entrada del gas, que ha tenido un efecto muy fuerte en el valor agregado",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-10-14:3434:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,de pronto sorprendió con un alza de 4 a 6% del ingreso,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-10-14:3476:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-10-14:3491:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,"su voto es por subir la TPM en 25 puntos base hasta 2,75%",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-10-14:3492:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,"acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 2,75% anual",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3499:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los PMI son algo más positivos en Estados Unidos, mientras que los indicadores de producción industrial no están exhibiendo un dinamismo similar",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3501:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por los niveles que exhiben los componentes del ISM manufacturero,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3550:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,solo ve posible que el gasto pueda materializarse mediante la entrega de bonos a la población,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3567:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"las economías emergentes tienen una apreciación cambiaria, poca inflación",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3568:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,pregunta por los efectos de la tasa y por lo que las decisiones que hay que adoptar en ese caso,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-11-16:3572:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspension de la sesion (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-12-16:3622:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las mismas inmobiliarias podrían estar otorgando el financiamiento requerido,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2010-12-16:3626:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por el valor mínimo de ese rango,alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2011-01-13:3656:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el nivel actual de dicho índice, expresado tanto en dólares como en pesos, es similar e incluso superior al registrado en el año 2008",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2011-08-18:4267:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion e incorporacion de autoridad (logistica),escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2011-10-13:4384:1,ia_ronda,neutral,0.00,0.30,0.70,-0.30,"frente a la gran incertidumbre del último tiempo, era natural prever que los agentes económicos moderarían su gasto y con ello lo haría la actividad",media,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
RPM-2011-11-15:4433:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la proyección para el año se mantiene en 6,3%, pero contempla una pequeña recomposición del PIB",alta,1,,escalado_t06_r10,v2,2026-09-15,ia_agente
