intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2011-08-18:4216:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesion: fijacion de fecha y constancia de asistencia (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2008-04-10:1761:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el trigo chileno que es el que se utiliza fundamentalmente para producir el pan chileno, no es el más apropiado para venderlo internacionalmente",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2008-11-13:2164:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"ello significa una décima más de crecimiento para este año, respecto a la proyección que presentó",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2010-10-14:3435:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"no le queda claro si los actuales datos de Consensus se están acercando, de alguna manera, hacia la proyección del Banco",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2013-12-12:5925:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,dicho ciclo se vincularía con la inversión en infraestructura y sus sectores derivados,alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2008-11-13:2147:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"ahora lentamente se han ido corrigiendo a la baja, más o menos en línea con lo que observaba el Banco Central de Chile",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2014-11-18:6487:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesion: fijacion de fecha futura y ofrecimiento de la palabra (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2014-05-15:6221:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha y transito a opciones (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2006-12-14:1003:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"todas las tendencias inflacionarias que se tenían el mes pasado venían apuntando hacia abajo y por el otro lado, que la situación se hubiese puesto mixta",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2010-12-16:3598:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Bélgica está empezando a contagiarse, y solicita que se verifique esta noticia",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2011-03-17:3881:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,bienvenida al ministro y transito a opciones (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2012-03-15:4720:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y suspension de la reunion (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2012-07-12:4924:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la masa salarial exhibe una leve aceleración, al aumentar en términos nominales desde 8%-8,5% a 8,5%—9%, aproximadamente",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2012-01-12:4555:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la masa salarial nominal está creciendo al 10%, ya que los salarios nominales lo hacen al 6% y el empleo asalariado al 4%",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2009-10-13:2747:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra al staff (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2006-10-12:919:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"aquí se presentan dos noticias, una la inflación baja y la otra, proyecciones de que el precio del petróleo bajó",alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2009-09-08:2706:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra al staff (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2009-04-09:2490:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra al staff (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2012-04-17:4788:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,constancia del acuerdo de mantencion (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2009-05-07:2505:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra al staff (logistica),escalado_t12_r16,v2,2026-09-15,ia_agente
RPM-2007-09-13:1449:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,señala que si la demora es predecible entiende que la cifra resultante es menor y no mayor,alta,1,,escalado_t12_r16,v2,2026-09-15,ia_agente
