intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2005-06-09:286:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,existe una serie de cambios que todavía pueden suceder,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:286:2,ia_ronda,neutral,0.0,0.0,1.0,0.0,las cifras están confirmando que el escenario central era el correcto,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:287:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,"la modificación al alza tiene que ver con algunos sectores que llevan al cambio de los precios, principalmente, en el sector agrícola",alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,suspension de la sesion (logistica),escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:2,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,reanudacion de sesion (logistica),escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:3,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,transito procedimental: solicitud de presentacion de opciones,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:4,ia_ronda,neutral,0.0,0.0,1.0,0.0,las opciones que parecen más plausibles para esta reunión son aumentar la tasa de política monetaria en 25 puntos base o mantenerla en su nivel actual,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:5,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:6,ia_ronda,hawkish,0.9,0.0,0.1,0.9,que la opción de alza de 25 puntos base domina inambiguamente a la mantención de la tasa de política monetaria en esta oportunidad,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:288:7,ia_ronda,dovish,0.0,0.75,0.25,-0.75,una mantención de tasas de interés resulta más coherente con los antecedentes disponibles,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:289:1,ia_ronda,dovish,0.0,0.7,0.3,-0.7,hacerlo tres veces consecutivas generaría una señal algo extraña,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:290:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,transito procedimental: apertura de la votacion,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:291:1,ia_ronda,dovish,0.0,0.85,0.15,-0.85,"vota por mantener la tasa de política monetaria en 3,25% anual",alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:292:1,ia_ronda,dovish,0.0,0.85,0.15,-0.85,su decisión es a favor de la mantención de la tasa,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:292:2,ia_ronda,dovish,0.0,0.85,0.15,-0.85,vota por una Mantención de la TPM en su nivel actual,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:293:1,ia_ronda,dovish,0.0,0.85,0.15,-0.85,"su voto es por mantener la tasa de interés en 3,25% anual",alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:294:1,ia_ronda,dovish,0.0,0.85,0.15,-0.85,también se pronuncia por mantener la tasa de política,alta,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:294:2,ia_ronda,hawkish,0.55,0.0,0.45,0.55,La decisión de mantener la Tasa de Política Monetaria en esta oportunidad no modifica la expectativa de reducción pausada del impulso monetario,media,1,,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-06-09:295:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,aprobacion del comunicado y cierre de la sesion (logistica),escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-07-12:296:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,encabezado de acta: lista de asistentes y fecha,escalado_t04_r08,v2,2026-09-15,ia_agente
RPM-2005-07-12:297:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,fijacion de fecha de sesion futura (logistica),escalado_t04_r08,v2,2026-09-15,ia_agente
