intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2010-03-18:3004:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la mayor novedad del mes no fue tanto el terremoto, sino que la corrección en la base que se tenía",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-03-18:3014:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"las expectativas de inflación tienden a mantenerse alineadas más allá del corto plazo, por lo que concuerda con la recomendación en el sentido de mantener la tasa de interés en sus niveles actuales",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-04-15:3042:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las bajas transitorias de impuestos no correspondían a una caída de los ingresos estructurales,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-04-15:3044:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el PPM solo es un pago adelantado de impuestos, por lo que si se ajusta a la baja, la operación renta siguiente se compensa totalmente",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-04-15:3051:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"no ha habido muchas novedades, por lo que los principales supuestos son muy similares a los considerados en ese Informe",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-05-13:3109:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,acuerdo sobre fijación de horario,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-05-13:3124:1,ia_ronda,hawkish,0.80,0.00,0.20,0.80,"su voto es por mantener la tasa en su nivel actual, pero introduciendo en el Comunicado un sesgo al alza explícito",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-05-13:3125:1,ia_ronda,hawkish,0.75,0.00,0.25,0.75,el Consejo tiene la oportunidad de liderar el proceso de alza de tasas antes que sea algo evidente y urgente,media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-06-15:3137:1,ia_ronda,neutral,0.10,0.10,0.80,0.00,"no es lo mismo postergar una decisión de alza de tasa si esta es levemente superior a 0%, que hacerlo cuando es de 4%; son dos decisiones distintas",media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-06-15:3166:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"una marca de cigarrillos aumentó sus precios en mayo, alza que se consideró para el período que comienza el 15 de mayo y se reflejará en el IPC de junio",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-06-15:3199:1,ia_ronda,hawkish,0.97,0.00,0.03,0.97,"su voto es por subir la TPM en 50 puntos base, para llevarla a 1%",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-07-15:3208:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesión y fijación de fecha de reunión,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-07-15:3210:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-07-15:3242:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el principal socio comercial que tienen todos los países que están con problemas es el resto de la Zona Euro, con los cuales tienen un tipo de cambio fijo, en cuyo caso la política fiscal puede ser altamente contractiva",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-07-15:3244:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la variación anual del Imacec llegó a 7,1% y, con ello, el nivel de actividad no solo superó lo previsto, sino que alcanzó, incluso, al peak registrado antes de que se desatara la crisis",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-08-12:3281:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el hecho de no contar en estos momentos con la historia de los mismos, no permite tener una idea precisa acerca de la estabilidad actual de esos precios",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-08-12:3306:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-09-16:3372:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"con ambas tasas y con las tasas largas de interés, se puede tener toda la dinámica del tipo de cambio",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-09-16:3388:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fragmento de respuesta, sin contenido monetario autónomo",piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-09-16:3422:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"adhesión a intervención previa, fragmento incompleto",piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-10-14:3439:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"de alguna manera, las presiones a la depreciación del yen, como se podría inferir del análisis bilateral nominal, no son tales",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-10-14:3467:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"si los flujos de capitales hacia Chile son muy significativos, los chilenos solo estarán dispuestos a comprar esas divisas a un precio reducido, siendo el tipo de cambio el que hace el ajuste",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-10-14:3476:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"mientras se está en el área de no arbitraje, los diferenciales de tasas explican algo, pero mucho menos cuantitativamente que cuando entran a una zona de arbitraje",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-10-14:3476:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los operadores de mercado y los analistas tienden a pensar, mayoritariamente, que el Consejo va a acordar un aumento de 25 puntos base",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-10-14:3493:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobación del texto del comunicado y cierre de sesión,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-11-16:3538:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la actividad real continúa vigorosa y que, en septiembre, creció 6,5% en doce meses",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-11-16:3568:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"lo que interesa en este tipo de escenario es la evolución del sector privado, que entra en trayectorias que suelen corregirse muy bruscamente",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-12-16:3584:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesión y fijación de fecha de reunión,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-12-16:3615:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el costo de importación del gas se corrigió al alza y, por ende, el valor agregado cayó",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-12-16:3620:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"cuya alza fue inferior a la esperada, así como por las matriculas que, en general, se han reajustado en un porcentaje menor a la variación experimentada por el IPC",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2010-12-16:3633:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-01-13:3695:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-02-17:3728:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"las condiciones asociadas a empresas vienen mejorando desde hace un año, pero de niveles probablemente muy restrictivos",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-02-17:3814:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobación del texto del comunicado y cierre de sesión,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-03-17:3828:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Arabia Saudita es el único país productor de petróleo que hoy presenta holgura, mientras que los restantes tienen muy poca capacidad",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-03-17:3841:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,todos los bancos centrales que tienen metas de inflación no pueden hacer frente a shocks de la naturaleza como el que ha generado el petróleo en las últimas semanas,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-03-17:3858:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,le extrañó que la prensa informara el día anterior que la aplicación del Sipco generaría una caída de $20 en la tarifa del Transantiago la próxima semana,media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:3973:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las señales del último mes dan cuenta de que la recuperación de la actividad en las economías desarrolladas estaría perdiendo fuerza,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:3978:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Chile es celeste en industria, pero no lo es en actividad económica",media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:3989:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,ha aumentado la tolerancia a la apreciación,media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:4015:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:4024:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el tipo de cambio se ha apreciado desde la última RPM, fundamentalmente por los movimientos que ha registrado el dólar",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-05-12:4047:1,ia_ronda,hawkish,0.80,0.00,0.20,0.80,el Ministerio de Hacienda cree que se debe actuar aumentando la TPM solo en 25 puntos base,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-06-14:4062:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"dada esa desaceleración, y considerando que hay un cierto rango de tolerancia para efectos de definir si está o no en tendencia, China vuelve a niveles de tendencia",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-06-14:4106:1,ia_ronda,hawkish,0.85,0.00,0.15,0.85,Expresa que la recomendación de elevar la TPM en 25 puntos base es consecuente con esta estrategia,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-07-14:4134:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,sugerencia metodológica de presentación de datos,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-07-14:4182:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fragmento de confirmación, sin contenido monetario autónomo",piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-08-18:4224:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los CDS de Italia y España también alcanzaron niveles en torno a 400 puntos base, pero que disminuyeron una vez que el Banco Central Europeo decidió comprar bonos de ambas economías",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-08-18:4263:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-08-18:4272:1,ia_ronda,dovish,0.00,0.80,0.20,-0.80,estima que es necesario quitar el sesgo restrictivo a la política monetaria de los Comunicados anteriores,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-10-13:4376:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la proyección interna para el presente año y el próximo constituye la primera corrección a la baja desde el año 2009,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-10-13:4392:1,ia_ronda,dovish,0.00,0.65,0.35,-0.65,los antecedentes que se han acumulado en los últimos meses permiten descartar con alta probabilidad un alza futura de las tasas de interés y que más bien van configurando un panorama donde resulta más claro pensar que el próximo movimiento debiera ser a la baja,media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4413:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,la OCDE ha estimado que no llegar a acuerdo significará un ajuste fiscal de 2 puntos del PIB en el año 2012 y de 3 puntos en el 2013,alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4419:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,manifiesta su extrañeza respecto del comportamiento del precio del petróleo y de la gasolina,media,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4428:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"si bien Europa atraviesa por una situación muy compleja, no explotará",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4433:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"ello ha mantenido una presión en los salarios, que se han incrementado en torno a 3% real en el margen",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4434:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"repara en la revisión de las proyecciones del sector agrícola, que no crecería 6,7% en el tercer trimestre como estaba previsto, sino que solo lo haría en un 3,2%",alta,1,,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4444:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-11-15:4456:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t2_r2,v2,2026-09-15,ia_agente
RPM-2011-12-13:4461:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,apertura de sesión y fijación de fecha de reunión,piloto_t2_r2,v2,2026-09-15,ia_agente
