intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2005-04-07:206:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,la proyección que se tiene en esta reunión se encuentra dentro del rango,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:206:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la pendiente de la actual curva forward aumentó comparada con la de la reunión de marzo, dando cuenta que los agentes esperan una normalización más rápida de la política monetaria",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:206:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta procedimental,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:206:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,la curva forward para lo que resta de este año no contempla cambios respecto de la reunión de Política Monetaria anterior,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,habría que chequear exactamente si se trata del mismo número,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,si cae el consumo privado el resto de la demanda es puro inventarios,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,esa tendencia es muy fuerte hacia fines de año y continúa la estimación para el primer semestre,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,en éste tendrían que aumentar mucho para que se corrija hacia arriba la demanda interna,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,el patrón anual de la acumulación de inventarios es muy empinada,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:6,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta sobre los datos de consumo durable y su velocidad,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:7,ia_ronda,neutral,0.00,0.00,1.00,0.00,las ventas de autos nuevos están creciendo al 40% anualizados,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:8,ia_ronda,neutral,0.00,0.00,1.00,0.00,no le parece que estas cifras permitan concluir que se está encaminado a un boom de consumo,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:9,ia_ronda,neutral,0.00,0.00,1.00,0.00,la sensación que estábamos en un boom o crecimiento excesivo ha ido decayendo y piensa que ello se puede ir descartando del escenario base,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:11,ia_ronda,neutral,0.00,0.00,1.00,0.00,si era posible establecer preliminarmente el efecto de la reducción de la jornada laboral en la actividad y en la inflación,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:207:12,ia_ronda,neutral,0.00,0.00,1.00,0.00,es posible perfectamente que lo que estamos viendo hoy día corresponda a esa tendencia y no al efecto del cambio de jornada,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:208:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"cómo visualizan el fenómeno energético, no solamente por el tema del petróleo, sino también por el abastecimiento de gas",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:209:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el problema es más grave de la percepción que teníamos internamente hace dos meses,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:210:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la reacción a la ley eléctrica ha sido muy favorable desde el punto de vista de incentivo a la producción,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:210:2,ia_ronda,neutral,0.00,0.30,0.70,-0.30,para las mismas tasas de crecimiento del producto interno bruto efectivo la brecha sería más ancha y no más angosta,media,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:210:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,no se atrevería a decir que el escenario de brechas sea muy distinto al escenario anterior,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:211:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"presentaron trayectorias al alza, continuando con la tendencia de meses anteriores",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:212:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta procedimental,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:212:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,se está tratando como un shock tarifario,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:212:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,no hacerlo significaría que nuestras mediciones tendrían un sesgo a sobrestimar la inflación,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:212:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el Banco Central, como Institución, no puede cuestionar lo que hace el Instituto Nacional de Estadísticas",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:212:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,el IPCX que calculamos va a ser igual al del Instituto Nacional de Estadísticas,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:213:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,al final del día deberíamos trabajar con los datos del Instituto Nacional de Estadísticas de la manera más sencilla posible,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:213:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"confía plenamente que la Gerencia de División Estudios, especialmente con el IPCX1, va a efectuar la mejor evaluación posible",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:213:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"para mediados de año la inflación anual del IPC se ubicaría en 2,4%, valor superior al del escenario base del Informe de Política Monetaria",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:214:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspension y reanudacion de la sesion (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:214:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion e incorporacion de funcionarios (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:214:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: solicitud de presentacion de opciones,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:214:4,ia_ronda,hawkish,0.85,0.00,0.15,0.85,se estima que la opción más adecuada en esta oportunidad es de 25 puntos base,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:214:5,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:215:1,ia_ronda,dovish,0.00,0.65,0.35,-0.65,"cree que sería mejor mantener la tasa de instancia monetaria, si bien estima que podemos vivir con un alza de tasa de 25 puntos base",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:216:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,"su voto es por elevar la tasa de política monetaria en 25 puntos base, de manera de situarla en 3% anual",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:217:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,vota también a favor de la proposición de subir la tasa en 25 puntos base,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:217:2,ia_ronda,hawkish,0.95,0.00,0.05,0.95,vota por un alza de 25 pb en la TPM,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:218:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,opina que en esta ocasión debieran subir la tasa de política monetaria en 25 puntos base,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:219:1,ia_ronda,hawkish,0.95,0.00,0.05,0.95,su voto también es por aumentar en 25 puntos base la tasa de política,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:219:2,ia_ronda,hawkish,0.95,0.00,0.05,0.95,"el Consejo del Banco Central resolvió, por unanimidad, aumentar la tasa de interés de política monetaria en 25 puntos base hasta 3% anual",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-04-07:220:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobacion del comunicado y cierre de la sesion (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:221:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,encabezado de acta: lista de asistentes y fecha,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:222:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,anuncio de invitados a la sesion (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:223:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha de sesion futura (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:224:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"El riesgo de un crecimiento mucho mayor del gasto privado se ha atenuado, influido por el efecto del elevado precio del petróleo en el ingreso de los hogares",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:225:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Se ha continuado atenuando el impulso, aún considerable, de la política monetaria",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:226:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"este cuadro macroeconómico permite mantener la expectativas de un ritmo pausado de normalización de la política monetaria, acción necesaria para mantener la inflación anual proyectada en torno a 3%",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:227:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el balance de riesgos para la actividad está sesgado hacia la baja, mientras que el de la inflación se encuentra equilibrado",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:228:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,han aparecido algunos antecedentes que permiten moderar ese comentario respecto a la economía de Estados Unidos de América,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:229:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el hecho que no haya cifras de actividad que muestren un freno, no necesariamente es una minimización del riesgo, sino que se posterga el riesgo",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:230:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,siguen los grandes riesgos y que la desaceleración de Europa es más fuerte hoy día que lo que se suponía una semana atrás,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:231:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"cuáles son las explicaciones que existen para el desplazamiento hacia abajo, que resulta bastante significativo, de la curva de rendimiento",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:232:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"aparentemente, lo que hubo es una fly to quality",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:233:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la última semana ha constituido un panorama de reversión en lo agregado,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:234:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"hoy día está alrededor del 3,75% a fines de año, lo que puede explicar lo que ha pasado",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:235:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"también se espera un menor crecimiento en los Estados Unidos de América, en comparación con hace 3 ó 4 meses atrás",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:236:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el cambio de la Ley de Rentas Vitalicias y, el segundo, el cambio en las tablas de expectativas de vida que, a su parecer, habrían gatillado un desplazamiento en la demanda por instrumentos reajustables",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:237:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la tasa más larga está cayendo, lo que puede tener que ver con factores que, en general, y a raíz de la discusión del informe de estabilidad financiera, generen una estrechez de oferta de papeles",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:238:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,casi un 80% de la baja se explica por el arbitraje internacional en esas tasas,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:239:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el efecto de la oferta relativa de papeles es estadísticamente significativa, económicamente poco relevante",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:241:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,desde febrero de este año la tasa de BCP5 ha estado subiendo y la tasa de BCP10 cayendo,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:242:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,es muy necesaria la coordinación entre la Tesorería General de la República y la Mesa de Dinero del Banco Central de Chile,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:243:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"así como hay aspectos normativos para explicar las tasas en UF, como el alargamiento en plazos de las compañías de seguro",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:244:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el Banco Central ha tomado acciones la semana pasada para acercar la tasa interbancaria a la tasa de política monetaria,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:245:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,se estuvo varias semanas más desalineados que lo habitual entre la tasa interbancaria y la tasa de política monetaria,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:246:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,La expectativa es que gradualmente la abundancia de liquidez hará que la tasa interbancaria tienda a converger con la tasa de política en un par de semanas,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:247:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el comentario formulado por el señor Gerente General es perfectamente válido, de manera que corresponde seguir examinando lo que suceda",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:248:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,en la práctica se funciona con una tasa más alta,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:249:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si se tiene alguna explicación para la brecha gasto producto tan amplia,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:250:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"lo que estamos viendo hoy día, con crecimiento de la demanda interna de dos dígitos, con un componente importado muy significativo, en realidad es la respuesta de la economía a que el tipo de cambio se apreció fuertemente",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:251:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Una demanda liderada por la inversión, vis a vis un ciclo liderado por el consumo, debiera tener distintos comportamientos en términos de la brecha gasto producto",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:252:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el puzzle de verdad es por qué la industria está creciendo tan lento con esta demanda,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:253:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la diferencia entre el crecimiento del gasto y el PIB tiene mucho que ver con el crecimiento de maquinaria y equipo porque hay un boom de inversión y hay que importarlo,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:254:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el sector que acumula existencias por naturaleza es, precisamente, el sector industrial",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:255:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"si el tipo de cambio no se hubiera apreciado se habría tenido un superávit en cuenta corriente aún mayor, del orden de tres puntos del PIB",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:256:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"hay algo que está ocurriendo con los inventarios no mineros, no de exportación, y que no se tiene todavía una interpretación acabada de ello",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:257:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"puede ser que se hayan constituido inventarios, esperando una demanda que después no se materializó y eso sea un indicador de que la función va a caer posteriormente",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:258:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,pueden estar anticipando una expansión de consumo,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:259:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,una posible hipótesis es que haya habido un optimismo muy grande respecto a la evolución del consumo,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:260:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la balanza de riesgo sería equilibrada por la inflación y negativo para el crecimiento,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:261:1,ia_ronda,neutral,0.00,0.35,0.65,-0.35,"a lo mejor no es 7,5% sino que más baja",media,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:262:1,ia_ronda,dovish,0.00,0.70,0.30,-0.70,"No es muy comprensible el por qué el Consejo toma una estrategia tan marcadamente front low, tan claramente distinta a la que tuvieron los 5 meses antes",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:263:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspension y reanudacion de la sesion (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:263:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion (logistica),escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:263:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: solicitud de presentacion de opciones,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:264:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Suponiendo que se mantiene fija la tasa de política monetaria hasta el segundo semestre, ello involucraría aumentos sucesivos (en todas las reuniones) durante dos a tres trimestres",alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:265:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,las opciones que parecen más plausibles para esta reunión son aumentar la tasa de política monetaria en 25 puntos base o mantenerla en su nivel actual,alta,1,,escalado_t03_r07,v2,2026-09-15,ia_agente
RPM-2005-05-12:266:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,escalado_t03_r07,v2,2026-09-15,ia_agente
