intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2012-11-13:5175:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la contradicción que se observa hoy entre los niveles de inflación que exhiben los países desarrollados y la magnitud de sus brechas, cercanas a 10%",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2012-11-13:5217:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"como la Tasa de Política Monetaria se ubica en una posición que se debe considerar como neutral y el balance de riesgos se mantiene equilibrado, resulta difícil plantear una opción distinta de la ya mencionada",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2012-12-13:5237:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,nos sitúa en la disyuntiva en términos de cuál es la evolución del tipo de cambio nominal que sea coherente con el objetivo de inflación que se ha impuesto el Consejo,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-01-17:5306:1,ia_ronda,neutral,0.00,0.20,0.80,-0.20,"la proyección de la inflación subyacente, sin alimentos y energía, haya disminuido desde 1,5% a 1% y que permanezca en ese nivel por lo menos hasta el mes de julio del año en curso",media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-02-14:5336:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fragmento de respuesta, sin contenido monetario autónomo",piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-02-14:5349:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el aumento de la inflación en Brasil, que registra una trayectoria al alza desde mediados del año 2012",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-02-14:5385:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,esa Gerencia propone al Consejo mantener la Tasa de Política Monetaria en su nivel actual,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-03-14:5443:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"en este escenario parece prudente mantener la tasa de política monetaria en su nivel actual, validando las expectativas del mercado",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-04-11:5465:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se debería poder determinar claramente cuál es el impulso que generan desde un punto de vista macroeconómico, en una forma cuantitativamente correcta",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-04-11:5494:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-05-16:5525:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,consulta aclaratoria sin contenido de postura,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-05-16:5548:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspensión de sesión y constancia de reinicio,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-05-16:5556:1,ia_ronda,dovish,0.00,0.85,0.15,-0.85,en este escenario se configuran claramente las condiciones para comenzar un nuevo ciclo de reducción de la Tasa de Política Monetaria,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-06-13:5612:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el mercado espera un registro de inflación anual menor que el proyectado por el Banco y un crecimiento de la economía superior a las estimaciones internas,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-06-13:5620:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-06-13:5630:1,ia_ronda,dovish,0.00,0.75,0.25,-0.75,"un recorte en la TPM facilitará el necesario ajuste que requiere la economía, siempre que no sea seguido por acciones de estímulo adicionales en otros frentes de la política macroeconómica",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-06-13:5631:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-06-13:5635:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobación del texto del comunicado y cierre de sesión,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-07-11:5670:1,ia_ronda,neutral,0.00,0.10,0.90,-0.10,"algunos componentes del PIB Resto se mantienen o aumentan, pero que a su vez, el promedio se reduce",media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-07-11:5699:3,ia_ronda,dovish,0.00,0.60,0.40,-0.60,La consolidación de las tendencias delineadas en el último IPoM podría requerir de ajustes en la Tasa de Política Monetaria en los próximos meses,media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-08-13:5703:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"las condiciones financieras internacionales mostraron leves mejoras, ya que los índices de las bolsas de valores han aumentado y los premios por riesgo han caído levemente",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-08-13:5714:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la economía mundial evoluciona positivamente y en este contexto, destaca la estabilización de los mercados financieros y un crecimiento más equilibrado",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-09-12:5758:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fragmento de respuesta, sin contenido monetario autónomo",piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-11-19:5864:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"lo sorprendente es que, a pesar de los mensajes de moderación, las tasas de interés no hayan experimentado una disminución mayor",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-11-19:5873:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la economía se aceleró hacia el término del año pasado, pero experimentó una corrección importante desde comienzos del presente ejercicio",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-12-12:5936:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,no sería adecuado sobredimensionar el repunte que exhiben los salarios en este sector,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-12-12:5946:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2013-12-12:5963:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,aprobación del texto del comunicado y cierre de sesión,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-01-16:5977:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la actividad continúa exhibiendo signos de desaceleración, principalmente en los sectores Resto, y que la demanda interna no registra crecimiento, con incidencias negativas de la inversión",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-01-16:5987:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"los analistas, luego de internalizar los nuevos datos, anticipan un escenario más negativo, de mayor desaceleración y menor inflación, coherente con las proyecciones internas",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-01-16:5991:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspensión de sesión y constancia de reinicio,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-01-16:6006:3,ia_ronda,dovish,0.00,0.80,0.20,-0.80,El Consejo estima que en los próximos meses podría ser necesario agregar un mayor estímulo monetario para asegurar que la inflación proyectada se ubique en 3% en el horizonte de política,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-02-18:6017:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el panorama se torna más complejo para el Banco Central Europeo, no solamente en cuanto a qué medidas adoptar, sino que a los instrumentos que eventualmente podría utilizar para implementarlas",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-02-18:6026:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fórmula procedimental de tránsito entre exposiciones,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-02-18:6027:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"para esta Reunión, el mercado espera mayoritariamente una reducción de la Tasa de Política Monetaria",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-02-18:6051:1,ia_ronda,dovish,0.00,0.97,0.03,-0.97,"su voto es por bajar la Tasa de Política Monetaria a 4,25% y por mantener el sesgo del Comunicado de la Reunión anterior",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-03-13:6057:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,encabezado de acta: lista de asistentes y fecha,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-03-13:6075:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-03-13:6103:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"saludo protocolar y explicación de ausencia, sin contenido monetario",piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-04-17:6151:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la balanza comercial en los primeros tres meses del año muestra cifras bastante altas y muy superiores a lo estimado para el presente año,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-05-15:6181:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,encabezado de acta: lista de asistentes y fecha,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-06-12:6244:1,ia_ronda,neutral,0.00,0.10,0.90,-0.10,emite bonos de corto plazo que permiten retirar la liquidez asociada a la compra de la deuda pública,media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-06-12:6245:2,ia_ronda,neutral,0.00,0.10,0.90,-0.10,el Banco Central Europeo emite PDBC y los vende a los bancos europeos,media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-06-12:6263:1,ia_ronda,neutral,0.00,0.10,0.90,-0.10,"a pesar de la fuerte caída que exhiben los inventarios, las encuestas reflejan que siguen siendo elevados",media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-06-12:6277:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,constancia de fecha de reunión y cesión de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-06-12:6284:1,ia_ronda,dovish,0.00,0.85,0.15,-0.85,"es relevante seguir aumentando el estímulo monetario de la economía y, de esa manera, evitar costos cíclicos innecesarios",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-08-14:6389:3,ia_ronda,dovish,0.00,0.97,0.03,-0.97,"se acuerda por unanimidad de los señores Consejeros reducir la tasa de política monetaria en 25 puntos base, a 3,5% anual",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-10-16:6466:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspensión de sesión y constancia de reinicio,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-10-16:6473:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-11-18:6490:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la baja del primero sería de carácter más estructural, en tanto que en el caso del precio del cobre habría elementos que impiden su caída",alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-11-18:6512:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2014-12-11:6533:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,el mercado no tiene certeza si la inflación convergerá a 3% desde los niveles actuales o si ella disminuirá primeramente hasta alcanzar niveles inferiores a 3% para luego converger a la meta,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-01-15:6562:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,estos elementos se conjugan para explicar la menor percepción de riesgo financiero en torno a Grecia que la observada en el episodio 2011 - 2012,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-01-15:6584:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,constancia de fecha de reunión y cesión de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-01-15:6586:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fórmula procedimental de apertura de la votación,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-03-19:6680:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,ofrecimiento de la palabra,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-03-19:6681:1,ia_ronda,dovish,0.00,0.60,0.40,-0.60,"no habiendo riesgos inflacionarios relevantes, es fundamental que la política monetaria continúe contribuyendo a esta recuperación",media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-04-16:6699:1,ia_ronda,neutral,0.00,0.10,0.90,-0.10,"el WEO considera para Chile una tasa de crecimiento de 1,8% en el 2014, en circunstancias que alcanzó a 1,9%",media,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-05-14:6763:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,reafirma la visión de que en la Zona Euro se restablece el equilibrio,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
RPM-2015-05-14:6768:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,a partir del año 2014 es más positivo si se excluyen los datos de producción de cemento,alta,1,,piloto_t3_r3,v2,2026-09-15,ia_agente
