intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2006-01-12:571:1,ia_ronda,hawkish,0.85,0.05,0.1,0.8,"se inclina a favor de la opción de aumentar la tasa de política monetaria en 25 puntos base, en el día de hoy y, por consiguiente, vota en tal sentido",alta,1,voto explícito de alza (R1),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-02-09:587:9,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,reanudación de sesión,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-03-16:601:2,ia_ronda,neutral,0.08,0.04,0.88,0.04,en enero destacó el crecimiento de la actividad industrial,alta,1,exposición informativa del staff (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-04-13:632:2,ia_ronda,neutral,0.02,0.02,0.96,0.0,el señor Ministro de Hacienda consulta si la explicación del alza en el EMBI es solamente tasa de interés,alta,1,consulta puntual de mercado,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-04-13:643:2,ia_ronda,neutral,0.03,0.03,0.94,0.0,estos escenarios se pueden revisar para el IPoM. Agrega que el otro problema es que si se gatillan o no cláusulas de reajustabilidad en algunos sectores,alta,1,comentario metodológico de proyección,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-04-13:644:3,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra; solicita presentación de opciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-04-13:644:8,ia_ronda,neutral,0.02,0.02,0.96,0.0,el aumento del ingreso disponible privado se basa en estimaciones presentadas en una minuta de la División Estudios de hace dos semanas atrás,alta,1,respuesta técnica sobre estimaciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-06-15:691:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,"si uno observa en perspectiva, el precio del cobre está bastante cercano a los niveles de abril, en cambio el IPSA está en niveles de principios enero",alta,1,observación de mercado sin implicancia (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-06-15:715:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,"va a mostrar mayor crecimiento del empleo porque la muestra es distinta, pero también va a mostrar mayores tasas de desempleo",alta,1,discusión de cambio de muestra de empleo (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-06-15:718:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"las muestras se están cambiando, y agrega que si no sucede algún cambio de aquí a seis meses van coexistir ambas muestras",alta,1,tema estadístico de muestras,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-07-13:745:6,ia_ronda,neutral,0.04,0.04,0.92,0.0,"las refinerías están operando con márgenes de capacidad bastante estrechos, por una subinversión en ese rubro, y ello ha llevado a una vulnerabilidad en esa área",alta,1,análisis sectorial externo (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-07-13:761:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,"en las proyecciones que surgen de un modelo, los agregados no se usan, pero en las discusiones sí se utilizan y con ponderadores que se tienen en mente",alta,1,discusión metodológica sobre agregados,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-08-10:806:1,ia_ronda,neutral,0.1,0.06,0.84,0.04,le parece que el escenario central sigue siendo favorable,media,1,lectura del escenario externo sin implicancia explícita (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-08-10:808:1,ia_ronda,neutral,0.08,0.04,0.88,0.04,la velocidad de expansión del IPCX1 se mantuvo en cifras del orden de 2% anualizado,alta,1,exposición informativa extensa del staff (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-09-07:835:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"consulta que si de los gráficos que se han mostrado sobre la trayectoria del precio del petróleo en nuestro escenario del IPoM, se concluye que éste terminaría el año en US$ 65 y cuál sería el precio actual",alta,1,consulta de supuesto de precio de petróleo,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-09-07:857:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,"en cuanto a la tasa de desempleo, éste ha tenido una caída bastante prolongada, llegando a tasas de 8,1%",alta,1,dato de mercado laboral (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-09-07:873:1,ia_ronda,dovish,0.08,0.62,0.3,-0.54,la tasa de política monetaria se encontraría actualmente más cerca de su nivel neutral,media,1,voto de mantención con sesgo expansivo (tasa neutral menor estimada),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-10-12:941:1,ia_ronda,neutral,0.25,0.2,0.55,0.05,"no hay razones para subir ni para bajar la tasa de política monetaria. Por lo tanto, lo más prudente cree que es su mantención",media,1,voto de mantención equilibrado; discute sesgo comunicacional (R4),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2006-12-14:1017:1,ia_ronda,neutral,0.15,0.25,0.6,-0.1,"la única opción razonable, y en esto coincide plenamente con la Minuta, es mantener la tasa en su actual nivel",media,1,descarta explícitamente subir y bajar (R4),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-01-11:1030:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,detrás de este tema no está una desaceleración mundial ni tampoco se descubrió una nueva mina,alta,1,comentario sobre precio del cobre (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-01-11:1047:5,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-01-11:1049:3,ia_ronda,dovish,0.04,0.75,0.21,-0.71,"el hecho que la inflación proyectada para los próximos meses se mueve a la baja y que el cierre de brecha de actividad en lo más reciente se haya dilatado, lo llevan a considerar positivamente la opción de un recorte de la tasa de política monetaria para esta reunión",alta,1,staff recomienda recorte (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-02-08:1087:1,ia_ronda,neutral,0.1,0.18,0.72,-0.08,"las proyecciones de inflación en todos los horizontes relevantes están por debajo de las del IPoM de septiembre del año 2006, cuya interpretación puede discutirse",media,1,diagnóstico de menor inflación sin inclinación explícita (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-02-08:1103:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,aprobación del comunicado y cierre de sesión,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-04-12:1194:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,cree que a estos indicadores se les está pidiendo más información que la que tienen,alta,1,cautela metodológica sobre indicadores,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-05-10:1233:2,ia_ronda,neutral,0.15,0.1,0.75,0.05,"le llama la atención que éstos efectivamente aumentan, pero respecto de los indicadores nuevos subyacentes, indica que dos de ellos apuntan hacia la baja y que uno se mantiene",media,1,evidencia mixta sobre costos (R4),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-05-10:1241:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,instrucción sobre formato de cuadros de análisis,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-05-10:1261:2,ia_ronda,neutral,0.1,0.05,0.85,0.05,acordó mantener la tasa de interés de política monetaria en 5% anual,alta,1,comunicado institucional con mantención (R6),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-06-14:1296:3,ia_ronda,neutral,0.12,0.04,0.84,0.08,"la inversión sigue creciendo muy fuerte y empuja a la demanda hacia arriba, mucho más arriba del promedio comparado con consumo",media,1,diagnóstico de demanda sin conexión con política (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-07-12:1325:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-08-09:1388:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-09-13:1421:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,al final los mercados financieros dependen mucho de la imagen que se proyecte,alta,1,percepción de mercados y cuentas fiscales (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-10-11:1505:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"consulta si en relación a las cifras del bajo desempeño de la minería resulta posible efectuar una descomposición de ellas, entre Codelco y el resto de la minería",alta,1,consulta de descomposición de datos,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-11-13:1552:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"existen algunas dudas acerca del nivel de la venta de automóviles, ya que el Banco está usando como indicador la información de Servicio de Impuestos Internos",alta,1,metodología de medición del consumo durable,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-11-13:1553:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,quisiera saber si en las Cuentas Nacionales existen indicadores de importaciones mes a mes y no solamente respecto de los automóviles en particular,alta,1,consulta sobre datos de importaciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1577:1,ia_ronda,neutral,0.03,0.03,0.94,0.0,"Consulta si en estos otros mercados existen los credit default swaps para saber si el problema es de liquidez o, más grave aún, si es una percepción de que la solvencia",alta,1,consulta técnica sobre spreads (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1582:2,ia_ronda,neutral,0.03,0.05,0.92,-0.02,"las recientes emisiones de bonos en los mercados emergentes han caído de manera sustancial, lo que significaría que no sólo el precio es un buen indicador",alta,1,observación de flujos de capital (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1587:2,ia_ronda,neutral,0.1,0.04,0.86,0.06,"dichas expectativas indican que no se producirían movimientos mayores en la Tasa de Política Monetaria, anticipándose un aumento de 25 puntos base en el primer trimestre del 2008",media,1,staff presenta expectativas de mercado; reporte no postura (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1590:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,estos dos elementos explican en gran parte el error cometido en el cambio en las cifras de consumo,alta,1,explicación de error en indicadores,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1594:2,ia_ronda,neutral,0.02,0.02,0.96,0.0,"aun con celulosa estas exportaciones están creciendo del orden del 5%, más bajo de lo que se había observado en el pasado",alta,1,metodología de series de exportaciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1596:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,consulta cuáles son los datos y cuáles son las velocidades para esta demanda interna y para la inversión,alta,1,consulta de cifras de demanda,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2007-12-13:1608:3,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra al Ministro de Hacienda,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-01-10:1619:2,ia_ronda,neutral,0.02,0.02,0.96,0.0,consulta si este cambio en el ponderador afecta ría la historia cambiaria hacia atrás,alta,1,consulta sobre estadística del FMI,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-01-10:1628:2,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,reanudación de sesión,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-02-07:1649:2,ia_ronda,neutral,0.04,0.06,0.9,-0.02,"las reducciones de crecimiento en China han sido menores, muy pequeñas, pero que por cierto constituyen un elemento de riesgo",alta,1,diagnóstico externo balanceado (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-02-07:1672:1,ia_ronda,dovish,0.1,0.65,0.25,-0.55,"se sugiere adoptar una política levemente menos restrictiva en esta ocasión, manteniendo la Tasa de Política Monetaria en 6,25%, pero suprimiendo todo sesgo a dicha decisión",media,1,staff: mantención eliminando el sesgo de alza (R5+R7),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-03-13:1716:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"tal vez el modelo no sea muy adecuado, pero no se puede enfatizar este punto sin tener un modelo alternativo",alta,1,crítica metodológica sin postura,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-03-13:1718:12,ia_ronda,neutral,0.05,0.1,0.85,-0.05,el crecimiento de la fuerza de trabajo ha sido y sigue siendo inusualmente alto y eso tiene que tener algún efecto sobre la tendencia de crecimiento de los salarios nominales,media,1,diagnóstico de mercado laboral (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-03-13:1724:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-04-10:1760:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,estima que al menos existe un problema de rezago en la información,alta,1,rezago de información de insumos (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-04-10:1775:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra tras presentación de opciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-05-08:1808:1,ia_ronda,neutral,0.06,0.03,0.91,0.03,"estos datos no sugieren que se esté en presencia, por lo menos el último mes, de un boom de precios de alimentos, pero sí del petróleo",alta,1,diagnóstico de inflación externa (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-05-08:1841:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,ofrecimiento de la palabra a la Ministra Subrogante,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-06-10:1854:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"consulta cuál es la explicación que en la tabla que se exhibe aparezca una creación de empleo de menos 60 mil con una tasa de 5,1%",alta,1,consulta de cifras de empleo,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-06-10:1870:3,ia_ronda,neutral,0.03,0.06,0.91,-0.03,"su observación conduce a evitar que se pueda decir que hay que bajar más, que el impuesto que está implícito es más alto de lo que está diciendo el Gobierno",media,1,cautela interpretativa sobre subsidios; sin postura propia,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-06-10:1878:1,ia_ronda,neutral,0.05,0.08,0.87,-0.03,la desaceleración y la ampliación de brecha que se consideraba en el IPoM es producto del escenario mundial que es justamente hacia fines de este año,alta,1,explicación de ciclo y brecha (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-06-10:1904:1,ia_ronda,hawkish,0.8,0.02,0.18,0.78,el Gerente señor De Ramón recomienda al Consejo un aumento de 50 puntos base en la Tasa de Política Monetaria en esta Reunión,alta,1,staff recomienda alza ante deterioro inflacionario (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-07-10:1923:8,ia_ronda,neutral,0.04,0.06,0.9,-0.02,"Los premios por liquidez, agrega el Gerente señor Lehmann, se mantienen estables en el caso de Estados Unidos de América",media,1,descriptivo de mercados financieros externos (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-07-10:1959:1,ia_ronda,neutral,0.08,0.03,0.89,0.05,"no cree que el resultado de ese análisis sea de primer orden, atendida la magnitud del shock y las cifras de inflación que se están observando",media,1,respuesta técnica sobre matriz de proyección,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-08-14:2011:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,observación protocolar sin desarrollo,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-08-14:2017:1,ia_ronda,neutral,0.05,0.04,0.91,0.01,"cuando se analizan las cifras agregadas macro, el pass-through de precios del petróleo a inflación es relativamente bajo. Sin embargo, para el sector industrial en particular, no tendría por qué originarse la misma situación",alta,1,análisis sectorial de pass-through (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-08-14:2045:1,ia_ronda,hawkish,0.88,0.02,0.1,0.86,"acordó aumentar la tasa de interés de Política Monetaria en 50 puntos base, hasta 7,75% anual",alta,1,comunicado institucional contractivo (R6),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-09-04:2048:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,anuncio de fecha de sesión,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-09-04:2083:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"si el precio local no ha caído y no ha seguido al precio internacional, dicho sobre stock le parece algo extraño",alta,1,consulta puntual de mercado,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-09-04:2088:1,ia_ronda,hawkish,0.75,0.03,0.22,0.72,se inclina por sugerir un alza de 50 puntos base en esta ocasión,alta,1,staff recomienda alza de 50 puntos (R5),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-10-09:2106:3,ia_ronda,neutral,0.02,0.02,0.96,0.0,"los bancos que se financian, fondean via depósitos de clientes, los hace estar mucho más estables y que por el contrario, los que se fondean en el mercado monetario",alta,1,análisis de estabilidad bancaria externa (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-11-13:2139:1,ia_ronda,neutral,0.04,0.08,0.88,-0.04,"no resulta importante lo que sucede con la Tasa de Política Monetaria del día, sino que lo que interesa es su trayectoria para los próximos años, ya que es lo que afecta hoy día al tipo de cambio",media,1,comentario metodológico sobre el modelo (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-11-13:2167:3,ia_ronda,dovish,0.05,0.78,0.17,-0.73,"concuerda con la alternativa final que plantea la Gerencia de División Estudios, en cuanto a mantener, pero no en cuanto a las opciones que ofrece, porque habría preferido que en ellas se incluyera la posibilidad de efectuar un recorte",alta,1,preferencia explícita por incluir recorte (R1),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-12-11:2176:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,formato de reunión y fijación de fecha,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2008-12-11:2187:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,ello resulta equivalente usando los ponderadores para acumular el promedio que son los del comercio de Estados Unidos de América,alta,1,comentario técnico de ponderadores,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-01-08:2263:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,consulta si las últimas cifras están corregidas por variación de inventarios y si están consideradas desde la perspectiva de las importaciones de bienes de consumo,alta,1,consulta metodológica de cifras,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2326:1,ia_ronda,neutral,0.03,0.07,0.9,-0.04,"espera que no utilicen este tipo de programas en forma tal que se transformen en regímenes proteccionistas, lo que evidentemente perjudicaría a países exportadores como Chile",media,1,análisis de estímulos externos sin implicancia doméstica (R3),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2328:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"estima conveniente para efectos del análisis de coyuntura que realiza periódicamente el Banco Central de Chile, incluir el tema relativo al financiamiento entre países",alta,1,comentario de agenda analítica,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2332:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,se refieren a la relevancia que presentan tanto Brasil como México en la información a que alude el Consejero señor Sebastián Claro,media,1,comentario breve más ofrecimiento de palabra,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2338:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,comenta que en el IPoM no se tiene una proyección para el segundo trimestre,alta,1,acotación factual sobre proyecciones,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2353:1,ia_ronda,neutral,0.03,0.04,0.93,-0.01,"mientras más baja el precio del cobre, probablemente, más dólares se tendrán que liquidar a pesos en el mercado local por parte del Fisco",alta,1,mecanismo cambiario-fiscal (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2377:1,ia_ronda,dovish,0.02,0.88,0.1,-0.86,"en el momento de emitir su voto manifestó su intención de sumarse a la votación de mayoría, por lo cual también se adhiere al acuerdo de bajar la tasa en 250 puntos base",alta,1,adhesión explícita a recorte de 250 puntos (R1),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-02-12:2382:1,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,aprobación del comunicado y levantamiento de sesión,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-03-12:2392:2,ia_ronda,neutral,0.02,0.02,0.96,0.0,"menos 0,5 de crecimiento es la cifra que se dio a conocer formalmente",alta,1,dato factual de crecimiento externo,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-04-09:2476:1,ia_ronda,neutral,0.03,0.06,0.91,-0.03,"el juicio para fundamentar lo anterior consiste en las reacciones de política, tanto fiscal como monetaria",media,1,juicio de proyección técnica (R2),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-04-09:2487:2,ia_ronda,neutral,0.02,0.02,0.96,0.0,"consulta si nuestro país está en niveles inusualmente altos, haciendo una comparación internacional",alta,1,consulta comparativa internacional,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-04-09:2489:3,ia_ronda,neutral,0.0,0.0,1.0,0.0,,alta,0,suspensión de la sesión de la mañana,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-04-09:2500:2,ia_ronda,dovish,0.02,0.9,0.08,-0.88,"por votación unánime, el Consejo acuerda bajar la Tasa de Política Monetaria en 50 puntos base hasta 1,75%",alta,1,decisión institucional expansiva (R6),piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-05-07:2517:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"existen dos posiciones de discusión sobre la medición del CDS, pero otro aspecto a considerar es que también depende un poco de que se mide por puntos base",alta,1,comentario metodológico sobre CDS,piloto_t1_r1,v2,2026-09-15,ia_agente
RPM-2009-05-07:2519:1,ia_ronda,neutral,0.02,0.02,0.96,0.0,"si se mostrara un gráfico de los niveles del COS, que no midiera por puntos base sino que por porcentaje respecto a la base, se vería algo muy distinto",alta,1,comentario de presentación de datos,piloto_t1_r1,v2,2026-09-15,ia_agente
