intervencion_id,metodo,etiqueta,prob_hawkish,prob_dovish,prob_neutral,score,frase_justificante,confianza,es_relevante,nota,ronda,version_codebook,fecha,etiquetador
RPM-2011-06-14:4073:2,ia_ronda,neutral,0.00,0.30,0.70,-0.30,los antecedentes de las últimas semanas no han sido buenos y la situación de Europa es especialmente compleja,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-12-13:4477:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el Reino Unido quiso proteger a la City de todas las regulaciones financieras, pero sin éxito",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-10-13:4342:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Alemania propone que la primera instancia de ayuda sean el gobierno y los fondos privados, mientras que Francia sugiere que lo sea el Fondo Europeo de Estabilización Financiera",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-07-14:4202:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y concesion de la palabra (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-03-17:3831:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,no le queda claro cuál es la implicancia final de la evolución tan heterogénea de estos precios,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-07-14:4187:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si parte del aumento idiosincrásico del precio del cobre tiene relación con restricciones en su producción,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-05-12:4033:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por la proyección en materia de precios de alimentos,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-07-14:4189:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la apreciación del tipo de cambio también podría deberse a la depreciación del euro y del dólar en los mercados internacionales,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-03-17:3852:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"un creciente número de proyectos de inversión se está financiando con capital de trabajo, o sea, con fondos propios, más que con endeudamiento",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-12-13:4507:4,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,transito procedimental: apertura de la votacion,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-11-15:4420:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"al cierre de octubre dio cuenta de una caída de 4 y 5%, respectivamente, en relación con el cierre del mes anterior",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-10-13:4339:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,solicita detalles sobre la operatoria de este Fondo,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-09-15:4329:1,ia_ronda,dovish,0.00,0.75,0.25,-0.75,"vota por mantener la TPM en su actual nivel de 5,25%",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-06-14:4098:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,anticipa que se movería de una manera parecida al tipo de cambio bilateral del dólar,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-01-13:3698:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"su contribución fue de 1,5%, esto es, la mitad de la inflación del año 2010",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-07-14:4162:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"ha habido, entonces, un retroceso muy significativo respecto de cualquier opción de solución en el corto plazo",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-02-17:3800:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se está elaborando una minuta sobre la materia, que será presentada a los señores Consejeros próximamente",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-11-15:4437:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se tiene como supuesto una variación negativa de existencias hacia fines de año, es decir, que se producirá una desacumulación de inventarios",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-10-13:4341:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si la votación de los distintos países tiene por objeto aprobar la ampliación del Fondo,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-06-14:4084:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,comparte lo planteado por el Consejero señor Enrique Marshall,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-06-14:4073:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se esperaba cierta estabilidad en el resto del año y después una caída, la que no se ha materializado",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-06-14:4092:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la proyección interna de actividad se ha corregido al alza por industria y sectores ligados al consumo,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-10-13:4366:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"si bien las expectativas empresariales han retrocedido, continúan en terreno optimista",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2011-11-15:4438:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por el sector minero,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-02-14:4611:1,ia_ronda,neutral,0.30,0.00,0.70,0.30,podría llevar a recalentamientos en esa actividad y burbujas inmobiliarias,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-10-18:5110:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,plantea la conveniencia de contar para la próxima Reunión de Política Monetaria con un gráfico relativo al balance del Banco Central Europeo,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-04-17:4790:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,acordó mantener la tasa de interés de política monetaria en 5% anual,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-07-12:4959:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la Gerencia a su cargo propone al Consejo mantener la TPM en su nivel actual,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-02-14:4620:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,los movimientos sociales del tercer trimestre del 2011 llevaron a ajustar a la baja algunos componentes del PIB,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-01-17:5279:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,da cuenta de un predominio de desaceleraciones y una situación mixta en Asia y América Latina,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-08-13:5738:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,suspension de la reunion (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-08-16:5012:1,ia_ronda,neutral,0.30,0.00,0.70,0.30,podrían conducir a un eventual recalentamiento de la economía,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-04-17:4778:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-01-12:4531:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"solicita, además, que se precise el comportamiento de la fuerza de trabajo",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-08-13:5727:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,el SIPCO dejó de operar la semana anterior y que ese Ministerio también espera que los precios de combustibles exhiban una tendencia a la baja,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-03-14:5412:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,plantea la conveniencia de seguir con atención varios elementos que podrían dar cuenta de mejores perspectivas,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-04-11:5458:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,sugiere incorporar una mayor graduación al heat map,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-02-14:4577:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"persistirían las bajas de las tasas rectoras y, además, que ellas serán más prolongadas en las economías desarrolladas",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-07-12:4903:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se esperaba una señal algo más concluyente acerca de eventuales futuras medidas de relajo monetario, pero dicho anuncio fue más débil que lo esperado",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-08-16:5039:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-09-13:5068:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,una parte del aumento de las ventas de viviendas responde a enajenaciones de inmuebles en construcción y promesas de compra,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-02-14:4628:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la proyección de la parte del IPC alimentos total se corrige levemente al alza por el tema de las frutas y verduras,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-03-15:4697:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se advierte un claro desplazamiento al alza en la curva forward, que obedece a que el mercado está descartando reducciones de tasas en los próximos meses",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-09-13:5060:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,esta operación constituye la primera de este tipo por parte del BCI y sustituye fuentes de financiamiento tradicionales,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-07-12:4901:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"fijacion de fecha, constancia de asistencia e invitacion a exponer (logistica)",escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-09-13:5075:1,ia_ronda,neutral,0.30,0.00,0.70,0.30,lo cual constituye obviamente un problema considerando los instrumentos de política monetaria disponibles para el Banco,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-06-13:5599:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la proyección para el presente año ha disminuido a una cifra en torno al 4,4%",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-06-14:4863:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y ofrecimiento de la palabra (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-08-13:5718:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta por las ponderaciones del consumo privado,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-09-12:5757:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"consulta si la variación de 0,98 registrada por el índice S&P 500 en la última semana representa un movimiento al alza menor",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-04-11:5508:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la opción de mantener la Tasa de Política Monetaria en 5% anual domina ampliamente a cualquier otra alternativa,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-03-15:4681:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"genera tranquilidad saber que Chile está, comparativamente, en la parte alta del rango",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-09-13:5086:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y concesion de la palabra (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-01-12:4525:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"solicita mayores antecedentes respecto del alza de la TPM acordada en Hungría en el último mes, y que fue de 50 puntos base",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-02-14:4586:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,han llevado a una modificación del escenario de carácter más permanente,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-04-17:4770:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,ello mezcla el supuesto que el precio de frutas y verduras no se revierte durante el invierno,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-03-15:4706:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,estas cifras recogen decisiones de compras adoptadas algunos meses atrás,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-06-13:5578:2,ia_ronda,neutral,0.00,0.00,1.00,0.00,las distorsiones aludidas se dan fundamentalmente con las efectuadas a Hong Kong,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-07-11:5646:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el dólar estadounidense se ha fortalecido, mientras que la depreciación del real brasileño sobresale",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-04-17:4743:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Chile figura con un crecimiento trimestre a trimestre de 4,5% en términos anualizados, cifra coincidente con la contemplada en el IPoM",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-03-14:5430:1,ia_ronda,neutral,0.35,0.00,0.65,0.35,razón por la cual habría que plantearse con bastante más urgencia una política que la sustituya,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-12-13:5223:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,encabezado de acta: lista de asistentes y fecha,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-03-15:4721:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,este conjunto de consideraciones aconseja proponer la mantención de la TPM en 5%,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-08-13:5748:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"por razones de prudencia, se inclina finalmente por la opción de mantener la Tasa de Política Monetaria en su actual nivel de 5% anual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-01-12:4520:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta la razón por la que Chile aparece en cero o marginalmente negativo en el gráfico,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2012-04-17:4771:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,el mercado estaría otorgando una ponderación significativa a la rebaja del impuesto de timbres y estampillas,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-11-19:5901:1,ia_ronda,dovish,0.00,0.90,0.10,-0.90,"su voto es por bajar la tasa de política monetaria en 25 puntos base en esta oportunidad a 4,5% anual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-06-12:6265:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,pregunta por las series de inventarios que contempla el proyecto de Cuentas Nacionales,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-09-11:6415:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,la mayoría de los consultados espera un recorte de 25 puntos base para esta Reunión,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-02-18:6055:1,ia_ronda,dovish,0.00,0.90,0.10,-0.90,"en su opinión, la opción de bajar la TPM se impone claramente sobre la de mantenerla",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-12-12:5939:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"lo que implica mantener tranquilidad y prudencia, de manera de no reaccionar frente a una cifra puntual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-11-19:5872:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,consulta si la reducción de existencias corresponde a bienes exportables o de otra clase,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-09-11:6405:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"el mercado laboral ha continuado dando señales de deterioro, en particular en términos de sus cantidades",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-11-18:6501:1,ia_ronda,neutral,0.30,0.00,0.70,0.30,plantea la conveniencia de realizar una evaluación algo más gruesa de la inflación y no sobredimensionar el último dato,media,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-05-15:6202:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,pregunta si ello significa que la producción agrícola no exportada y reorientada al consumo interno no se contabiliza como exportaciones,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-03-13:6087:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"a pesar del elevado registro inflacionario del mes de febrero, las expectativas de inflación a un año se mantienen estables en torno al 3%",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-01-16:5968:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la depreciación del peso chileno es comparable con la experimentada por las monedas de países exportadores de commodities y latinoamericanos,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-10-17:5837:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"mientras se observe que el empleo, los salarios y la masa salarial crecen a tasas cercanas al 6%, como lo hacen hasta esta fecha, el consumo seguirá creciendo",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-04-17:6133:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"se anticipan dos recortes adicionales, lo que constituye un cambio frente al escenario anterior a la publicación del Informe antedicho",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-05-15:6207:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,la metodología empleada para estimar la producción y exportación agrícola en el año evita correcciones significativas,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-01-16:5999:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento a comentarios previos (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-07-15:6319:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,el 60% de los analistas de mercado espera una reducción de 25 puntos base en esta oportunidad,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-05-15:6229:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y concesion de la palabra (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-11-19:5866:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"sus implicancias son algo adversas en el corto plazo, porque significan un ajuste a condiciones menos favorables",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-09-11:6423:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,fijacion de fecha y transito a opciones (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-09-11:6406:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"observa la significativa caída de la percepción de los consumidores a mediados del año 2011, cuando la economía registraba un fuerte crecimiento",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-11-19:5884:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,reanudacion de sesion (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-10-17:5849:1,ia_ronda,dovish,0.00,0.90,0.10,-0.90,"su voto es por rebajar la Tasa de Política Monetaria a 4,75% anual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-07-15:6340:1,ia_ronda,dovish,0.00,0.90,0.10,-0.90,"la opción de bajar 25 puntos base, que a su juicio es la adecuada en esta ocasión, se basa en una actividad que sigue mostrando debilidad",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-10-17:5857:2,ia_ronda,dovish,0.00,0.90,0.10,-0.90,"se acuerda por unanimidad de los señores Consejeros reducir la Tasa de Política Monetaria en 25 puntos base a 4,75% anual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-05-15:6195:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,"la inversión en construcción y obras para el presente año se corrigió a la baja, pero mantiene una tasa de crecimiento positiva",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-08-14:6386:1,ia_ronda,dovish,0.00,0.95,0.05,-0.95,"su voto es por bajar la TPM en 25 puntos base, a 3,5% anual",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2013-12-12:5950:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,agradecimiento y ofrecimiento de la palabra (logistica),escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-03-13:6063:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,"Chile solo aparece en una situación desfavorable en materia de paridades, no así en cuanto a su solvencia, premios por riesgo, tasas de interés del gobierno",alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-06-12:6237:1,ia_ronda,neutral,0.00,0.00,1.00,0.00,,alta,0,"inicio de reunion, fijacion de fecha e invitacion a exponer (logistica)",escalado_t07_r11,v2,2026-09-15,ia_agente
RPM-2014-08-14:6368:3,ia_ronda,neutral,0.00,0.00,1.00,0.00,hay un efecto base en algunos sectores y que también se anticipa un repunte moderado de las velocidades de la demanda y del consumo,alta,1,,escalado_t07_r11,v2,2026-09-15,ia_agente
