intervencion_id,fold,termino,tfidf,coef_contraste,aporte,df_train_hawkish,df_train_dovish,df_train_neutral
RPM-2009-10-13:2758:1,2,atras,0.03292342421461684,-0.09693862937174513,-0.003191551617589481,11,11,53
RPM-2009-10-13:2758:1,2,aumento,0.03884621434280716,0.5296847531127218,0.02057624745353368,61,31,129
RPM-2009-10-13:2758:1,2,aumento de,0.04752654496462266,0.43776099678227,0.02080526769733059,41,17,69
RPM-2009-10-13:2758:1,2,aumento de la,0.03560185842642393,0.09595507238167414,0.0034161789022296237,19,9,28
RPM-2009-10-13:2758:1,2,aumento de los,0.043655327695274235,-0.08804833014648039,-0.0038437787055662946,5,4,14
RPM-2009-10-13:2758:1,2,aun,0.04577968149050311,0.1913297331162166,0.00875901424172336,41,27,74
RPM-2009-10-13:2758:1,2,baja,0.0390606920987403,-0.9037822298588225,-0.0353023594048284,24,39,155
RPM-2009-10-13:2758:1,2,baja mas,0.05825976412719629,-0.030293740702571566,-0.001764906187862265,1,1,2
RPM-2009-10-13:2758:1,2,baja por,0.04867359892539655,-0.23015364261858295,-0.01120240609203596,0,3,10
RPM-2009-10-13:2758:1,2,base,0.022334460545672445,0.6960881820292868,0.015546754037841965,84,46,106
RPM-2009-10-13:2758:1,2,base del,0.039625191381239024,0.44065623898803286,0.017461087803237803,13,1,22
RPM-2009-10-13:2758:1,2,base del ipom,0.04867359892539655,0.2724458780355913,0.013260921396381875,7,0,6
RPM-2009-10-13:2758:1,2,capacidad,0.03134925651296986,-0.001291877157085397,-4.0499388380716374e-05,37,22,30
RPM-2009-10-13:2758:1,2,capacidad de,0.04686592941344274,-0.16297793344185818,-0.007638112324634894,4,5,7
RPM-2009-10-13:2758:1,2,caso,0.024294902072569877,0.3506261826965972,0.008518428772692823,34,18,139
RPM-2009-10-13:2758:1,2,caso de,0.03145328437374606,-0.015511913649397191,-0.00048790063119548286,11,8,69
RPM-2009-10-13:2758:1,2,coherente,0.03268158213228658,-0.1255743987909006,-0.004103970027797326,26,16,35
RPM-2009-10-13:2758:1,2,coherente con,0.03292342421461684,-0.07528070642438071,-0.0024784986327859174,26,15,34
RPM-2009-10-13:2758:1,2,coherente con el,0.04327525873308481,0.19186696490512078,0.008303092548600805,12,3,9
RPM-2009-10-13:2758:1,2,coherente con el escenario,0.0509189133381547,0.07432369119124507,0.0037844815907387796,6,2,2
RPM-2009-10-13:2758:1,2,como,0.03674255988968051,0.38289447960759826,0.014068523348410232,83,58,256
RPM-2009-10-13:2758:1,2,como el,0.034819011251232476,0.05824761200066281,0.002028124257608502,16,10,35
RPM-2009-10-13:2758:1,2,como tambien,0.043655327695274235,0.015343992407272525,0.0006698470166932818,3,2,18
RPM-2009-10-13:2758:1,2,como una,0.0412724864588006,0.4393595206726417,0.018133459867506727,15,4,11
RPM-2009-10-13:2758:1,2,compromiso,0.03988028669951321,0.10009889462158507,0.003991972615813174,14,9,12
RPM-2009-10-13:2758:1,2,compromiso de,0.04489855792963552,-0.11827267529400817,-0.005310272563180998,6,7,7
RPM-2009-10-13:2758:1,2,comunicacionales,0.05512707413296467,0.08791726020124555,0.004846621320681208,2,1,3
RPM-2009-10-13:2758:1,2,con,0.02908381056665453,0.16143628410584543,0.00469518230551903,102,69,417
RPM-2009-10-13:2758:1,2,con el,0.023594542181337167,0.5101994897439509,0.01203792338166035,56,29,121
RPM-2009-10-13:2758:1,2,con el escenario,0.0384450827220674,0.2928926123185948,0.011260280709270794,20,8,13
RPM-2009-10-13:2758:1,2,con el escenario base,0.046333761907081335,0.37351364733141157,0.017306292404499168,10,1,6
RPM-2009-10-13:2758:1,2,con su,0.03801196292301846,-0.2638540021056349,-0.010029608545129428,3,8,32
RPM-2009-10-13:2758:1,2,con su exposicion,0.053883843898603394,0.006299142620153599,0.0003394220176393961,0,0,7
RPM-2009-10-13:2758:1,2,con todo,0.03467004172630637,-0.011852334300350487,-0.0004109209247472836,22,17,23
RPM-2009-10-13:2758:1,2,con todo manifiesta,0.05825976412719629,0.19422389877585614,0.011315438530545827,3,0,1
RPM-2009-10-13:2758:1,2,con todo manifiesta que,0.05825976412719629,0.19422389877585614,0.011315438530545827,3,0,1
RPM-2009-10-13:2758:1,2,consecuencias,0.04446543813058658,-0.008129195526085226,-0.00036146824071658386,7,6,8
RPM-2009-10-13:2758:1,2,consideraciones,0.04069039713482555,-0.0886485688129172,-0.003607145470431512,13,8,11
RPM-2009-10-13:2758:1,2,consideraciones de,0.05656227811041048,-0.2627108056085352,-0.014859521649439954,1,3,1
RPM-2009-10-13:2758:1,2,contempla,0.043655327695274235,0.41333152407900386,0.018044123130456047,8,0,15
RPM-2009-10-13:2758:1,2,contexto,0.03084586923564161,-0.42567825982535834,-0.013130415939028476,20,25,49
RPM-2009-10-13:2758:1,2,continuar,0.03576664851026031,0.6092126884364022,0.021789496095295523,27,7,21
RPM-2009-10-13:2758:1,2,cual,0.026844914983811162,-0.6052019834726827,-0.016246595794358054,23,21,101
RPM-2009-10-13:2758:1,2,cual se,0.04291009833561573,-0.6698526774843843,-0.02874344426123042,1,10,14
RPM-2009-10-13:2758:1,2,cuando,0.03055640353705347,0.20856543359691232,0.006373009552867783,22,15,60
RPM-2009-10-13:2758:1,2,cuando la,0.05656227811041048,0.20727955815607968,0.011724204015027181,3,0,2
RPM-2009-10-13:2758:1,2,cuyo,0.04489855792963552,0.15913643233676705,0.007144996325987859,5,1,14
RPM-2009-10-13:2758:1,2,dar,0.03663741321011359,0.0076189290887512875,0.0002791378532431351,15,12,23
RPM-2009-10-13:2758:1,2,dar una,0.060337319106171516,-0.059197275013706606,-0.0035718048727178095,1,1,1
RPM-2009-10-13:2758:1,2,dar una senal,0.060337319106171516,-0.059197275013706606,-0.0035718048727178095,1,1,1
RPM-2009-10-13:2758:1,2,de actividad,0.02882730323971006,-0.05776678278024547,-0.0016652605643885975,29,20,68
RPM-2009-10-13:2758:1,2,de activos,0.0401425687388532,-0.04611926658241178,-0.00185134582896996,6,6,22
RPM-2009-10-13:2758:1,2,de demanda,0.0401425687388532,-0.01958122195610962,-0.0007860405483638719,4,4,26
RPM-2009-10-13:2758:1,2,de desapalancamiento,0.05825976412719629,0.039090904353774845,0.0022774268671697127,1,1,2
RPM-2009-10-13:2758:1,2,de gregorio,0.05290471707557852,-0.03079664800027111,-0.001629287949330524,12,9,69
RPM-2009-10-13:2758:1,2,de interes,0.024102928329485348,-0.13661715875776925,-0.003292873586116434,58,43,94
RPM-2009-10-13:2758:1,2,de la,0.039587780766520995,-0.25358585481351137,-0.01003890122584811,107,70,391
RPM-2009-10-13:2758:1,2,de la demanda,0.03055640353705347,-0.19496183414512872,-0.005957332478462643,22,19,56
RPM-2009-10-13:2758:1,2,de la economia,0.06240932858387949,0.12412461849281792,0.007746534100866958,38,24,44
RPM-2009-10-13:2758:1,2,de la economia es,0.060337319106171516,0.13092881767183184,0.007899893852059066,2,0,1
RPM-2009-10-13:2758:1,2,de la economia mundial,0.04489855792963552,0.3691898012525812,0.016576089678569644,13,3,4
RPM-2009-10-13:2758:1,2,de la politica,0.030183938002545468,0.0015463373608182729,4.667455102995853e-05,40,26,35
RPM-2009-10-13:2758:1,2,de la politica monetaria,0.031043970255471447,-0.074020595783712,-0.0022978931738018306,36,25,31
RPM-2009-10-13:2758:1,2,de la recuperacion,0.05512707413296467,-0.08764148831020747,-0.004831418823200164,1,2,3
RPM-2009-10-13:2758:1,2,de las,0.038812102372174265,-0.18259231734040618,-0.007086791712988375,71,55,231
RPM-2009-10-13:2758:1,2,de las expectativas,0.037397868078771844,0.17784080406488773,0.0066508669294413824,13,8,25
RPM-2009-10-13:2758:1,2,de las expectativas inflacionarias,0.05512707413296467,0.1319629692495093,0.007274732388623836,3,1,2
RPM-2009-10-13:2758:1,2,de liquidez,0.04157777271629901,0.05306937229023989,0.0022065062992802508,3,4,22
RPM-2009-10-13:2758:1,2,de lo,0.037749154606757776,-0.28570598892049265,-0.010785159547836301,59,47,131
RPM-2009-10-13:2758:1,2,de lo proyectado,0.04222012371782843,0.5133598453585251,0.021674116182802197,16,1,10
RPM-2009-10-13:2758:1,2,de lo proyectado en,0.04803124792386713,0.32239462999659424,0.015485016402689828,9,0,5
RPM-2009-10-13:2758:1,2,de los,0.027464604115644213,0.43333451334317685,0.011901360858615697,84,55,317
RPM-2009-10-13:2758:1,2,de los inventarios,0.051806288919628164,-0.06327460064205513,-0.003278022242136398,1,1,7
RPM-2009-10-13:2758:1,2,de los precios,0.03292342421461684,0.0774383859234004,0.002549536830251324,21,14,40
RPM-2009-10-13:2758:1,2,de los precios de,0.037397868078771844,-0.16337698333893946,-0.006109950870017363,12,11,23
RPM-2009-10-13:2758:1,2,de mantener,0.06027918621739401,-0.02040971624740955,-0.0012302810863217724,18,14,24
RPM-2009-10-13:2758:1,2,de mantener la,0.037802731720537976,-0.23949453864846226,-0.009053547793061832,12,14,18
RPM-2009-10-13:2758:1,2,de mantener la tasa,0.0412724864588006,-0.21178400293487784,-0.008740852393320332,7,8,15
RPM-2009-10-13:2758:1,2,de politica,0.018919867015526656,0.5352233416880973,0.010126354448344584,104,72,165
RPM-2009-10-13:2758:1,2,de politica monetaria,0.020139792114619418,0.7557338073071367,0.015220321773155581,97,58,144
RPM-2009-10-13:2758:1,2,de que,0.04197803372307105,-0.4748430569531694,-0.019932977857946295,38,35,108
RPM-2009-10-13:2758:1,2,de que la,0.062032532879713526,-0.14066139751404527,-0.008725582766196468,12,9,29
RPM-2009-10-13:2758:1,2,de que la inflacion,0.053883843898603394,-0.13743731229221767,-0.0074056506813974625,3,3,1
RPM-2009-10-13:2758:1,2,de recuperacion,0.04405157458799547,-0.11393449238923817,-0.005018993789629927,3,6,13
RPM-2009-10-13:2758:1,2,de ser,0.04936357354318385,-0.2232266607722617,-0.011019265685830894,1,4,7
RPM-2009-10-13:2758:1,2,de un,0.023372326461725587,0.4397176775711101,0.010277225111183775,50,29,132
RPM-2009-10-13:2758:1,2,de un aumento,0.04743036869103527,0.27364754789076734,0.012979204087856825,7,0,8
RPM-2009-10-13:2758:1,2,de un aumento de,0.05512707413296467,0.22308601979871467,0.01229807955147177,5,0,1
RPM-2009-10-13:2758:1,2,debe,0.030944392871203725,-0.03408821339588866,-0.0010548390675998085,32,22,39
RPM-2009-10-13:2758:1,2,debe evitar,0.060337319106171516,0.012504593043829795,0.0007544936207783709,2,1,0
RPM-2009-10-13:2758:1,2,debera,0.0509189133381547,0.1826791388231192,0.00930182323842314,4,1,5
RPM-2009-10-13:2758:1,2,deberan,0.05656227811041048,0.1433882964553343,0.008110368701884604,3,0,2
RPM-2009-10-13:2758:1,2,debido,0.03280171794981162,0.28406185636436065,0.009317716892763658,19,7,50
RPM-2009-10-13:2758:1,2,debido que,0.045830374629753076,0.05726964988624787,0.0026246895092015355,3,2,13
RPM-2009-10-13:2758:1,2,debiera,0.03576664851026031,0.061323150857777925,0.002193323582271811,19,13,23
RPM-2009-10-13:2758:1,2,del,0.020969759529279586,0.0030574028077680233,6.411300166303967e-05,106,74,509
RPM-2009-10-13:2758:1,2,del aumento,0.04405157458799547,0.16493371668958554,0.0072655899228265906,5,1,16
RPM-2009-10-13:2758:1,2,del aumento de,0.0509189133381547,0.1296715843679821,0.006602736166854496,2,0,8
RPM-2009-10-13:2758:1,2,del ipom,0.036279276876861825,0.3354280532019291,0.012169087214379525,18,6,28
RPM-2009-10-13:2758:1,2,demanda,0.03891738318552227,0.04504838420219333,0.0017531652298853858,51,34,135
RPM-2009-10-13:2758:1,2,demanda esta,0.060337319106171516,0.009661759836412383,0.0005829646863768055,0,0,3
RPM-2009-10-13:2758:1,2,desapalancamiento,0.05825976412719629,0.039090904353774845,0.0022774268671697127,1,1,2
RPM-2009-10-13:2758:1,2,deseable,0.05512707413296467,0.009792657168594496,0.0005398405376918167,3,2,1
RPM-2009-10-13:2758:1,2,deterioro,0.037802731720537976,-0.2771206971370282,-0.010475919368079532,11,12,21
RPM-2009-10-13:2758:1,2,deterioro de,0.04743036869103527,-0.11475553537403166,-0.005442897352127462,4,4,7
RPM-2009-10-13:2758:1,2,deterioro de la,0.05825976412719629,-0.12006443458244005,-0.006994925638838146,0,1,3
RPM-2009-10-13:2758:1,2,distinta,0.0401425687388532,0.2480665165833023,0.009958027193753079,9,2,23
RPM-2009-10-13:2758:1,2,distinta de,0.04743036869103527,0.11444601025719406,0.005428216461716718,3,0,12
RPM-2009-10-13:2758:1,2,distinta de lo,0.060337319106171516,0.004362015389077947,0.000263192314476827,0,0,3
RPM-2009-10-13:2758:1,2,economia,0.047973643337670346,0.0919133906628038,0.004409420221613309,64,42,117
RPM-2009-10-13:2758:1,2,economia es,0.060337319106171516,0.13092881767183184,0.007899893852059066,2,0,1
RPM-2009-10-13:2758:1,2,economia esta,0.05512707413296467,0.18341581150268693,0.010111177037866497,3,1,2
RPM-2009-10-13:2758:1,2,economia mundial,0.03937689942218496,0.36667323633557153,0.014438455147992855,18,7,12
RPM-2009-10-13:2758:1,2,economia mundial en,0.05825976412719629,0.11669443787741779,0.006798590425694121,2,0,2
RPM-2009-10-13:2758:1,2,efectividad,0.05656227811041048,-0.032283757640269244,-0.0018260428780979981,1,1,3
RPM-2009-10-13:2758:1,2,efectividad de,0.05656227811041048,-0.033195913532166554,-0.0018776364933355434,1,1,3
RPM-2009-10-13:2758:1,2,el compromiso,0.05278723711464946,-0.06115440900781515,-0.003228172288901793,3,3,2
RPM-2009-10-13:2758:1,2,el compromiso de,0.060337319106171516,-0.1232190959467781,-0.007434709912114716,1,2,0
RPM-2009-10-13:2758:1,2,el contexto,0.04867359892539655,-0.22828832137219374,-0.011111614193822191,2,3,8
RPM-2009-10-13:2758:1,2,el escenario,0.024150551945743226,0.11883228521775341,0.0028698652769827285,68,40,86
RPM-2009-10-13:2758:1,2,el escenario base,0.03593440794404323,0.46733548170076766,0.016793423846161334,22,7,25
RPM-2009-10-13:2758:1,2,el escenario base del,0.04222012371782843,0.40703847545606453,0.017185214791671313,12,0,15
RPM-2009-10-13:2758:1,2,el futuro,0.037598099380427345,0.02707023984930303,0.0010177895681061,15,8,22
RPM-2009-10-13:2758:1,2,el futuro pero,0.060337319106171516,0.0054438551950961,0.000328467628074303,2,1,0
RPM-2009-10-13:2758:1,2,el ipom,0.032445863296923796,0.26078862938464675,0.008461512218406372,25,14,40
RPM-2009-10-13:2758:1,2,el ipom por,0.060337319106171516,0.04839382651452623,0.002919953753175673,1,0,2
RPM-2009-10-13:2758:1,2,el presidente,0.04815467076214305,-0.17349542556073067,-0.008354615096614882,18,13,91
RPM-2009-10-13:2758:1,2,el presidente senor,0.04880886720346166,-0.17935176531488328,-0.00875395649596056,18,13,86
RPM-2009-10-13:2758:1,2,el presidente senor jose,0.06586230531452741,-0.1771986265851867,-0.011670710045468501,7,5,27
RPM-2009-10-13:2758:1,2,el senor,0.017141066973769045,0.07425847171608688,0.0012728694370551794,63,41,309
RPM-2009-10-13:2758:1,2,el senor presidente,0.03889933850449192,0.4808057474628792,0.018703025525463796,16,4,19
RPM-2009-10-13:2758:1,2,en,0.03559758012305473,-0.2713163924768974,-0.009658207019894519,111,81,654
RPM-2009-10-13:2758:1,2,en caso,0.045830374629753076,0.08611570332896157,0.003946714945070983,7,4,7
RPM-2009-10-13:2758:1,2,en caso de,0.04936357354318385,0.09944580258723594,0.0049090001895759645,6,3,3
RPM-2009-10-13:2758:1,2,en el,0.023411198333593217,-0.050019832127521105,-0.0011710242105504346,105,73,412
RPM-2009-10-13:2758:1,2,en el futuro,0.0391350573398547,0.0818000028159201,0.003201247800601309,15,6,17
RPM-2009-10-13:2758:1,2,en el futuro pero,0.060337319106171516,0.0054438551950961,0.000328467628074303,2,1,0
RPM-2009-10-13:2758:1,2,en el ipom,0.03467004172630637,0.13167238632569045,0.00456508712811402,18,11,33
RPM-2009-10-13:2758:1,2,en julio,0.0509189133381547,-0.25652189650926505,-0.013061816217694356,1,3,6
RPM-2009-10-13:2758:1,2,en la,0.017368716375487425,-0.1469206629888749,-0.0025518233251523408,85,58,260
RPM-2009-10-13:2758:1,2,en la cual,0.05825976412719629,-0.06921727733272137,-0.004032582250931077,0,1,3
RPM-2009-10-13:2758:1,2,en las,0.022178634369717534,0.08561789066350353,0.0018988878925322973,50,36,154
RPM-2009-10-13:2758:1,2,en los,0.019309014863543698,0.21905708787945163,0.00422977656582893,72,48,207
RPM-2009-10-13:2758:1,2,en los meses,0.0384450827220674,-0.031936942839555955,-0.0012278184093566667,12,10,19
RPM-2009-10-13:2758:1,2,en los meses venideros,0.04743036869103527,-0.06275882477914488,-0.002976674197890922,4,4,7
RPM-2009-10-13:2758:1,2,en particular,0.02785424855654646,-0.02024217456049572,-0.0005638305615330494,34,23,73
RPM-2009-10-13:2758:1,2,en que,0.02659326732218754,0.05064639035555538,0.0013468529976291453,32,19,98
RPM-2009-10-13:2758:1,2,en que se,0.03720185248770612,0.10820176061498116,0.004025305937308619,9,6,32
RPM-2009-10-13:2758:1,2,en terminos,0.03036830831794857,-0.43102161046048637,-0.013089397158162777,9,16,74
RPM-2009-10-13:2758:1,2,en una,0.03084586923564161,-0.04563749395644698,-0.0014077281708229476,27,16,51
RPM-2009-10-13:2758:1,2,enfatiza,0.04291009833561573,-0.04416038619945814,-0.0018949265143575166,7,6,12
RPM-2009-10-13:2758:1,2,es,0.023680212914671084,0.07480288635947602,0.0017713482756243374,92,70,418
RPM-2009-10-13:2758:1,2,es coherente,0.0401425687388532,0.0877372059388028,0.0035219968203533103,10,7,17
RPM-2009-10-13:2758:1,2,es coherente con,0.040412454205874616,0.07366977298107517,0.0029771763269548796,10,7,16
RPM-2009-10-13:2758:1,2,es coherente con el,0.053883843898603394,0.11076318698928958,0.005968346277442698,4,1,2
RPM-2009-10-13:2758:1,2,es la,0.030003147920479485,0.13622641026517235,0.0040872211378618906,28,16,59
RPM-2009-10-13:2758:1,2,escenario,0.020782143116148837,0.3195470376070102,0.00664087226789028,82,47,150
RPM-2009-10-13:2758:1,2,escenario base,0.033823058384666316,0.6708725924975303,0.02269096286471642,29,8,31
RPM-2009-10-13:2758:1,2,escenario base del,0.0412724864588006,0.45349121413440713,0.01871670999454736,13,1,16
RPM-2009-10-13:2758:1,2,escenario base del ipom,0.04867359892539655,0.2724458780355913,0.013260921396381875,7,0,6
RPM-2009-10-13:2758:1,2,esta,0.032284637862412924,0.12715229745946866,0.0041050658768527525,93,64,342
RPM-2009-10-13:2758:1,2,esta ocurriendo,0.05278723711464946,0.11427736764360057,0.006032386502640713,2,1,5
RPM-2009-10-13:2758:1,2,esta siendo,0.05656227811041048,-0.10303597623951398,-0.005827949543437036,0,1,4
RPM-2009-10-13:2758:1,2,estimulos,0.05278723711464946,-0.17181010032183797,-0.009069380504380572,0,2,6
RPM-2009-10-13:2758:1,2,estimulos monetarios,0.060337319106171516,-0.08028994773884428,-0.004844480197736482,0,1,2
RPM-2009-10-13:2758:1,2,esto,0.026408897006784438,-0.27436109419947097,-0.007245573879382512,42,29,81
RPM-2009-10-13:2758:1,2,esto podria,0.05656227811041048,0.04546407373577962,0.0025715515826753754,3,1,1
RPM-2009-10-13:2758:1,2,estrechez,0.04867359892539655,-0.11458206268388776,-0.0055771213631202,2,4,7
RPM-2009-10-13:2758:1,2,estrechez de,0.060337319106171516,0.007765552135602243,0.00046855259724144424,0,0,3
RPM-2009-10-13:2758:1,2,evitar,0.04327525873308481,0.003456810552469547,0.0001495943710493775,13,7,4
RPM-2009-10-13:2758:1,2,evolucion,0.06258798365730522,0.42589593952528765,0.026655968102721358,43,25,87
RPM-2009-10-13:2758:1,2,evolucion de,0.07246772289587095,0.34512829330213457,0.02501066152254396,31,17,51
RPM-2009-10-13:2758:1,2,evolucion de la,0.062032532879713526,0.0036995796741453174,0.00022949429777753926,13,9,28
RPM-2009-10-13:2758:1,2,evolucion de la economia,0.08484157835618154,0.19312629532585282,0.0163851397175274,5,1,5
RPM-2009-10-13:2758:1,2,evolucion de las,0.04405157458799547,0.280574658195552,0.012359755483002693,11,4,7
RPM-2009-10-13:2758:1,2,evolucion de los,0.042558720911320305,0.36602259853880204,0.015577453618449111,11,4,11
RPM-2009-10-13:2758:1,2,evolucion de los precios,0.060337319106171516,0.1293861734842068,0.007806814837443054,2,0,1
RPM-2009-10-13:2758:1,2,existen,0.03467004172630637,-0.2580772243499856,-0.00894754813682333,14,16,32
RPM-2009-10-13:2758:1,2,expectativas,0.021259704033841875,0.18895975341178783,0.004017228431842352,72,53,140
RPM-2009-10-13:2758:1,2,expectativas inflacionarias,0.04157777271629901,0.07005486312132073,0.0029127251765297107,11,9,9
RPM-2009-10-13:2758:1,2,exposicion,0.03889933850449192,-0.1953759941344071,-0.0075999969314859295,1,5,33
RPM-2009-10-13:2758:1,2,exposicion el,0.05512707413296467,-0.0004669568358090445,-2.574196410453981e-05,0,0,6
RPM-2009-10-13:2758:1,2,finalmente,0.03304674252975566,-0.09336990726887916,-0.003085571285541811,22,15,37
RPM-2009-10-13:2758:1,2,fiscales,0.046333761907081335,0.036499998546781126,0.0016911822422753715,2,3,12
RPM-2009-10-13:2758:1,2,flap,0.05656227811041048,-0.047935589858009026,-0.0027113461649352784,1,2,2
RPM-2009-10-13:2758:1,2,forma,0.030003147920479485,-0.40683628113768133,-0.012206369122391631,26,23,54
RPM-2009-10-13:2758:1,2,forma en,0.060337319106171516,0.040394545463678856,0.002437298579790744,1,0,2
RPM-2009-10-13:2758:1,2,fortalecer,0.05825976412719629,0.10528013786564323,0.006133595999331081,2,0,2
RPM-2009-10-13:2758:1,2,fragilidad,0.05512707413296467,-0.14484422611139314,-0.007984838390574667,0,2,4
RPM-2009-10-13:2758:1,2,futuro,0.032562976749001604,0.15577115185439036,0.005072372395999712,28,14,36
RPM-2009-10-13:2758:1,2,futuro pero,0.060337319106171516,0.0054438551950961,0.000328467628074303,2,1,0
RPM-2009-10-13:2758:1,2,gregorio,0.05290471707557852,-0.03079664800027111,-0.001629287949330524,12,9,69
RPM-2009-10-13:2758:1,2,ha,0.0276380257974163,0.08523406422360404,0.002355701265830606,90,59,302
RPM-2009-10-13:2758:1,2,ha alcanzado,0.053883843898603394,-0.17110079953575433,-0.009219568773110818,1,3,3
RPM-2009-10-13:2758:1,2,ha sido,0.031043970255471447,-0.18832594919406853,-0.005846385165114091,15,15,62
RPM-2009-10-13:2758:1,2,habria,0.057267415941912196,-0.04830219203597905,-0.0027661417222305308,11,6,51
RPM-2009-10-13:2758:1,2,hace,0.020487589305577723,-0.36407356316288153,-0.007458989639099427,44,43,201
RPM-2009-10-13:2758:1,2,hace presente,0.026973336284376967,-0.5594781991667992,-0.015090993609903708,18,26,99
RPM-2009-10-13:2758:1,2,hace presente que,0.02882730323971006,-0.4779422413511136,-0.013777785922495244,16,20,81
RPM-2009-10-13:2758:1,2,hecho,0.027505503790738375,-0.043676594784783196,-0.0012013467434193981,27,22,86
RPM-2009-10-13:2758:1,2,hecho que,0.0401425687388532,-0.028896799276632842,-0.0011599917512950771,11,7,16
RPM-2009-10-13:2758:1,2,importancia,0.041893409610414864,0.2854354236526732,0.011957863120403738,11,3,14
RPM-2009-10-13:2758:1,2,importante,0.023914833110380448,0.3244997808199724,0.007760358102664674,46,28,125
RPM-2009-10-13:2758:1,2,importante del,0.05010880290284236,0.08890422772462811,0.0044548844242828034,2,0,9
RPM-2009-10-13:2758:1,2,indicadores,0.028670822301162767,0.1285929245504795,0.0036868648889736284,28,16,75
RPM-2009-10-13:2758:1,2,indicadores de,0.03292342421461684,0.21173717884578264,0.006971112961145896,23,11,41
RPM-2009-10-13:2758:1,2,indole,0.060337319106171516,0.004224533134573341,0.0002548970038153467,0,0,3
RPM-2009-10-13:2758:1,2,inflacion,0.030582025880821095,0.15360706776069266,0.004697615321734542,97,66,211
RPM-2009-10-13:2758:1,2,inflacion con,0.04936357354318385,0.24787409260961787,0.012235950999984837,7,2,3
RPM-2009-10-13:2758:1,2,inflacionarias,0.028365536043664354,0.23317103313401966,0.00661402134470149,41,26,56
RPM-2009-10-13:2758:1,2,interes,0.024055547073646544,-0.13629823304707067,-0.0032787285611186557,58,43,95
RPM-2009-10-13:2758:1,2,internacional,0.02616861536972364,-0.10892437922383755,-0.0028504001842945214,38,24,94
RPM-2009-10-13:2758:1,2,inventarios,0.03593440794404323,0.115068197675717,0.0041349075566650215,4,1,49
RPM-2009-10-13:2758:1,2,ipom,0.042506481145642934,0.2223976589298042,0.009453341896134851,48,32,95
RPM-2009-10-13:2758:1,2,ipom por,0.051806288919628164,-0.21136762856451669,-0.010950172433670002,2,3,4
RPM-2009-10-13:2758:1,2,ir,0.043655327695274235,0.030981440490498516,0.0013525049370843505,9,7,7
RPM-2009-10-13:2758:1,2,jose,0.05820882230688012,-0.16886660660955138,-0.009829526297701204,9,8,47
RPM-2009-10-13:2758:1,2,jose de,0.05820882230688012,-0.16886660660955138,-0.009829526297701204,9,8,47
RPM-2009-10-13:2758:1,2,jose de gregorio,0.05820882230688012,-0.16886660660955138,-0.009829526297701204,9,8,47
RPM-2009-10-13:2758:1,2,julio,0.040412454205874616,0.019582275022362025,0.0007913677925880477,7,5,21
