tipo_actor,actor,n_intervenciones,eje_radar,peso_medio_bruto,proporcion_seis_ejes,proporcion_corpus,indice_especializacion_base100,muestra_apta_radar,puntaje_fifa_percentil_0_100,componentes_nmf
staff_tecnico,Diego Gianelli Gómez,62,tipo_cambio_real_nominal,0.04729031237336835,0.0645723878268387,0.1030056339483587,62.68820971405478,False,,tema_nmf_10
staff_tecnico,Elías Albagli Iruretagoyena,2,actividad_demanda_ciclo,0.11772698610851906,0.16716468074880317,0.20378171244669416,82.03124742733263,False,,tema_nmf_01
staff_tecnico,Elías Albagli Iruretagoyena,2,entorno_externo_commodities_economias,0.11671872335500001,0.16573301306687035,0.32296667399977397,51.315824946999435,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Elías Albagli Iruretagoyena,2,inflacion_expectativas_meta,0.07157140309577245,0.1016267479931939,0.1114496209181575,91.18626618552882,False,,tema_nmf_09
staff_tecnico,Elías Albagli Iruretagoyena,2,mercado_laboral_empleo,0.31059224425199405,0.4410208319236145,0.1720143210368341,256.3861132406395,False,,tema_nmf_02
staff_tecnico,Elías Albagli Iruretagoyena,2,tasas_interes_plazos,0.08419058800019098,0.119545171674853,0.0867820376501816,137.75335877309035,False,,tema_nmf_12
staff_tecnico,Elías Albagli Iruretagoyena,2,tipo_cambio_real_nominal,0.003457590818470971,0.004909554592665039,0.1030056339483587,4.7662971475195395,False,,tema_nmf_10
miembro_consejo,Enrique Marshall Rivera,483,actividad_demanda_ciclo,0.13435727061642339,0.1781317143772521,0.20378171244669416,87.41300298173141,True,0.0,tema_nmf_01
miembro_consejo,Enrique Marshall Rivera,483,entorno_externo_commodities_economias,0.24440066743210812,0.32402794195571,0.32296667399977397,100.32859983440173,True,37.5,tema_nmf_03|tema_nmf_08|tema_nmf_13
miembro_consejo,Enrique Marshall Rivera,483,inflacion_expectativas_meta,0.08045082085805669,0.10666220426147205,0.1114496209181575,95.70441189728132,True,37.5,tema_nmf_09
miembro_consejo,Enrique Marshall Rivera,483,mercado_laboral_empleo,0.16078333357720292,0.21316755484831815,0.1720143210368341,123.92430674575739,True,100.0,tema_nmf_02
miembro_consejo,Enrique Marshall Rivera,483,tasas_interes_plazos,0.08098487586291435,0.10737025774566822,0.0867820376501816,123.72405702027618,True,100.0,tema_nmf_12
miembro_consejo,Enrique Marshall Rivera,483,tipo_cambio_real_nominal,0.05328103161773648,0.07064032681157947,0.1030056339483587,68.57909038936123,True,0.0,tema_nmf_10
staff_tecnico,Enrique Orellana Cifuentes,7,actividad_demanda_ciclo,0.1793130315860618,0.3256209920915412,0.20378171244669416,159.789113646161,False,,tema_nmf_01
staff_tecnico,Enrique Orellana Cifuentes,7,entorno_externo_commodities_economias,0.10452161235941364,0.18980456027338338,0.32296667399977397,58.76908534331199,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Enrique Orellana Cifuentes,7,inflacion_expectativas_meta,0.042398000732281185,0.07699205651161621,0.1114496209181575,69.08238527626304,False,,tema_nmf_09
staff_tecnico,Enrique Orellana Cifuentes,7,mercado_laboral_empleo,0.11991289853881257,0.21775415117021296,0.1720143210368341,126.59071050461225,False,,tema_nmf_02
staff_tecnico,Enrique Orellana Cifuentes,7,tasas_interes_plazos,0.021505493323805778,0.03905259985610537,0.0867820376501816,45.00078692957914,False,,tema_nmf_12
staff_tecnico,Enrique Orellana Cifuentes,7,tipo_cambio_real_nominal,0.08302915896634426,0.15077564009714087,0.1030056339483587,146.37611004144821,False,,tema_nmf_10
staff_tecnico,Esteban Jadresic Marinovic,87,actividad_demanda_ciclo,0.06764466363568995,0.10721150928508681,0.20378171244669416,52.61095708631437,False,,tema_nmf_01
staff_tecnico,Esteban Jadresic Marinovic,87,entorno_externo_commodities_economias,0.23779904445110525,0.3768929150045053,0.32296667399977397,116.69715340498848,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Esteban Jadresic Marinovic,87,inflacion_expectativas_meta,0.07242988667312078,0.11479571410679645,0.1114496209181575,103.00233698515326,False,,tema_nmf_09
staff_tecnico,Esteban Jadresic Marinovic,87,mercado_laboral_empleo,0.11566756937459947,0.18332406462651796,0.1720143210368341,106.574884882557,False,,tema_nmf_02
staff_tecnico,Esteban Jadresic Marinovic,87,tasas_interes_plazos,0.08120888313201352,0.12870973791561222,0.0867820376501816,148.31380018344484,False,,tema_nmf_12
staff_tecnico,Esteban Jadresic Marinovic,87,tipo_cambio_real_nominal,0.0561958659732109,0.08906605906148125,0.1030056339483587,86.46717237441015,False,,tema_nmf_10
staff_tecnico,Felipe Jaque,20,actividad_demanda_ciclo,0.03231991049176555,0.04069719666623345,0.20378171244669416,19.97097589258857,False,,tema_nmf_01
staff_tecnico,Felipe Jaque,20,entorno_externo_commodities_economias,0.49183396524516587,0.619316802124674,0.32296667399977397,191.75873301562606,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Felipe Jaque,20,inflacion_expectativas_meta,0.030074676424858154,0.03787000033454998,0.1114496209181575,33.97947881972576,False,,tema_nmf_09
staff_tecnico,Felipe Jaque,20,mercado_laboral_empleo,0.11007891943020084,0.13861125741665456,0.1720143210368341,80.58123101679028,False,,tema_nmf_02
staff_tecnico,Felipe Jaque,20,tasas_interes_plazos,0.05802218089353793,0.07306146802076406,0.0867820376501816,84.18962033972382,False,,tema_nmf_12
staff_tecnico,Felipe Jaque,20,tipo_cambio_real_nominal,0.07182604223782474,0.09044327543712394,0.1030056339483587,87.80420251815272,False,,tema_nmf_10
hacienda_gobierno,Felipe Larraín Bascuñán,56,actividad_demanda_ciclo,0.13734184212741796,0.22410333475060304,0.20378171244669416,109.97225023772666,False,,tema_nmf_01
hacienda_gobierno,Felipe Larraín Bascuñán,56,entorno_externo_commodities_economias,0.16632529473739038,0.27139619380847796,0.32296667399977397,84.03225956640588,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
hacienda_gobierno,Felipe Larraín Bascuñán,56,inflacion_expectativas_meta,0.11530501488444947,0.18814541838677204,0.1114496209181575,168.81656199166056,False,,tema_nmf_09
hacienda_gobierno,Felipe Larraín Bascuñán,56,mercado_laboral_empleo,0.11800200256341516,0.1925461452393853,0.1720143210368341,111.93611327172849,False,,tema_nmf_02
hacienda_gobierno,Felipe Larraín Bascuñán,56,tasas_interes_plazos,0.0327698413191547,0.053471182598945184,0.0867820376501816,61.61549561037911,False,,tema_nmf_12
hacienda_gobierno,Felipe Larraín Bascuñán,56,tipo_cambio_real_nominal,0.0431065104985742,0.07033772521581638,0.1030056339483587,68.28531850119947,False,,tema_nmf_10
staff_tecnico,Gloria Peña Tapia,2,actividad_demanda_ciclo,0.4409999631349295,0.6162116606560238,0.20378171244669416,302.38810600691875,False,,tema_nmf_01
staff_tecnico,Gloria Peña Tapia,2,entorno_externo_commodities_economias,0.0019764523554408114,0.0027617076869937435,0.32296667399977397,0.8551060865789751,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Gloria Peña Tapia,2,inflacion_expectativas_meta,0.022912452153629116,0.03201569472006878,0.1114496209181575,28.72660710401102,False,,tema_nmf_09
staff_tecnico,Gloria Peña Tapia,2,mercado_laboral_empleo,0.2490351625829037,0.3479781948417113,0.1720143210368341,202.29606043510609,False,,tema_nmf_02
staff_tecnico,Gloria Peña Tapia,2,tasas_interes_plazos,0.0,0.0,0.0867820376501816,0.0,False,,tema_nmf_12
staff_tecnico,Gloria Peña Tapia,2,tipo_cambio_real_nominal,0.0007390954358559984,0.001032742095202319,0.1030056339483587,1.0026073872037704,False,,tema_nmf_10
hacienda_gobierno,Igal Magendzo Weinberger,4,actividad_demanda_ciclo,0.10569502393860525,0.39805507193067385,0.20378171244669416,195.33404992599534,False,,tema_nmf_01
staff_tecnico,Igal Magendzo Weinberger,136,actividad_demanda_ciclo,0.19977862495353488,0.27870578788353095,0.20378171244669416,136.7668298284792,False,,tema_nmf_01
hacienda_gobierno,Igal Magendzo Weinberger,4,entorno_externo_commodities_economias,0.06011013856970676,0.22637911077087117,0.32296667399977397,70.09364401821522,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Igal Magendzo Weinberger,136,entorno_externo_commodities_economias,0.12967392333372127,0.18090460367859237,0.32296667399977397,56.013396502550286,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
hacienda_gobierno,Igal Magendzo Weinberger,4,inflacion_expectativas_meta,0.017892751221770233,0.06738538967318378,0.1114496209181575,60.46264591843513,False,,tema_nmf_09
staff_tecnico,Igal Magendzo Weinberger,136,inflacion_expectativas_meta,0.10731236878508364,0.14970860020110258,0.1114496209181575,134.32849655993033,False,,tema_nmf_09
hacienda_gobierno,Igal Magendzo Weinberger,4,mercado_laboral_empleo,0.06487225940842314,0.2443136008004008,0.1720143210368341,142.03096540321488,False,,tema_nmf_02
staff_tecnico,Igal Magendzo Weinberger,136,mercado_laboral_empleo,0.1533557196222355,0.21394244090778916,0.1720143210368341,124.37478438901424,False,,tema_nmf_02
hacienda_gobierno,Igal Magendzo Weinberger,4,tasas_interes_plazos,0.011370063492467431,0.04282047794397024,0.0867820376501816,49.34255878685356,False,,tema_nmf_12
staff_tecnico,Igal Magendzo Weinberger,136,tasas_interes_plazos,0.05391314510753414,0.0752127790846954,0.0867820376501816,86.6686023067102,False,,tema_nmf_12
hacienda_gobierno,Igal Magendzo Weinberger,4,tipo_cambio_real_nominal,0.005588408503370139,0.021046348880900255,0.1030056339483587,20.432230815114174,False,,tema_nmf_10
staff_tecnico,Igal Magendzo Weinberger,136,tipo_cambio_real_nominal,0.07277452874873169,0.10152578824428964,0.1030056339483587,98.56333518144166,False,,tema_nmf_10
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,actividad_demanda_ciclo,0.1561180410776977,0.19434485924748382,0.20378171244669416,95.36913637347176,True,50.0,tema_nmf_01
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,entorno_externo_commodities_economias,0.27620577936514645,0.3438370923918114,0.32296667399977397,106.46209657905821,True,75.0,tema_nmf_03|tema_nmf_08|tema_nmf_13
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,inflacion_expectativas_meta,0.09011365605453156,0.11217874424569595,0.1114496209181575,100.65421786232352,True,62.5,tema_nmf_09
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,mercado_laboral_empleo,0.15645996808732202,0.19477050996728296,0.1720143210368341,113.22924091045651,True,87.5,tema_nmf_02
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,tasas_interes_plazos,0.06160868465720934,0.07669409035288248,0.0867820376501816,88.37553534066159,True,50.0,tema_nmf_12
miembro_consejo,Joaquín Vial Ruiz-Tagle,231,tipo_cambio_real_nominal,0.06279806764910978,0.07817470379484337,0.1030056339483587,75.8936194053578,True,12.5,tema_nmf_10
miembro_consejo,Jorge Desormeaux Jiménez,221,actividad_demanda_ciclo,0.15802536624137373,0.21152395276676383,0.20378171244669416,103.7992812147434,True,75.0,tema_nmf_01
miembro_consejo,Jorge Desormeaux Jiménez,221,entorno_externo_commodities_economias,0.2781582146074315,0.37232709183182483,0.32296667399977397,115.28343999730617,True,87.5,tema_nmf_03|tema_nmf_08|tema_nmf_13
miembro_consejo,Jorge Desormeaux Jiménez,221,inflacion_expectativas_meta,0.07491861398758813,0.1002818834936702,0.1114496209181575,89.97956445927414,True,12.5,tema_nmf_09
miembro_consejo,Jorge Desormeaux Jiménez,221,mercado_laboral_empleo,0.10300961457581372,0.13788293212860303,0.1720143210368341,80.15782133574659,True,0.0,tema_nmf_02
miembro_consejo,Jorge Desormeaux Jiménez,221,tasas_interes_plazos,0.050381317600282784,0.0674376253501724,0.0867820376501816,77.70919786651413,True,25.0,tema_nmf_12
miembro_consejo,Jorge Desormeaux Jiménez,221,tipo_cambio_real_nominal,0.08258711697113048,0.11054651442896567,0.1030056339483587,107.3208427457352,True,62.5,tema_nmf_10
staff_tecnico,Jorge Pérez Etchegaray,3,actividad_demanda_ciclo,0.04461798427949142,0.05947650766649032,0.20378171244669416,29.18638132558061,False,,tema_nmf_01
staff_tecnico,Jorge Pérez Etchegaray,3,entorno_externo_commodities_economias,0.24913838851129835,0.3321055738755167,0.32296667399977397,102.82967272213018,False,,tema_nmf_03|tema_nmf_08|tema_nmf_13
staff_tecnico,Jorge Pérez Etchegaray,3,inflacion_expectativas_meta,0.007441298427809198,0.009919373323049655,0.1114496209181575,8.900320379136955,False,,tema_nmf_09
staff_tecnico,Jorge Pérez Etchegaray,3,mercado_laboral_empleo,0.17067789046380333,0.22751643814928754,0.1720143210368341,132.26598621435048,False,,tema_nmf_02
staff_tecnico,Jorge Pérez Etchegaray,3,tasas_interes_plazos,0.26043723672476166,0.34716712457626075,0.0867820376501816,400.04491018716504,False,,tema_nmf_12
staff_tecnico,Jorge Pérez Etchegaray,3,tipo_cambio_real_nominal,0.01786548256526879,0.023814982409395166,0.1030056339483587,23.12007751084244,False,,tema_nmf_10
miembro_consejo,José De Gregorio Rebeco,1047,actividad_demanda_ciclo,0.08732809374409595,0.18340272108959313,0.20378171244669416,89.99959755346946,True,25.0,tema_nmf_01
miembro_consejo,José De Gregorio Rebeco,1047,entorno_externo_commodities_economias,0.15631682695272614,0.32828990289461424,0.32296667399977397,101.64822853977931,True,50.0,tema_nmf_03|tema_nmf_08|tema_nmf_13
miembro_consejo,José De Gregorio Rebeco,1047,inflacion_expectativas_meta,0.0605861815830387,0.12724050287091862,0.1114496209181575,114.1686277823745,True,87.5,tema_nmf_09
miembro_consejo,José De Gregorio Rebeco,1047,mercado_laboral_empleo,0.08034638649454347,0.16874003864090595,0.1720143210368341,98.09650593265023,True,37.5,tema_nmf_02
miembro_consejo,José De Gregorio Rebeco,1047,tasas_interes_plazos,0.03492088672026314,0.07333935017665144,0.0867820376501816,84.50982733579312,True,37.5,tema_nmf_12
miembro_consejo,José De Gregorio Rebeco,1047,tipo_cambio_real_nominal,0.05665646683962787,0.11898748432731661,0.1030056339483587,115.51551091561684,True,75.0,tema_nmf_10
hacienda_gobierno,Juan Pablo Araya Marco,1,actividad_demanda_ciclo,0.1944598173249948,0.4039070223945905,0.20378171244669416,198.2057258941946,False,,tema_nmf_01
