intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2010-01-14:2884:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,dovish,1,dovish,1,dovish,1,compatible,media,"la política monetaria ha apoyado decididamente la recuperación y debe seguir cumpliendo ese rol, advirtiendo que, por el momento, el principal riesgo que se enfrenta es el de retirar el estímulo monetario prematuramente",Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,a19ba13e2b35f782cb09035d4f29c38d01404440ad1f920918cc46beb84e69d6,6965
RPM-2010-02-11:2911:2,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fragmento de respuesta, sin contenido monetario autónomo",4f9c9f11c26686adef7de4a61c0de55e845c43dbddbac73666186695d607a6a5,43
RPM-2010-02-11:2918:2,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fragmento: aclaración técnica sobre estimación, sin contenido monetario autónomo",eb0dacd0947037de98600b85139e561ad21a0b64d46c05b2951cc7e40dd9e15d,215
RPM-2010-02-11:2933:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"si efectivamente se concreta, la variación anual de la inflación del IPC estaría en 1,8% en ese mes",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,67f62f880284493a7ebe56100d1313b17bb83de7dd25c45282e3e1d28aba6c2c,2726
RPM-2010-02-11:2947:4,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,el modelo incluye la posición NDF del país como un todo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f4fdd0b2337da8677dd2246a0f83da2ae126b84124c0a748a95ede24c02f350d,214
RPM-2010-02-11:2957:3,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: indicación procedimental sobre lo que queda incorporado en el acta,e5ce0b12ff8ea523437ae7c229aacc2affafbcf3c7567ffb497154a585539afb,117
RPM-2010-03-18:2981:6,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"como consecuencia del terremoto, el nivel del PIB podría disminuir 2% en el primer trimestre y 1,4% en el segundo",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,0e7389595851fa50ad29a16088d9664f0fb3449012e05a1a0afb5368983278eb,237
RPM-2010-03-18:2986:1,data/etiquetas/etiquetas_piloto_r2.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"si se tiene una caída del stock de capital de 2-3%, la elasticidad tiene que ser muy baja para llegar a ese -0,2%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c67843ec005e2c4237d17abe5ca4d210d8158bec6662c20d743f88d7060b9f3a,257
RPM-2010-03-18:2995:1,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,tener la impresión que la tasa de interés va a subir más que 60 puntos base hacia el futuro,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,040d04029a386421b80f4bc43cfbf9d48afaf2d138fc8b431683d2dea2d08516,560
RPM-2010-03-18:3003:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,6cda19fe1ac4ae3b91fbdf9062586b194dfab75de5bd57ecb65b2b64b2bea7ad,124
RPM-2010-03-18:3004:1,data/etiquetas/etiquetas_piloto_r2.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"la mayor novedad del mes no fue tanto el terremoto, sino que la corrección en la base que se tenía",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,98f32953bd0fb44e2e5b339b550e2b69b807479eda33ce9184ed7fe496f1358c,347
RPM-2010-03-18:3014:1,data/etiquetas/etiquetas_piloto_r2.csv,Felipe Larraín Bascuñán,neutral,1,neutral,1,neutral,1,compatible,alta,"las expectativas de inflación tienden a mantenerse alineadas más allá del corto plazo, por lo que concuerda con la recomendación en el sentido de mantener la tasa de interés en sus niveles actuales",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,dc20d051fa95de309b0bc9f1c822e3632f0bb94c3e561f5a2a9774a3f49ffb7e,2323
RPM-2010-04-15:3042:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,las bajas transitorias de impuestos no correspondían a una caída de los ingresos estructurales,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9d28bde730ad14799f57d02b8bf570251599c5650ff67dbaae37fb5339a214ff,454
RPM-2010-04-15:3044:3,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"el PPM solo es un pago adelantado de impuestos, por lo que si se ajusta a la baja, la operación renta siguiente se compensa totalmente",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f6d37e1474ec3239ffd6db0515e85c5a4d0678fe463e0600e0cc9fc84630aac6,221
RPM-2010-04-15:3051:4,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"no ha habido muchas novedades, por lo que los principales supuestos son muy similares a los considerados en ese Informe",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,44b36940996166668015327da1dcdcc397fd7daad108d2043e554df72913bc9f,1705
RPM-2010-05-13:3109:3,data/etiquetas/etiquetas_piloto_r2.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: acuerdo sobre fijación de horario,b485ca49185d106f88813d7cd3c5304d03a226d835f57612764497a8a14216af,83
RPM-2010-05-13:3124:1,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"su voto es por mantener la tasa en su nivel actual, pero introduciendo en el Comunicado un sesgo al alza explícito",Compatible con hawkish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,ca4eb5ae59bbdd08888928d3fbde57e471fc9a27817b3098959ec6ff4d239bc6,6514
RPM-2010-05-13:3125:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,hawkish,1,hawkish,1,hawkish,1,compatible,media,el Consejo tiene la oportunidad de liderar el proceso de alza de tasas antes que sea algo evidente y urgente,Compatible con hawkish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,f69e11cdb1268657c559d2dafdee9ade0574238057bf0d8e3d56a4f579e00a3a,3642
RPM-2010-06-15:3137:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,media,"no es lo mismo postergar una decisión de alza de tasa si esta es levemente superior a 0%, que hacerlo cuando es de 4%; son dos decisiones distintas",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8170eaf14c9e5b896bed9f68e86bdb37cff484ccf285a465a0551b6b2adbce15,664
RPM-2010-06-15:3166:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"una marca de cigarrillos aumentó sus precios en mayo, alza que se consideró para el período que comienza el 15 de mayo y se reflejará en el IPC de junio",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3ca9bb16e622a7daee42054de5d8412e5d20e7299947174c690c7ebced7859b7,458
RPM-2010-06-15:3199:1,data/etiquetas/etiquetas_piloto_r2.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"su voto es por subir la TPM en 50 puntos base, para llevarla a 1%",Compatible con hawkish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,97da8a6c17bf68838ef71299f1a2701b48917e5ca13d3b0a4c1a54f5ceda2a8f,5253
RPM-2010-07-15:3208:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: apertura de sesión y fijación de fecha de reunión,ddb8eabe866c3f88f8f9de0c8d4399dbd2c73d0ef174a22aed13b482b663574f,686
RPM-2010-07-15:3210:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,4155baff8c06faf196db64bc44848a3e1ff1278b50aa3a34683254c41ee6ae82,96
RPM-2010-07-15:3242:2,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"el principal socio comercial que tienen todos los países que están con problemas es el resto de la Zona Euro, con los cuales tienen un tipo de cambio fijo, en cuyo caso la política fiscal puede ser altamente contractiva",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c99aa78bc084d8296888e3d6f07eacea58286c5e70a9bdb53da802aaf3633310,317
RPM-2010-07-15:3244:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la variación anual del Imacec llegó a 7,1% y, con ello, el nivel de actividad no solo superó lo previsto, sino que alcanzó, incluso, al peak registrado antes de que se desatara la crisis",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c1d7c4fafb4ece49a380a1b974f9a98a5d5f37b6bacf76ed14daa578001bff1a,2719
RPM-2010-08-12:3281:1,data/etiquetas/etiquetas_piloto_r2.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"el hecho de no contar en estos momentos con la historia de los mismos, no permite tener una idea precisa acerca de la estabilidad actual de esos precios",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e6ab356fe21fe465d156ddb737b2fa0f52a82db4d4f81910edeb00345bac597d,1027
RPM-2010-08-12:3306:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,268f0376b79e9271216906e9a97f5955b22e33ac27f475a0ef33d8e08682a7e6,149
RPM-2010-09-16:3372:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"con ambas tasas y con las tasas largas de interés, se puede tener toda la dinámica del tipo de cambio",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,818e4ed39048a96d66655352fa398b9d9afaccb6774808f8f74cc3a0e2ad2120,600
RPM-2010-09-16:3388:2,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fragmento de respuesta, sin contenido monetario autónomo",0ab50f70601b08877da97dc3057a53eaf85d0c2be7852beb4fd3386adbca817c,102
RPM-2010-09-16:3422:1,data/etiquetas/etiquetas_piloto_r2.csv,Felipe Larraín Bascuñán,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: adhesión a intervención previa, fragmento incompleto",1d653909471a8553150ef28711dd13a22047522a0f588bf700500f4b4e6d9f0c,80
RPM-2010-10-14:3439:3,data/etiquetas/etiquetas_piloto_r2.csv,Felipe Jaque,neutral,1,neutral,1,neutral,1,compatible,alta,"de alguna manera, las presiones a la depreciación del yen, como se podría inferir del análisis bilateral nominal, no son tales",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c380271e45cb48faa9788df5e58e4d6048d354ec8addc2595b995a33d442f8c5,1955
RPM-2010-10-14:3467:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"si los flujos de capitales hacia Chile son muy significativos, los chilenos solo estarán dispuestos a comprar esas divisas a un precio reducido, siendo el tipo de cambio el que hace el ajuste",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1eb9c8b84797ef5d98e54c4febf1e7b0b32eb76fbe0fb1a99cfddbcc0622274c,467
RPM-2010-10-14:3476:2,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"mientras se está en el área de no arbitraje, los diferenciales de tasas explican algo, pero mucho menos cuantitativamente que cuando entran a una zona de arbitraje",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6227e985a8f9f6b72b3a6d1d04fbee31de069fff56a547b7866b7a4cc103ada5,766
RPM-2010-10-14:3476:3,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"los operadores de mercado y los analistas tienden a pensar, mayoritariamente, que el Consejo va a acordar un aumento de 25 puntos base",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4c93790b83d92c8c7bfd33680aec6eb0f2cd0ca7baa9a5375a682cc8176ce7cc,2851
RPM-2010-10-14:3493:1,data/etiquetas/etiquetas_piloto_r2.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobación del texto del comunicado y cierre de sesión,21460c78e56709a85aa49b7aabf4cfb6f8e673476a9c73eff7b5081e1f05266c,83
RPM-2010-11-16:3538:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la actividad real continúa vigorosa y que, en septiembre, creció 6,5% en doce meses",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,340db2bc599fbbd5dcf4760a09955d71875af9b541d0782b33a4cf2a920d42fc,902
RPM-2010-11-16:3568:1,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"lo que interesa en este tipo de escenario es la evolución del sector privado, que entra en trayectorias que suelen corregirse muy bruscamente",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,267ab688b196b4ef85479bafd16bb0aa51bb24d8ce21b856fecd3f5348c66e0c,366
RPM-2010-12-16:3584:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: apertura de sesión y fijación de fecha de reunión,d516c59e80eb65b23bf269f70a7c379883c20d020bd04351a9939d9f23183ac8,593
RPM-2010-12-16:3615:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"el costo de importación del gas se corrigió al alza y, por ende, el valor agregado cayó",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8a97fe2936b37251ac31756f9b58aa15c8b8db97002b22215a948ee109722522,198
RPM-2010-12-16:3620:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"cuya alza fue inferior a la esperada, así como por las matriculas que, en general, se han reajustado en un porcentaje menor a la variación experimentada por el IPC",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3122fb7e2818e9fef0cf7d37eb65b9a3e67db5fc3807b143847b810035aabc42,429
RPM-2010-12-16:3633:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,ef3c1989c812fd0dda9ed028050410dded0c771314f02ddc40636221d2f9ddcf,245
RPM-2011-01-13:3695:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,4cb8a25a115ca7ed4d281af4da37737a1c59f6aa6b3902a68246c8ce1e41a389,98
RPM-2011-02-17:3728:1,data/etiquetas/etiquetas_piloto_r2.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"las condiciones asociadas a empresas vienen mejorando desde hace un año, pero de niveles probablemente muy restrictivos",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,dd5b9a3c9c496ff9ae17730c3200afe9c16c112617a618114faa2e1456d6d545,1566
RPM-2011-02-17:3814:1,data/etiquetas/etiquetas_piloto_r2.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobación del texto del comunicado y cierre de sesión,39cd9aa437e60b76d54eb41394684c00e46f6c4b0495efb0166f5108b8ab20ad,83
RPM-2011-03-17:3828:1,data/etiquetas/etiquetas_piloto_r2.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"Arabia Saudita es el único país productor de petróleo que hoy presenta holgura, mientras que los restantes tienen muy poca capacidad",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8e39aed15cbe3ad450733277cf1c1bdcc697a1cf96cc766b55b2a12f40f28981,202
RPM-2011-03-17:3841:1,data/etiquetas/etiquetas_piloto_r2.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,todos los bancos centrales que tienen metas de inflación no pueden hacer frente a shocks de la naturaleza como el que ha generado el petróleo en las últimas semanas,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d416ca2e8907a1bb104c7f124bea725049da8f2c2106c8c2c1860b27f911f51a,634
RPM-2011-03-17:3858:1,data/etiquetas/etiquetas_piloto_r2.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,media,le extrañó que la prensa informara el día anterior que la aplicación del Sipco generaría una caída de $20 en la tarifa del Transantiago la próxima semana,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e0849b3beb96dc8bc7b66baa7fcb9a99e1015849949d16c112cfa69a23a73058,201
RPM-2011-05-12:3973:1,data/etiquetas/etiquetas_piloto_r2.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,las señales del último mes dan cuenta de que la recuperación de la actividad en las economías desarrolladas estaría perdiendo fuerza,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c8c00603966b8d48d7f31aa5775f7e26284fd3f8ff7c68443cb9f9d54ca4fc9a,4133
RPM-2011-05-12:3978:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,media,"Chile es celeste en industria, pero no lo es en actividad económica",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,0ed0ed706684885498459caced9be00b144253f40831b5de2c88633a29a64b31,115
RPM-2011-05-12:3989:1,data/etiquetas/etiquetas_piloto_r2.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,media,ha aumentado la tolerancia a la apreciación,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a6d8e6389d4aa02af729416414c3bb2b8ded5efa6c498a6624552f08bbc5a259,184
RPM-2011-05-12:4015:1,data/etiquetas/etiquetas_piloto_r2.csv,Manuel Marfán Lewis,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,4d26392f2be4ef1d7ebc7e9c9bd5e2d208523932a2aca5a2d39a7abcccd83b08,83
RPM-2011-05-12:4024:1,data/etiquetas/etiquetas_piloto_r2.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"el tipo de cambio se ha apreciado desde la última RPM, fundamentalmente por los movimientos que ha registrado el dólar",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5cd8b3962712fb784b4f6633fe074c8b5524e0555235d91eb3f6048bd889a340,1011
