intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2006-01-12:553:1,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"si esa mayor demanda agregada se está destinando preferentemente a bienes de capital importado y a bienes de consumo durable también importados, entonces no necesariamente se va a traducir en un crecimiento",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7b6272bbc0472864cae43d0ca5925afce865b2af78d13f6aae691939e01058b6,548
RPM-2006-01-12:564:1,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,las bajas de tasas agresivas del Banco Central empezaron en el mes de enero de 2002,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,59f3537d16ea1d40718f46b4a5e140323227b81e0da96da574982ae1383107f8,728
RPM-2006-02-09:581:2,data/etiquetas/etiquetas_escalado_r9.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,ella motiva una revisión al alza para el año 2006,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,16f331e12573758ef4ed1a02547fa702e0b2aa6995101d967094474bae99b552,424
RPM-2006-02-09:587:10,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: constancia de asistencia y transito a opciones (logistica).,2090a1f7f6470470e9756292375b427912479abc43bd934a4ae4b744d0723560,463
RPM-2006-03-16:614:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension de la sesion (logistica).,d104945deb2ac39daa2ffd577ef045c7d8ac35c8af49398067d057ef2f886c15,128
RPM-2006-03-16:619:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: apertura de la votacion.,bffa85cc53de91526c32c8652b96a2249547e4e97d4289c387dd76a310cfd101,243
RPM-2006-04-13:633:3,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,la economía de Estados Unidos de América ha mostrado que la desaceleración que tuvo el cuarto trimestre fue más bien transitoria,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,aa0094ddd76599f3f62b44b92be78bb443aab834eb1ed66b01fa8653130225a2,1075
RPM-2006-04-13:650:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: apertura de la votacion.,21b44601bc2fea645ebc1488b62bb08db972c46276f58da1ad8ddf289e38323c,107
RPM-2006-05-11:657:2,data/etiquetas/etiquetas_escalado_r9.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"ha mostrado una dinámica mayor a la que se anticipaba, ha llevado a revisar el crecimiento mundial, en una décima",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,981e67d96224197c7d14f63087ccde8b62fcac1e43d35d6f891e5351cb394b16,3936
RPM-2006-05-11:673:1,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,dovish,1,dovish,1,hawkish,1,cambio_etiqueta,alta,"la estrategia de retiro pausado del estímulo monetario iniciada a fines del 2004, sigue siendo la mejor opción y hasta ahora se presenta como la más adecuada","Respalda el retiro de estímulo y prevé nuevas alzas, aunque elija pausar este mes: H, no D.",85c4247436269897ad6808edee1d1b2111197e6d1111931d5a3339d5d5dfdeed,2079
RPM-2006-06-15:682:1,data/etiquetas/etiquetas_escalado_r9.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,la compensación inflacionaria no está mostrando aún preocupaciones por la inflación,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e06843e3a776828cf8958cde3a99366983c98ebcf2208f49f75d2c24222518af,536
RPM-2006-06-15:708:1,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"ahora resulta obvia, porque estábamos muy acelerados, pero que no estaba contemplado en nuestras proyecciones del escenario central",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,551b1bdf217f24afc12f231d99955a260b0fba47bc139187b3f694b6e41f63ca,882
RPM-2006-06-15:711:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,consulta la razón por la cual el comercio cae tan fuertemente,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,911b4003701ffe563cad3d1de9292562bc82d605fb2bb6a18c9ae57a184c59f8,296
RPM-2006-06-15:721:1,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,se deberían trabajar separadamente las dos muestras,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,050235e04ec8673c96fa05d8e823199b77eed499fdbb65c6fb6e05075252ccf2,308
RPM-2006-06-15:724:1,data/etiquetas/etiquetas_escalado_r9.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,otras medidas alternativas se pueden construir para datos trimestrales,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2a73eb17ede0b105ced42fd5e82a950fde557375732ca37c9c21fe0f8720729a,350
RPM-2006-07-13:752:1,data/etiquetas/etiquetas_escalado_r9.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"el bono de Chile se ha mantenido permanentemente, por debajo en materia de spread, del rendimiento exigido a los Bonos Clase A",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,cfeb4afd1a26177d8102703ad2b4a192f876a54759589933f752dbfd657c42bb,327
RPM-2006-07-13:770:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension de la sesion (logistica).,4cbb4b90993adcc6dde970ff7572079c70e7d8544641fb92113de8e334ed502d,128
RPM-2006-07-13:772:1,data/etiquetas/etiquetas_escalado_r9.csv,Beltrán de Ramón Acevedo,hawkish,1,hawkish,1,hawkish,1,compatible,alta,el señor De Ramón recomienda la opción de subir la tasa de política monetaria en 25 puntos base,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,74207c08b836804081307d6c32b794a54b97c48c0d5090daa09982e62839ea40,2361
RPM-2006-07-13:774:1,data/etiquetas/etiquetas_escalado_r9.csv,Esteban Jadresic Marinovic,neutral,1,neutral,1,hawkish,1,cambio_etiqueta,media,valida la noción que hay que continuar aumentando las tasas para acercarse a la neutral,"Pese a ponderar una pausa y riesgos bajistas, hace propia la necesidad de continuar subiendo hacia la neutral: H.",7576ba8505bfc846180fa508df7b62c9592c8ff7b611c6183829742ee2f5eb2b,4275
RPM-2006-07-13:775:1,data/etiquetas/etiquetas_escalado_r9.csv,Andrés Velasco Brañes,dovish,1,dovish,1,hawkish,1,cambio_etiqueta,media,"la información reciente sugiere que este proceso de normalización monetaria, podría ser, a su juicio, más corto o más lento","Respalda una normalización todavía vigente, aunque más corta o lenta, y pide comunicar cercanía a su fin. Menor endurecimiento relativo no es D: H.",ac5edbd636315139b3e9607c51d794e9c60444468078a6bbf7387bf9c868bde3,3452
RPM-2006-07-13:779:1,data/etiquetas/etiquetas_escalado_r9.csv,Jorge Desormeaux Jiménez,hawkish,1,hawkish,1,hawkish,1,compatible,alta,vota por un alza de 25 puntos base en la tasa de política monetaria,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,5ab8d43425db9b118f1863c8e7085a53188c03ede0b83e0ad50f32d1349d4403,3960
RPM-2006-07-13:780:3,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,hawkish,1,hawkish,1,hawkish,1,compatible,alta,su decisión también es por subir la tasa otro cuarto de punto ahora,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,b7139434a1d39c61903a377ad62c7dfc995a32f7ccf0d37476db508df14c2639,1763
RPM-2006-08-10:807:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: invitacion a exponer.,092f2e23cf77e384fc98dd9f86ab04405164e0558eb9530838f3843165bf5d63,189
RPM-2006-08-10:818:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,4696b4ad77f00d667bafebb9a149cd13496b42741bbaf5544a33b954b3d4c35a,88
RPM-2006-08-10:820:1,data/etiquetas/etiquetas_escalado_r9.csv,Esteban Jadresic Marinovic,neutral,1,neutral,1,neutral,1,compatible,alta,esta es una oportunidad para reiterar el tipo de mensaje que se dio en la reunión anterior,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,65f7113aaaad5970455123b1d181b292feb4f75937f2c4381248a563e520becf,720
RPM-2006-09-07:838:1,data/etiquetas/etiquetas_escalado_r9.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,la percepción que existe es que ella estaría en torno a 5%,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7f2f7cc679a37608f712f6e36f137693758e30ed7a9b750a47589ee131734247,394
RPM-2006-10-12:897:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,4696b4ad77f00d667bafebb9a149cd13496b42741bbaf5544a33b954b3d4c35a,88
RPM-2006-10-12:906:1,data/etiquetas/etiquetas_escalado_r9.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,ha habido una apreciación aproximada de 1% el último mes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1d035a49926a1a7bb3170f2886f7b44b7ecdc419a2ce3dd7c08c24f22840480a,284
RPM-2006-11-16:957:1,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,entiende que éstas han caído en la apreciación del staff,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d832fc6338f7333ae8c5591ec6a8c24d2674952162091743d7b6ce323c28b5b4,147
RPM-2006-12-14:989:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha de sesion futura (logistica).,3d64e2991d6f32bec9f78a8f389a9a9bbbde9c0c4f020c7e50ade429e69f320c,121
RPM-2006-12-14:1010:5,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,media,"el menor nivel de actividad, independiente de que si es transitoria o permanente, tiene impacto sobre la presión inflacionaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,150cf58baa637bae56d85c56436921bff09007bdc20159bd90d5cedbbdd439c2,492
RPM-2006-12-14:1014:3,data/etiquetas/etiquetas_escalado_r9.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,"la sorpresa incide en la riqueza, la riqueza incide en la demanda, la demanda incide en la brecha y la brecha incide en la inflación",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,02e75ef1ee78cbbd0d16b9780e8c861100c92c31260b3794373893321bc520ad,822
RPM-2007-01-11:1023:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha de sesion futura (logistica).,78569c5cfcd043c5667ece4092e19141d512a570a924d0b2266cf0f26d8814fd,121
RPM-2007-01-11:1050:1,data/etiquetas/etiquetas_escalado_r9.csv,Pablo García Silva,dovish,1,dovish,1,dovish,1,compatible,alta,la medida de política monetaria más adecuada es la reducción de la tasa de política monetaria en esta ocasión,Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,206394e68a53b00c047ca63856636928bfca9a34af119ad6c7bfc9ec2b3bb4c8,3553
RPM-2007-01-11:1057:1,data/etiquetas/etiquetas_escalado_r9.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,alta,"acordó reducir la tasa de interés de política monetaria desde 5,25% a 5% anual",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,cc9bfccb91f601db8f42f9d079ed0a4dbb73f7a83d98c571588f6a8abb3c0d61,2503
RPM-2007-03-15:1133:1,data/etiquetas/etiquetas_escalado_r9.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,la demanda por estos bienes producidos en Chile se ha mantenido estable a la baja,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,409697f2bdc35e6c6eb5b10d5d81acc92bf7fe5df1ea7ef37365815b7e10c2de,405
RPM-2007-03-15:1165:1,data/etiquetas/etiquetas_escalado_r9.csv,Jorge Desormeaux Jiménez,hawkish,1,hawkish,1,hawkish,1,compatible,media,"lo lleva a considerar que el riesgo de equivocarse, si se adopta la decisión de bajar la tasa de política monetaria es mayor que aquél implícito en la mantención de ésta",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,c74c033c86871a84b8e1c8b930295d322a0af550c49f1e95f26063c4f2c2ee5f,4324
RPM-2007-04-12:1192:1,data/etiquetas/etiquetas_escalado_r9.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,Se trata de la matriz nueva de inventarios que es muy distinta,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c9a0bb481a1cb5eff08fc6452724d6eeff4904ecfbb96f07e8970268210e6d92,175
RPM-2007-04-12:1201:1,data/etiquetas/etiquetas_escalado_r9.csv,Jorge Desormeaux Jiménez,neutral,1,neutral,1,neutral,1,compatible,alta,si la instalación del Plan Transantiago va a tener algún efecto en la productividad,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f00d1fb324635e52fa8016daf4bb03e0d3e8d3aeddfd890cf4a35331ac1fd9c6,327
RPM-2007-04-12:1215:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: apertura de la votacion.,fef68f56ee24d745af04c43400185bf31f2f7a42e550cdac2b4b181ad6a14026,107
RPM-2007-05-10:1223:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: constancia de asistencia y fijacion de fecha (logistica).,922998d87d2b7d26115af09f9112ed03901de545d8177b012ae06268959a1573,367
RPM-2007-05-10:1226:1,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,cuál es el supuesto de proyección del crack spread,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7c8b410bc538218c568da4678f2a20d4afeed83d0f8edc2f72c43b9aa7843437,93
RPM-2007-05-10:1227:1,data/etiquetas/etiquetas_escalado_r9.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"implícitamente lo que sugiere es que éste converge a los niveles de largo plazo, en torno a US$ 7 por barril",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,18cc637358a16e5a6dd89892c25443ca5274a0aac3bf2e265844d1cf0a7fbfb8,823
RPM-2007-05-10:1227:2,data/etiquetas/etiquetas_escalado_r9.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta con qué información se cuenta, ya que en algún momento apareció como un tema algo preocupante",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b614ec0dcfa940e5a75164e310b5759ef2fc775f826e9ee7546b9e3ad8ee9c3b,209
RPM-2007-05-10:1251:2,data/etiquetas/etiquetas_escalado_r9.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: reanudacion de sesion (logistica).,5e13d8ef1f98291d084ecccfa3f6175ee65b2eff0173f63bd50f8fe1e34390f3,172
RPM-2007-05-10:1251:5,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,b4ca7c7a2f02c6f0237948feb14e789a8eb8c1c0ccb6db7c5488995c26f18f9a,70
RPM-2007-06-14:1278:1,data/etiquetas/etiquetas_escalado_r9.csv,Esteban Jadresic Marinovic,neutral,1,neutral,1,neutral,1,compatible,alta,estuvieron asociadas a noticias de actividad y a la preocupación por la inflación,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,19ee2fc193624091253aa1f128f5f976e1a5a7c9b381a0c5fc3c8ede4c4cdb2e,907
RPM-2007-07-12:1314:2,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,entonces la diferencia es aumento no estacional,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1343ca4c47fcf6dbc5ea7165ae46913305287af4aa2244d0eeb23e3425d588e0,179
RPM-2007-07-12:1324:1,data/etiquetas/etiquetas_escalado_r9.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,"Ello, además, conlleva un cierre de brechas de capacidad más rápido que el previsto",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9fcf790114001665d917caef5a5a2fdc34963b029b7f6e7b7c93a5fd0878518b,4887
RPM-2007-07-12:1325:3,data/etiquetas/etiquetas_escalado_r9.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,los datos del Instituto Nacional de Estadísticas resultan similares a los de importaciones,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,76896d0ec50e8d2a142226a93c505df47d177c3bbdd2ad88c1f2ebf6f1a36f0b,149
RPM-2007-07-12:1329:1,data/etiquetas/etiquetas_escalado_r9.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,observó las cifras del número de operaciones del crédito hipotecario del sector bancario y éstas aparecen diferentes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,95d14bd645dec27ae5b4ee90c3001c18d682bbe75d6b2f688ebcb384f92fe852,199
RPM-2007-07-12:1332:1,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,la novedad que se observa entre los meses junio y julio de un Imacec algo menor de lo esperado,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8924884f7b38e79015404970c5591f2d637d90604c9ff5efc5685cec64715970,157
RPM-2007-07-12:1335:2,data/etiquetas/etiquetas_escalado_r9.csv,Esteban Jadresic Marinovic,neutral,1,neutral,1,neutral,1,compatible,alta,"todo lo cual sumado presenta un escenario extremo, más bien incierto",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9f8b9aa8e6f4925aa032be056bc26c6dc7c80a60034e968ed27d0b631a35873b,434
RPM-2007-08-09:1360:2,data/etiquetas/etiquetas_escalado_r9.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,la gasolina es estacional y no así el petróleo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,dc9af8d990bbe2f14be5fa530d9d466063e140adceb89638a41038ef9aab5d76,619
RPM-2007-08-09:1361:2,data/etiquetas/etiquetas_escalado_r9.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,efectivamente hay una percepción de riesgo que al parecer está aumentando de forma algo más marcada,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,bf2f8a116921fdcfd63bb4bb8c1366014998782e766e0830d5a89b23a377e6ed,581
RPM-2007-08-09:1379:2,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,el aumento de la inflación es explicable fundamentalmente por alimentos y combustibles,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b0611a8c4195220c48defd26db1a18450aa8aa98ea83ed350a17f769860de811,731
RPM-2007-09-13:1404:1,data/etiquetas/etiquetas_escalado_r9.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: encabezado de acta: lista de asistentes y fecha.,6620bcbdc6f048485210fd0096875a93a3c1e9b4972f5620aba2023e713aeaa6,1526
RPM-2007-09-13:1429:1,data/etiquetas/etiquetas_escalado_r9.csv,Jorge Desormeaux Jiménez,neutral,1,neutral,1,neutral,1,compatible,media,"se está en presencia de una especie de escenario bimodal, en que junto a nuestro escenario base coexiste un escenario alternativo más perverso",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1a30c7d94cc796fe11ebeba8481c25d2716bef56fe9966c81239b4fe31e3590c,1058
RPM-2007-09-13:1438:1,data/etiquetas/etiquetas_escalado_r9.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,por qué se sigue invirtiendo con cobertura total o muy cercana a ella,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,677f7359b6627ec4063560abaedb37c7c381fcbaa476da8c52c5f4690c977599,521
RPM-2007-09-13:1442:1,data/etiquetas/etiquetas_escalado_r9.csv,Esteban Jadresic Marinovic,neutral,1,neutral,1,neutral,1,compatible,alta,hay que ajustarse simplemente a todas las variables en las ecuaciones de arbitraje,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4f032b134cda440d110e76529c9b6bfebce033f4bba29f5ecd3dc6236b745d4b,610
RPM-2007-09-13:1452:2,data/etiquetas/etiquetas_escalado_r9.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,media,una de las conclusiones que se podría sacar sobre el alza de los salarios es que es una anticipación de lo que vendrá en los próximos meses,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6d52a93b715e648f7f516e61d7ec840866ede47a51809cb160a5d78dc2254d8d,313
RPM-2007-09-13:1456:1,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension de la sesion (logistica).,47c5cf6495a7963f9789102c761713709d803bfa616e6597fe2e21cbce8e1798,128
RPM-2007-09-13:1456:3,data/etiquetas/etiquetas_escalado_r9.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha y aclaracion administrativa (logistica).,f038579793c03f2f2626ab5a3a62ba22f60397597cf36c90f2045a0b8b7c3a90,325
