intervencion_id,meeting_id,fold,etiqueta_v3,pred_mrbert,logit_hawkish,logit_dovish,logit_neutral
RPM-2005-04-07:204:3,RPM-2005-04-07,2,neutral,neutral,-2.4511719,-1.6689453,4.9882812
RPM-2005-04-07:205:1,RPM-2005-04-07,2,neutral,neutral,-4.4257812,-1.2910156,8.09375
RPM-2005-04-07:205:3,RPM-2005-04-07,2,neutral,neutral,-5.9609375,-1.4306641,9.2109375
RPM-2005-04-07:205:4,RPM-2005-04-07,2,neutral,neutral,-3.2402344,-0.40673828,5.546875
RPM-2005-04-07:205:5,RPM-2005-04-07,2,neutral,neutral,-5.9296875,-2.0371094,9.9921875
RPM-2005-04-07:206:1,RPM-2005-04-07,2,neutral,neutral,-6.359375,-2.8476562,11.078125
RPM-2005-04-07:206:2,RPM-2005-04-07,2,neutral,neutral,-2.8652344,-1.7675781,5.9453125
RPM-2005-04-07:206:3,RPM-2005-04-07,2,neutral,neutral,-2.796875,-0.84814453,3.6015625
RPM-2005-04-07:206:4,RPM-2005-04-07,2,neutral,neutral,-3.5429688,-2.6640625,6.2929688
RPM-2005-04-07:206:5,RPM-2005-04-07,2,neutral,neutral,-2.7089844,-2.1640625,6.6679688
RPM-2005-04-07:207:1,RPM-2005-04-07,2,neutral,neutral,-6.0820312,-1.3671875,9.109375
RPM-2005-04-07:207:11,RPM-2005-04-07,2,neutral,neutral,-2.6152344,-0.75341797,6.4648438
RPM-2005-04-07:207:12,RPM-2005-04-07,2,neutral,neutral,-0.6196289,-0.79296875,4.046875
RPM-2005-04-07:207:2,RPM-2005-04-07,2,neutral,neutral,-4.2265625,-2.5097656,8.375
RPM-2005-04-07:207:3,RPM-2005-04-07,2,neutral,neutral,-3.671875,-2.8984375,7.2265625
RPM-2005-04-07:207:4,RPM-2005-04-07,2,neutral,neutral,-3.6015625,-3.3339844,8.59375
RPM-2005-04-07:207:5,RPM-2005-04-07,2,neutral,neutral,-4.6210938,-3.3359375,9.1015625
RPM-2005-04-07:207:6,RPM-2005-04-07,2,neutral,neutral,-3.2734375,-1.828125,6.359375
RPM-2005-04-07:207:7,RPM-2005-04-07,2,neutral,neutral,-4.2421875,-2.6933594,7.9335938
RPM-2005-04-07:207:8,RPM-2005-04-07,2,neutral,neutral,-3.5136719,-2.3945312,7.3828125
RPM-2005-04-07:207:9,RPM-2005-04-07,2,neutral,neutral,-3.3789062,-0.72021484,5.15625
RPM-2005-04-07:208:1,RPM-2005-04-07,2,neutral,neutral,-5.8398438,-3.0917969,8.8359375
RPM-2005-04-07:209:1,RPM-2005-04-07,2,neutral,neutral,-2.6679688,-2.1367188,6.5859375
RPM-2005-04-07:210:1,RPM-2005-04-07,2,neutral,neutral,-4.046875,-2.3652344,6.3007812
RPM-2005-04-07:210:2,RPM-2005-04-07,2,neutral,neutral,-1.6025391,-1.0751953,5.3164062
RPM-2005-04-07:210:3,RPM-2005-04-07,2,neutral,neutral,-3.6777344,-1.6210938,6.8046875
RPM-2005-04-07:211:1,RPM-2005-04-07,2,neutral,neutral,-2.7109375,-1.1621094,4.5429688
RPM-2005-04-07:212:1,RPM-2005-04-07,2,neutral,neutral,-4.0078125,-2.6191406,6.0742188
RPM-2005-04-07:212:2,RPM-2005-04-07,2,neutral,neutral,-3.9433594,-1.8652344,6.796875
RPM-2005-04-07:212:3,RPM-2005-04-07,2,neutral,neutral,-0.10430908,-0.14709473,3.2011719
RPM-2005-04-07:212:4,RPM-2005-04-07,2,neutral,neutral,-4.1171875,-0.07055664,7.6132812
RPM-2005-04-07:212:5,RPM-2005-04-07,2,neutral,neutral,-1.0449219,0.06933594,4.515625
RPM-2005-04-07:213:1,RPM-2005-04-07,2,neutral,neutral,-2.9101562,-0.74658203,6.2109375
RPM-2005-04-07:213:2,RPM-2005-04-07,2,neutral,neutral,-2.7734375,-1.1162109,4.921875
RPM-2005-04-07:213:3,RPM-2005-04-07,2,neutral,neutral,-1.7558594,-2.3925781,4.4726562
RPM-2005-04-07:214:1,RPM-2005-04-07,2,neutral,neutral,-4.6640625,-5.875,11.6015625
RPM-2005-04-07:214:2,RPM-2005-04-07,2,neutral,neutral,-4.5117188,-2.3125,7.890625
RPM-2005-04-07:214:3,RPM-2005-04-07,2,neutral,neutral,-4.296875,-1.9003906,6.7695312
RPM-2005-04-07:214:4,RPM-2005-04-07,2,hawkish,hawkish,4.9179688,-1.03125,-2.8710938
RPM-2005-04-07:214:5,RPM-2005-04-07,2,neutral,neutral,-3.359375,-3.03125,7.0
RPM-2005-04-07:215:1,RPM-2005-04-07,2,hawkish,hawkish,2.2382812,-0.8100586,-0.30859375
RPM-2005-04-07:216:1,RPM-2005-04-07,2,hawkish,hawkish,6.4179688,-1.8310547,-3.5410156
RPM-2005-04-07:217:1,RPM-2005-04-07,2,hawkish,hawkish,4.8945312,-1.0859375,-2.3769531
RPM-2005-04-07:217:2,RPM-2005-04-07,2,hawkish,hawkish,5.7695312,-1.1992188,-3.359375
RPM-2005-04-07:218:1,RPM-2005-04-07,2,hawkish,hawkish,4.40625,-0.86572266,-1.8974609
RPM-2005-04-07:219:1,RPM-2005-04-07,2,hawkish,hawkish,4.421875,-1.9248047,-2.0234375
RPM-2005-04-07:219:2,RPM-2005-04-07,2,hawkish,hawkish,8.2109375,-2.5703125,-5.2421875
RPM-2005-04-07:220:1,RPM-2005-04-07,2,neutral,neutral,-4.1953125,-2.6152344,8.234375
RPM-2005-09-08:391:1,RPM-2005-09-08,2,neutral,neutral,-4.6210938,-2.5820312,7.9453125
RPM-2006-01-12:533:1,RPM-2006-01-12,2,neutral,neutral,0.02217102,-0.8652344,1.8779297
RPM-2006-01-12:553:1,RPM-2006-01-12,2,neutral,neutral,-3.7207031,-1.4326172,7.4648438
RPM-2006-01-12:564:1,RPM-2006-01-12,2,neutral,neutral,-4.4335938,-0.16015625,5.1132812
RPM-2006-10-12:897:1,RPM-2006-10-12,2,neutral,neutral,-3.4609375,-2.8496094,6.2460938
RPM-2006-10-12:906:1,RPM-2006-10-12,2,neutral,neutral,-4.984375,-2.4902344,9.1484375
RPM-2007-10-11:1497:1,RPM-2007-10-11,2,neutral,neutral,-3.7011719,-2.4042969,9.0390625
RPM-2007-10-11:1503:3,RPM-2007-10-11,2,neutral,neutral,-3.6503906,-2.4296875,6.8554688
RPM-2007-10-11:1507:1,RPM-2007-10-11,2,neutral,neutral,-5.046875,-1.3925781,7.890625
RPM-2005-04-07:207:10,RPM-2005-04-07,2,neutral,neutral,-3.3769531,-2.0390625,5.8554688
RPM-2006-01-12:527:1,RPM-2006-01-12,2,neutral,neutral,-3.6132812,-1.2041016,5.828125
RPM-2006-01-12:571:1,RPM-2006-01-12,2,hawkish,hawkish,5.3476562,-1.0908203,-3.4746094
RPM-2006-10-12:941:1,RPM-2006-10-12,2,neutral,neutral,0.75097656,0.2685547,1.2910156
RPM-2007-10-11:1505:1,RPM-2007-10-11,2,neutral,neutral,-6.3398438,-1.5839844,8.796875
RPM-2008-09-04:2048:1,RPM-2008-09-04,2,neutral,neutral,-5.0859375,-2.1113281,6.96875
RPM-2008-09-04:2083:1,RPM-2008-09-04,2,neutral,neutral,-4.4140625,-1.3085938,8.15625
RPM-2008-09-04:2088:1,RPM-2008-09-04,2,hawkish,hawkish,2.5332031,-0.48364258,-1.1484375
RPM-2009-07-09:2608:4,RPM-2009-07-09,2,neutral,neutral,-3.46875,-3.0859375,6.5234375
RPM-2009-07-09:2644:2,RPM-2009-07-09,2,dovish,dovish,0.4951172,1.6474609,-0.48461914
RPM-2009-10-13:2714:1,RPM-2009-10-13,2,neutral,neutral,-4.6445312,-1.4833984,7.390625
RPM-2009-10-13:2725:5,RPM-2009-10-13,2,neutral,neutral,-5.734375,-1.3457031,8.515625
RPM-2009-10-13:2742:1,RPM-2009-10-13,2,neutral,neutral,-4.5507812,-1.5273438,6.3984375
RPM-2009-12-15:2809:1,RPM-2009-12-15,2,neutral,neutral,-3.9179688,-1.4453125,6.5546875
RPM-2009-12-15:2821:1,RPM-2009-12-15,2,neutral,neutral,-5.109375,-1.4785156,8.453125
RPM-2009-12-15:2823:2,RPM-2009-12-15,2,neutral,neutral,-6.3671875,-1.2509766,10.421875
RPM-2009-12-15:2829:1,RPM-2009-12-15,2,neutral,neutral,-2.6015625,-1.9628906,6.0625
RPM-2010-09-16:3372:1,RPM-2010-09-16,2,neutral,neutral,-2.3808594,-1.2636719,5.0625
RPM-2010-09-16:3388:2,RPM-2010-09-16,2,neutral,neutral,-6.5195312,-2.3105469,10.5078125
RPM-2010-09-16:3422:1,RPM-2010-09-16,2,neutral,neutral,-5.21875,-1.7470703,8.7734375
RPM-2011-01-13:3695:1,RPM-2011-01-13,2,neutral,neutral,-3.9863281,-1.3232422,5.9375
RPM-2012-03-15:4713:1,RPM-2012-03-15,2,neutral,neutral,-4.9453125,-3.3144531,8.53125
RPM-2012-03-15:4719:6,RPM-2012-03-15,2,neutral,neutral,-1.6113281,-0.9711914,2.9980469
RPM-2013-11-19:5864:1,RPM-2013-11-19,2,neutral,neutral,-1.7128906,0.1171875,3.5175781
RPM-2013-11-19:5873:1,RPM-2013-11-19,2,neutral,neutral,-5.7539062,-0.69384766,7.0273438
RPM-2015-01-15:6562:1,RPM-2015-01-15,2,neutral,neutral,-4.5820312,-0.87841797,7.0078125
RPM-2015-01-15:6584:1,RPM-2015-01-15,2,neutral,neutral,-4.7148438,-1.7412109,7.7851562
RPM-2015-01-15:6586:3,RPM-2015-01-15,2,neutral,neutral,-3.8632812,-1.0390625,6.6367188
RPM-2005-09-08:390:1,RPM-2005-09-08,2,hawkish,hawkish,6.1132812,-1.5908203,-3.9355469
RPM-2006-10-12:922:1,RPM-2006-10-12,2,neutral,neutral,-3.7109375,-2.3183594,7.3476562
RPM-2006-10-12:936:1,RPM-2006-10-12,2,neutral,neutral,-0.7529297,-0.027420044,2.6953125
RPM-2007-10-11:1508:3,RPM-2007-10-11,2,neutral,neutral,-4.3125,-1.5537109,6.3085938
RPM-2008-09-04:2100:1,RPM-2008-09-04,2,neutral,neutral,-4.4726562,-2.5839844,8.046875
