intervencion_id,meeting_id,fold,etiqueta_v3,pred_mrbert,logit_hawkish,logit_dovish,logit_neutral
RPM-2006-07-13:775:1,RPM-2006-07-13,5,hawkish,neutral,1.4667969,-0.13244629,3.6855469
RPM-2006-07-13:779:1,RPM-2006-07-13,5,hawkish,hawkish,6.71875,-0.09436035,0.1899414
RPM-2006-07-13:780:3,RPM-2006-07-13,5,hawkish,hawkish,7.5664062,-1.7041016,-0.22998047
RPM-2007-03-15:1133:1,RPM-2007-03-15,5,neutral,neutral,-4.6796875,-0.61328125,10.6328125
RPM-2007-03-15:1165:1,RPM-2007-03-15,5,hawkish,dovish,1.28125,3.0605469,0.5488281
RPM-2007-12-13:1607:2,RPM-2007-12-13,5,neutral,hawkish,4.3242188,0.8095703,1.8056641
RPM-2007-12-13:1611:1,RPM-2007-12-13,5,hawkish,hawkish,4.7304688,0.022598267,1.9726562
RPM-2007-12-13:1613:1,RPM-2007-12-13,5,hawkish,hawkish,7.4648438,-0.31054688,-1.5507812
RPM-2006-02-09:587:9,RPM-2006-02-09,5,neutral,neutral,-2.3515625,-2.8652344,9.2109375
RPM-2006-07-13:745:6,RPM-2006-07-13,5,neutral,neutral,-3.0390625,-0.5415039,7.8554688
RPM-2006-07-13:761:1,RPM-2006-07-13,5,neutral,neutral,-3.2597656,-1.8896484,8.9296875
RPM-2007-02-08:1087:1,RPM-2007-02-08,5,neutral,neutral,-1.3808594,-0.15917969,7.03125
RPM-2007-02-08:1103:1,RPM-2007-02-08,5,neutral,neutral,-3.0703125,-2.4375,5.484375
RPM-2007-12-13:1577:1,RPM-2007-12-13,5,neutral,neutral,-4.3710938,-3.4824219,11.6015625
RPM-2007-12-13:1582:2,RPM-2007-12-13,5,neutral,neutral,-5.1953125,-3.8398438,11.140625
RPM-2007-12-13:1587:2,RPM-2007-12-13,5,neutral,neutral,-0.18969727,-0.90478516,5.6054688
RPM-2007-12-13:1590:1,RPM-2007-12-13,5,neutral,neutral,-2.328125,-3.3007812,9.5078125
RPM-2007-12-13:1594:2,RPM-2007-12-13,5,neutral,neutral,-3.9980469,-0.68359375,10.234375
RPM-2007-12-13:1596:1,RPM-2007-12-13,5,neutral,neutral,-3.703125,-1.8574219,10.703125
RPM-2007-12-13:1608:3,RPM-2007-12-13,5,neutral,neutral,-4.3828125,-3.8808594,8.1875
RPM-2008-05-08:1808:1,RPM-2008-05-08,5,neutral,neutral,-2.78125,-2.8730469,9.828125
RPM-2008-05-08:1841:1,RPM-2008-05-08,5,neutral,neutral,-4.0234375,-3.1621094,8.1640625
RPM-2010-02-11:2911:2,RPM-2010-02-11,5,neutral,neutral,-2.0390625,-2.8847656,5.3125
RPM-2010-02-11:2918:2,RPM-2010-02-11,5,neutral,neutral,-2.4453125,-3.1582031,8.2265625
RPM-2010-02-11:2933:1,RPM-2010-02-11,5,neutral,neutral,-1.1611328,-1.2519531,7.3046875
RPM-2010-02-11:2947:4,RPM-2010-02-11,5,neutral,neutral,-4.4921875,-3.0078125,8.3515625
RPM-2010-02-11:2957:3,RPM-2010-02-11,5,neutral,neutral,-3.6855469,-3.2128906,6.1328125
RPM-2010-04-15:3042:1,RPM-2010-04-15,5,neutral,neutral,-6.5820312,-2.8300781,10.4921875
RPM-2010-04-15:3044:3,RPM-2010-04-15,5,neutral,neutral,-4.2773438,-2.2617188,6.5703125
RPM-2010-04-15:3051:4,RPM-2010-04-15,5,neutral,neutral,-3.21875,-2.0683594,9.2265625
RPM-2010-10-14:3439:3,RPM-2010-10-14,5,neutral,neutral,-3.2636719,-0.15856934,8.84375
RPM-2010-10-14:3467:1,RPM-2010-10-14,5,neutral,neutral,-3.6152344,-2.0527344,10.2421875
RPM-2010-10-14:3476:2,RPM-2010-10-14,5,neutral,neutral,-3.8203125,-2.046875,9.03125
RPM-2010-10-14:3476:3,RPM-2010-10-14,5,neutral,neutral,2.1894531,0.43530273,3.8691406
RPM-2010-10-14:3493:1,RPM-2010-10-14,5,neutral,neutral,-3.0742188,-2.1367188,5.6054688
RPM-2011-11-15:4413:2,RPM-2011-11-15,5,neutral,neutral,-3.4550781,-1.9472656,5.5859375
RPM-2011-11-15:4419:1,RPM-2011-11-15,5,neutral,neutral,-3.9863281,-2.859375,10.1796875
RPM-2011-11-15:4428:1,RPM-2011-11-15,5,neutral,neutral,-1.5869141,-0.18054199,6.7265625
RPM-2011-11-15:4433:2,RPM-2011-11-15,5,neutral,neutral,-1.1748047,-0.54785156,6.9179688
RPM-2011-11-15:4434:1,RPM-2011-11-15,5,neutral,neutral,-4.6171875,-1.1308594,7.734375
RPM-2011-11-15:4444:3,RPM-2011-11-15,5,neutral,neutral,-3.3886719,-1.4091797,5.5234375
RPM-2011-11-15:4456:2,RPM-2011-11-15,5,neutral,neutral,-3.8632812,-3.6347656,8.1328125
RPM-2012-05-17:4812:1,RPM-2012-05-17,5,neutral,neutral,-0.97558594,-1.1445312,6.2851562
RPM-2012-05-17:4825:1,RPM-2012-05-17,5,neutral,neutral,-4.1289062,-0.09564209,8.3125
RPM-2012-09-13:5044:1,RPM-2012-09-13,5,neutral,neutral,-6.4492188,-1.6425781,9.765625
RPM-2012-09-13:5084:2,RPM-2012-09-13,5,neutral,neutral,-1.6416016,3.0449219,3.9472656
RPM-2014-01-16:5977:1,RPM-2014-01-16,5,neutral,neutral,-3.0761719,1.21875,7.0742188
RPM-2014-01-16:5987:1,RPM-2014-01-16,5,neutral,neutral,-0.6425781,-0.3322754,5.484375
RPM-2014-01-16:5991:2,RPM-2014-01-16,5,neutral,neutral,-3.6074219,-1.3486328,9.21875
RPM-2014-01-16:6006:3,RPM-2014-01-16,5,dovish,neutral,0.5473633,1.3027344,3.1191406
RPM-2014-05-15:6181:1,RPM-2014-05-15,5,neutral,neutral,-2.9785156,-1.5625,6.1601562
RPM-2015-08-13:6955:1,RPM-2015-08-13,5,neutral,neutral,-0.67871094,0.5234375,5.546875
RPM-2015-08-13:6962:1,RPM-2015-08-13,5,neutral,neutral,-4.8203125,-1.6464844,7.296875
RPM-2015-08-13:6969:1,RPM-2015-08-13,5,dovish,hawkish,3.7871094,1.2441406,0.81689453
RPM-2015-09-15:6980:1,RPM-2015-09-15,5,neutral,neutral,-2.8144531,-1.609375,5.9882812
RPM-2015-09-15:7045:1,RPM-2015-09-15,5,hawkish,neutral,0.5444336,1.765625,2.9648438
RPM-2006-02-09:582:1,RPM-2006-02-09,5,neutral,neutral,-3.2480469,-3.0683594,7.5273438
RPM-2006-02-09:583:1,RPM-2006-02-09,5,neutral,neutral,-3.8789062,-4.0507812,9.6328125
RPM-2006-02-09:595:1,RPM-2006-02-09,5,neutral,neutral,-3.3886719,-2.9042969,6.2734375
RPM-2006-07-13:762:2,RPM-2006-07-13,5,neutral,neutral,-0.953125,-2.3359375,8.2109375
RPM-2006-07-13:769:2,RPM-2006-07-13,5,neutral,neutral,-1.1035156,-0.99853516,6.8632812
RPM-2006-07-13:770:3,RPM-2006-07-13,5,neutral,neutral,-4.3476562,-2.0390625,7.5859375
RPM-2006-07-13:780:4,RPM-2006-07-13,5,hawkish,hawkish,6.6835938,-0.85498047,-0.17016602
RPM-2007-02-08:1066:1,RPM-2007-02-08,5,neutral,neutral,-1.7119141,-2.6855469,8.359375
RPM-2007-03-15:1149:1,RPM-2007-03-15,5,dovish,neutral,2.4472656,-0.09503174,3.03125
RPM-2007-12-13:1596:2,RPM-2007-12-13,5,neutral,neutral,-2.3613281,-0.80810547,7.9492188
RPM-2007-12-13:1602:1,RPM-2007-12-13,5,neutral,neutral,1.7226562,0.23291016,3.8261719
RPM-2007-02-08:1090:4,RPM-2007-02-08,5,neutral,dovish,-0.33374023,3.8730469,0.31347656
RPM-2007-02-08:1102:1,RPM-2007-02-08,5,neutral,neutral,1.7519531,-0.68115234,5.140625
RPM-2007-03-15:1117:1,RPM-2007-03-15,5,neutral,neutral,-1.2724609,-3.1328125,7.0195312
RPM-2007-03-15:1123:1,RPM-2007-03-15,5,neutral,neutral,-0.6357422,0.2548828,7.1835938
RPM-2007-03-15:1134:1,RPM-2007-03-15,5,neutral,neutral,-3.4082031,-1.8154297,8.875
RPM-2007-03-15:1161:1,RPM-2007-03-15,5,dovish,dovish,-0.39575195,3.2617188,1.8730469
RPM-2008-05-08:1818:4,RPM-2008-05-08,5,neutral,neutral,-3.8007812,-1.6308594,9.28125
RPM-2008-05-08:1837:1,RPM-2008-05-08,5,neutral,neutral,-0.8955078,-1.3476562,8.1875
RPM-2008-05-08:1848:1,RPM-2008-05-08,5,neutral,hawkish,3.1875,0.46289062,1.8457031
