intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2005-01-11:16:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"toda la aceleración que hubo del crecimiento, del orden de un punto y medio, fue básicamente consumo, y nada de inversión",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,466c17252262b42bc5f85dd4e09480e6d2e981ea59dffded1501bb9510cfcb1f,388
RPM-2005-01-11:17:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,Se pregunta si el 2004 y 2005 puede ser comparable con el 86-87 o quizás con el 91-92 o 92-93,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1fc0644a463d881acd29fd96feb508b60e8bda93e457d669beaa989149698144,200
RPM-2005-01-11:18:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,el fenómeno anómalo era la debilidad que había mostrado la inversión en todos estos años más que el rebrote que ha mostrado posteriormente,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e3fc6e6fcdc8b460c96737bcf5f61cc239c4149c713281a2f74431093f8713c8,666
RPM-2005-01-11:19:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,la inversión partió rezagada y ahora lo hizo con fuerza y recuperó todo lo que había perdido,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,369860a9bed3ec6824b07d036e4ea963125fa878ebe3c932b0df39d4b4506f24,310
RPM-2005-01-11:20:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta si la proyección de 5,8% para este año está basada, predominantemente, en la imputación de diciembre o hay revisiones hacia atrás",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,44546940b63d2e609c62c57f5b8401437dc7c7b558f01286475d713607430202,235
RPM-2005-01-11:21:1,data/etiquetas/etiquetas_escalado_r5.csv,Ricardo Vicuña Poblete,neutral,1,neutral,1,neutral,1,compatible,alta,"no hay un cambio muy importante, por las ponderaciones del año 2003, que afectan la tasa del 2004",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,0517626e205b628b3ba3faa4a884b125f3eafa351e7d6dc201eba76a9bab9c67,616
RPM-2005-01-11:22:1,data/etiquetas/etiquetas_escalado_r5.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"tiene la impresión que la tasa de desempleo no se sabe interpretar bien, ya que desconocemos si en la fuerza de trabajo prima el componente demográfico o un componente de comportamiento",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,12b15b5d2ebc0d45ee6f852c3371b7f4009303c2e7db7898175cb3d4ea05e4f1,388
RPM-2005-01-11:23:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,estos elementos hacen bastante difícil extrapolar hacia dónde va la fuerza de trabajo masculina si va a continuar y si alguno de estos dos factores va a predominar,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,eab6d939eb5e108c33cea8114c820d07ea3953549cbd836830a3f1cc64ebd350,709
RPM-2005-01-11:25:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,el tipo de cambio nominal tiene una depreciación con respecto al dólar en el curso de los próximos dos años hasta alrededor de los $ 590.- $ 600.-,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,fed7c5b2cc5a4f3c377e2e74a023c03d4b0376622a241b72069b7745f6496413,332
RPM-2005-01-11:26:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,"cómo proyecta el Banco el producto potencial, toda vez que está empezando el 2005",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,62a23ee4bb3032888f0f56ba6173f4719bd8d72a0a6bf7160c17d0a3ec930e17,109
RPM-2005-01-11:27:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"el Banco usa una metodología que es, básicamente, muy similar a la que utiliza Hacienda pero con frecuencia trimestral",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4d0ae9bd1486ec2b018e71cbe5de99202a0214afa573650b242ddd37b0a6fce8,146
RPM-2005-01-11:28:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspension y reanudacion de la sesion (logistica).,8429f23f4c6a0235baf472dc7cb00815ca02a6d389acdc9416a310bd580a8910,128
RPM-2005-01-11:28:2,data/etiquetas/etiquetas_escalado_r5.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: reanudacion de sesion e incorporacion de funcionarios (logistica).,82157dc7a96ed971e0971220aeae0c5ad244c1c056928dad0dd91c34dc1ac7fd,261
RPM-2005-01-11:29:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,"si el ritmo de estrechamiento de las holguras, es más rápido, eso debiera configurar un curso de acción monetario restrictivo más rápido que en el caso contrario",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b06ae457926813bae2e035b22132ff864ab62196c404c9a929fd364a5973e749,599
RPM-2005-01-11:30:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,hawkish,1,cambio_etiqueta,alta,es el momento de empezar a reducir pausadamente este estímulo monetario,Respalda explícitamente comenzar a retirar estímulo: H. Era un falso N.,1f62a5bfbcfa82a6a3aaf05705bee183c35a2ff0fab0fc15c8ec9080170dcde2,1742
RPM-2005-01-11:31:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,se trata de una discusión enfocada más en el largo plazo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3dcefaa7177c8c165909616594972caeafefb476909ec0e18ffb3c95d73cecbd,346
RPM-2005-01-11:32:1,data/etiquetas/etiquetas_escalado_r5.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"las decisiones en las reuniones de política monetaria están de acuerdo a la coyuntura que existe en ese momento, lo que se puede prever que va a ocurrir, pero que en ningún caso significa que se está amarrando un juicio específico",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3323d43f27d8e0b35bf6facf3eb3a1e92a453916d3451e00f0d1bd144efa5b0b,1473
RPM-2005-01-11:33:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,"pregunta si esa trayectoria de normalización hacia una tasa neutral que no se sabe cuál es, pero que se sabe que es más arriba, tiende a ser más apresurada",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,42e3b6fc0fed8f189fec5d6d004333ac97d703bbe0225bf5cf2d931ce467b798,1134
RPM-2005-01-11:34:1,data/etiquetas/etiquetas_escalado_r5.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,piensa que las brechas se van cerrando más rápido de lo que se pensaba hace seis meses,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6af1ef1af2e95ba980a614f8c5dc00645abde5bbef61c9dea6cde9a352e112d5,1520
RPM-2005-01-11:35:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,alta,"la mayor novedad es que a estas alturas el gap está algo más pequeño de lo que se habría pensado hace seis meses atrás, lo que acepta",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b995b61a7697480cbd662030049edf824aa631a8aaa0be630306a5a0654cd98b,1131
RPM-2005-01-11:36:1,data/etiquetas/etiquetas_escalado_r5.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"la única manera en que el modelo corrige eso es poniéndole un riesgo país más alto, lo cual no pareciera ser consistente con tener una tasa de crecimiento más alta",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7646df121eaa5819120f33fa245369a03b0aaecd168f97d66a4240419f0ef67d,1569
RPM-2005-01-11:37:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: anuncio de minuta de estudio y solicitud de opciones.,be097699d83a663b405c834ae66d044300681c5d3a9560b9cf8d1500739bc560,460
RPM-2005-01-11:38:1,data/etiquetas/etiquetas_escalado_r5.csv,Rodrigo Valdés Pulido,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"un aumento de 25 puntos base en esta reunión es coherente con el ritmo de normalización considerado en las proyecciones, el que permite mantener la inflación proyectada en torno a 3%",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,9c56b1203499afeda4b237878156bac3eee3a93b2113472c2c47244f555c972e,5910
RPM-2005-01-11:39:1,data/etiquetas/etiquetas_escalado_r5.csv,Rodrigo Valdés Pulido,neutral,1,hawkish,1,hawkish,1,compatible,media,una eventual mantención de la tasa de política monetaria podría reafirmar una percepción errónea de que se persigue una normalización más lenta del estímulo monetario,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,1287aaa3350ee8c3ba5cab088ac2a8af0e7c32d26319de0a9d61e6d50b5b4d4a,1047
RPM-2005-01-11:40:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,b9689b5eaed084a69e2937a5673f03534bc86d22595fecb3f938877851ccaf48,69
RPM-2005-01-11:41:1,data/etiquetas/etiquetas_escalado_r5.csv,Klaus Schmidt-Hebbel Dunker,hawkish,1,hawkish,1,hawkish,1,compatible,alta,se inclina por recomendar un alza de 25 puntos base en esta ocasión,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,af2005fcbc7d092b6454a6dc9b3f4e7f9ef66c4e89d47b7662225238bd87e9a4,1143
RPM-2005-01-11:42:1,data/etiquetas/etiquetas_escalado_r5.csv,Nicolás Eyzaguirre Guzmán,neutral,1,neutral,1,neutral,1,compatible,media,pide al Consejo extrema cautela en lo que se comunique en la Minuta de esta Sesión,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,0fec3ee368b759371906d4e747e69e92c5d23370c4bbf4ce06dcf122f50e9dcf,1654
RPM-2005-01-11:43:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,lo que se está tratando de analizar es cómo comunicarle al mercado la política del Banco para así aumentar la efectividad de las mismas,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c2f345436ca2008664129e41bde366e59e133b00800837e38e8d942fd34582a2,748
RPM-2005-01-11:44:1,data/etiquetas/etiquetas_escalado_r5.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,la transparencia ayuda mucho y su límite se encuentra en la medida que empiece a entorpecer el manejo de la política monetaria,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4070fe1d163fcf6cdef6b8b8bdbf9432afff0a60932a924737f128670488401c,934
RPM-2005-01-11:46:1,data/etiquetas/etiquetas_escalado_r5.csv,Luis Óscar Herrera Barriga,hawkish,1,hawkish,1,hawkish,1,compatible,media,"hoy día los riesgos que se presentan, dado el mayor crecimiento del producto, y todas las incertidumbres que existen, apoyan la posibilidad de poder adelantar en algo ese ajuste y dejar la pausa para el período posterior",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,1dbc7fc0bfb32c5f697cd25179fa5aab769b35f99b708d6d11494253d2017f61,689
RPM-2005-01-11:47:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta procedimental.,172b2e4c190ee1c1f5b2ea326231d14b8e07708b1b4103496707324a8ffe59e7,71
RPM-2005-01-11:49:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: formula procedimental de apertura de la votacion.,6437af3933a010780b481d7ec2ef038b7dd7414ef7f6d1d916f9c8a6c6127ea4,108
RPM-2005-01-11:50:1,data/etiquetas/etiquetas_escalado_r5.csv,Manuel Marfán Lewis,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"vota por elevar la tasa de política monetaria en 25 puntos base, de manera de situarla en 2,5%",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,f885194f0f1e5b6a6f1c3f8147b4c4cd24e4995584d34c63cea90acc6c85128c,2372
RPM-2005-01-11:51:1,data/etiquetas/etiquetas_escalado_r5.csv,María Elena Ovalle Molina,hawkish,1,hawkish,1,hawkish,1,compatible,alta,vota por una alza de 25 puntos base en la tasa de política monetaria en esta reunión,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,d09d67aa6a7efdecfeb0718f65c7aed48335f54d9d4cd26da2008453a51c6a1b,3057
RPM-2005-01-11:52:1,data/etiquetas/etiquetas_escalado_r5.csv,Jorge Desormeaux Jiménez,hawkish,1,hawkish,1,hawkish,1,compatible,alta,es partidario de realizar un ajuste moderado en la tasa de política monetaria en esta reunión de 25 puntos base,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,b2e65e91dde8237d9ae445884f76b551c0829c016ab1c60d9a4e3cd92b029291,2280
RPM-2005-01-11:53:1,data/etiquetas/etiquetas_escalado_r5.csv,José De Gregorio Rebeco,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"lo recomendable es subir la tasa de interés en 25 puntos base y, en consecuencia, vota en tal sentido",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,019e9a233ff85ae80d6f1a44592412b95f8ac87158818c0ddb0b8bbe5361a0d3,472
RPM-2005-01-11:54:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,hawkish,1,hawkish,1,hawkish,1,compatible,alta,su voto es por un aumento de 25 puntos base en la tasa de política monetaria,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,4b495533c3d306e9f0af6b0c6e5ccfb3396fb93c767bb78bb8d5627dd12f307d,2068
RPM-2005-01-11:55:1,data/etiquetas/etiquetas_escalado_r5.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: formula procedimental de adopcion del acuerdo.,eb1e900d878d77691855a4fe8c890a562069e0d41f0d930c601593e7f196d3d6,101
RPM-2005-01-11:56:1,data/etiquetas/etiquetas_escalado_r5.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"Se acuerda aumentar la tasa de interés de política monetaria a 2,5% anual",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,591961558fe7c47e22a2c22244663e91efe613558c6c773bbe5dc46076662998,195
RPM-2005-01-11:57:1,data/etiquetas/etiquetas_escalado_r5.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"el Consejo del Banco Central resolvió, por unanimidad, aumentar la tasa de interés de política monetaria en 25 puntos base hasta 2,5% anual",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,56f7ac7a3f1e3de7adf0d0814174f78f4137b26035e94b6b24bd828c9aa7ae36,1930
RPM-2005-02-10:58:1,data/etiquetas/etiquetas_escalado_r5.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: encabezado de acta: lista de asistentes y fecha.,5d4f76b502c3d48bcba98840d3f9984d00b0b0b072de0f591151b5a5d2a5bd78,1146
RPM-2005-02-10:59:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha de sesion futura (logistica).,812bb2149862a5f85197c34ea417f1a5fbb1df9436bb5a027c3ed78ca79b8212,169
RPM-2005-02-10:61:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,La actividad y el gasto han continuado creciendo más que lo previsto,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,05f3007439e52729e0cf90af3a39e326180064909c867080952fdda195661698,3838
RPM-2005-02-10:62:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"En su conjunto, las noticias del último mes no motivan una modificación sustancial del cuadro macroeconómico",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,13f108d202914ea5a753b63ce49ba087610cb9907b6507e0072866d9c5f7733e,3921
RPM-2005-02-10:63:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,la Reserva Federal ha continuado con aumentos graduales de su tasa de interés de política,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,56c8fcff650ec6e103f27f1bf493d64e2e26a901e301b5bb272cc131c8d3b636,3767
RPM-2005-02-10:64:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"se anticipa un aumento de 50 puntos base desde ahora a abril, con un total de 100 puntos base en los próximos seis meses y otros 70 puntos base en los siguientes seis",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f0f2e674823a0e819cc39ccfdd3100c151236721ab9587fc8a44c51171e540d3,3890
RPM-2005-02-10:65:1,data/etiquetas/etiquetas_escalado_r5.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,las expectativas de los consumidores han continuado mejorando,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,582c9a4e855f3235000945e27e23c918a97edf2785fa2d38ac1b251a04b69214,3742
RPM-2005-02-10:100:1,data/etiquetas/etiquetas_escalado_r5.csv,Mario Marcel Cullell,neutral,1,neutral,1,neutral,1,compatible,media,"lo que se presenta en actividad y demanda está asociado también, al mismo tiempo, a un crecimiento de la capacidad productiva",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6b28356f42b85d5a1db53c8171ece0faffe7ed64ec4aba12e0ebf7ab443f4b64,3793
RPM-2005-02-10:101:1,data/etiquetas/etiquetas_escalado_r5.csv,Mario Marcel Cullell,neutral,1,neutral,1,neutral,1,compatible,media,no hay otra manera de interpretarlo que como holguras adicionales respecto a los escenarios con los que se ha trabajado en el pasado,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,82e009c11773695fdfe716c7e757e5e3ba1b0474bcf20ed362e406dc3adbfe28,920
RPM-2005-02-10:102:1,data/etiquetas/etiquetas_escalado_r5.csv,Rodrigo Valdés Pulido,neutral,1,neutral,1,neutral,1,compatible,alta,si ellos se utilizan para rescatar bonos soberanos en el mercado secundario,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e8f846923d7cc10063452cce4153e4451e5443ef91366e495fd9a3535388c7b7,338
RPM-2005-02-10:103:1,data/etiquetas/etiquetas_escalado_r5.csv,Mario Marcel Cullell,neutral,1,neutral,1,neutral,1,compatible,alta,se han efectuado algunos rescates de bonos,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c7bfa760930ddfe4ad8fd85fb286c389a63ec71fa25458a6dd2b9c74515a4376,281
RPM-2005-02-10:104:1,data/etiquetas/etiquetas_escalado_r5.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra.,3c22325836a77bb9af4856abbea919beaeb8dc9a1bb38c92c032e0ae2ca0717b,85
RPM-2005-02-10:105:1,data/etiquetas/etiquetas_escalado_r5.csv,Jorge Desormeaux Jiménez,neutral,1,neutral,1,neutral,1,compatible,media,la probabilidad de ese escenario ha ido creciendo y las consecuencias sobre la inflación son obvias,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,02be92aacd2e526bc64c79154cd378f75d9be23e3cfa034c86c9cb79c93ee59a,478
RPM-2005-02-10:106:1,data/etiquetas/etiquetas_escalado_r5.csv,María Elena Ovalle Molina,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: observacion de redaccion sobre la minuta (sin contenido de politica).,60293430291591868a80b0d40b2dc4654349135bec7b393607dff46d67a8a209,603
