intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2011-09-15:4332:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,"su voto también es por mantener la tasa en un 5,25%, con un sesgo neutral","Mantiene con sesgo neutral y condiciona cualquier ajuste a nueva información: N, no D.",fe4bcf9de0a1895d682e94a4322b596280877a1c30f97bb9d4976e314f672aa6,3732
RPM-2015-04-16:6744:2,data/etiquetas/etiquetas_escalado_r15.csv,Alberto Arenas de Mesa,dovish,1,dovish,1,dovish,1,compatible,media,enfatiza sobre el papel preponderante que le cabe a la política monetaria en la recuperación del ritmo de crecimiento económico,Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,b2b2474ee11ffcb1289caebfeb4c7cdd049d7e302a0092fa57a1d2600bc1f60e,3384
RPM-2012-02-14:4584:1,data/etiquetas/etiquetas_escalado_r15.csv,Miguel Ricaurte Bermúdez,neutral,1,neutral,1,neutral,1,compatible,alta,"también experimentó un aumento de 2%, empujado por todos sus componentes, con excepción de la carne, cuya alza fue inferior a 2%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,be4ec63a7ce1938bc3f352ff0013e809fa00a43e7bdd8fb9bb2a833c7889b24f,3010
RPM-2007-05-10:1261:1,data/etiquetas/etiquetas_escalado_r15.csv,Vittorio Corbo Lioi,neutral,1,hawkish,1,hawkish,1,compatible,alta,"es razonable, en esta ocasión, mantener la tasa de instancia en 5%",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,73906c6c95e18ed132a025cc63f50a6cdd14885b6ffd78ac52864d2573f46e1c,2995
RPM-2006-12-14:1019:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,hawkish,1,hawkish,1,hawkish,1,compatible,alta,le parece prematuro optar por una baja en la tasa de interés y para ello se deben acumular más antecedentes,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,2f5ef395bfbe86e303c4e9cb825e79aa506a782ae44cbe00d450bba917560efe,3034
RPM-2010-04-15:3063:2,data/etiquetas/etiquetas_escalado_r15.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,en marzo han continuado aumentando las colocaciones tanto de consumo como de vivienda y comerciales,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4e199518766496523b96c213a3b8a4236217219107e5e68cbd38b69a6faa4fb7,2913
RPM-2006-05-11:674:1,data/etiquetas/etiquetas_escalado_r15.csv,Vittorio Corbo Lioi,dovish,1,hawkish,1,hawkish,1,compatible,alta,"hay espacio para hacer una pausa en el proceso de normalización, a la espera de nueva información",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,c9ce46c4cacfa20a9ceb7e0fdfc547565bbf77428938c060add6902124688fee,2987
RPM-2014-04-17:6165:1,data/etiquetas/etiquetas_escalado_r15.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,la mediana de los encuestados considera la posibilidad de que se produzcan dos recortes en los próximos meses,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3be1e0cbaa20090403bde87473f5b35550a5789ae849992082d974a7803e7648,2620
RPM-2015-09-15:7011:1,data/etiquetas/etiquetas_escalado_r15.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"los datos de capacidad instalada del IMCE de julio y agosto son bastante negativos, con niveles cercanos a mínimos históricos",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,13674bdf6ce0d4fbe729f5838b142554831ea4a31285936444e724d0a0cecc52,2438
RPM-2014-06-12:6294:1,data/etiquetas/etiquetas_escalado_r15.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,alta,El Consejo evaluará la posibilidad de introducir recortes adicionales de la TPM de acuerdo a la evolución de las condiciones macroeconómicas internas y externas,Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,45eb175317bb9f667cdf30fb3ccfb237585d29f7d12f3f26543c2e0bf9a25cf1,2317
RPM-2012-10-18:5158:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,"el PIB se mantiene creciendo a su tasa de tendencia, mientras que la demanda interna muestra signos incipientes de aceleración",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,02b5c6e9e3623d55f4be8bc1d4379339d3d4007a4175c0fbc1edc0e269306db9,2187
RPM-2007-12-13:1614:1,data/etiquetas/etiquetas_escalado_r15.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,Esta decisión es necesaria para reducir los riesgos de propagación de la mayor inflación actual hacia costos y expectativas,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,cb1a5cc265ac3195d04b7f7a7f8926e76ae3d5d389171cdf138e3a064b10f841,2156
RPM-2014-11-18:6511:1,data/etiquetas/etiquetas_escalado_r15.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,manifiesta su concordancia con que la única opción relevante es mantener la TPM en 3%,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a1d135358421b24017cad04fb598da4ff5c1c1bf611f1983dfcdbefe7d8f538a,2052
RPM-2011-10-13:4380:1,data/etiquetas/etiquetas_escalado_r15.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"para esta Reunión, el mercado espera una mantención de la tasa de política monetaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c068559b7106ff8b2a4eaccda221c890829cb45e4f6daf6fff7f9b84cb993aab,2064
RPM-2014-01-16:5972:1,data/etiquetas/etiquetas_escalado_r15.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,"en términos netos sería más positivo para Chile, aunque reconoce que el panorama se ha tornado complejo",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6977a06996a6a221a8f0926ee1cf89607c3c6775f327a4ea20a2626e22769e0c,1883
RPM-2011-07-14:4213:1,data/etiquetas/etiquetas_escalado_r15.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,serán necesarios aumentos adicionales en la tasa de polítíca monetaria,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,8ab53213d4fce38e20dcafe7826dc3a6bd4f42521596397307e9b830cbc7e159,1918
RPM-2006-05-11:671:1,data/etiquetas/etiquetas_escalado_r15.csv,Manuel Marfán Lewis,dovish,1,dovish,1,hawkish,1,cambio_etiqueta,alta,nuestro escenario central considera una normalización pausada de la política monetaria,"Hace propia la normalización al alza y pausa únicamente para no sorprender al mercado: H, no D.",ec19267cc3b575ca05db57b1d106a4244d72b18b1c36512b2f34f35ee898363c,1817
RPM-2015-11-12:7142:3,data/etiquetas/etiquetas_escalado_r15.csv,Mario Marcel Cullell,neutral,1,neutral,1,neutral,1,compatible,alta,"mientras el sector minero empeora, otros aspectos podrían mejorar",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c3b1b84da6209550723b153b7aed1222dfbe506945976585ff43a6c356ab81bc,1738
RPM-2009-08-13:2688:1,data/etiquetas/etiquetas_escalado_r15.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,alta,"El Consejo reitera que la TPM se mantendrá en el nivel mínimo de 0,50% por un período de tiempo prolongado",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,393be714eb716d566c78098a50bc4ac94c4c3085e3008a4878e15e2fcbb1b0d4,1824
RPM-2014-06-12:6248:1,data/etiquetas/etiquetas_escalado_r15.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,da cuenta de una situación mucho más tranquila que lo que la realidad subyacente sugiere,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2219d3846803c593b98c57dd48c2da89fa775780b4615e6a72de1872bb494530,1616
RPM-2012-10-18:5116:1,data/etiquetas/etiquetas_escalado_r15.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,"debe mantener un cierto grado de escepticismo, en razón de que varios problemas de fondo aún no han sido resueltos",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,bdd0e6d87ca2773dd6613bd66612c6ed70f83464c25de91f514104b30e71db40,1621
RPM-2013-12-12:5913:1,data/etiquetas/etiquetas_escalado_r15.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,las perspectivas del precio de la gasolina se han corregido al alza y en lo futuro se advierte un precio algo mayor,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2727319d24c19ca46ef1b0a5b3de601ebf7231acf81bac277c371ae1ccbff171,1510
RPM-2010-01-14:2887:1,data/etiquetas/etiquetas_escalado_r15.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,media,"el entorno macroeconómico es congruente con una TPM que se mantendrá en el nivel mínimo de 0,50% hasta al menos el segundo trimestre de este año",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,883f687dd902b73c2ac18812b289452781b244b1be3545d692e7f788fcc0cbae,1418
RPM-2013-01-17:5283:1,data/etiquetas/etiquetas_escalado_r15.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,sería altamente conveniente realizar un catastro sobre las medidas de proteccionismo cambiario adoptadas últimamente por diversas economías,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,0947aadd0b3422ff09f186bd5ca082147735d94c869ea37e22bba4a9b0d7e958,1209
RPM-2009-06-16:2583:6,data/etiquetas/etiquetas_escalado_r15.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,la proyección disponible supone que habrá un aumento de velocidades positivas en el tercer trimestre,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1d9a6aef1e6f0a65ae72d4619b2ce3de9afed7025311e8cfb5a9b08706462db1,1118
RPM-2014-09-11:6414:1,data/etiquetas/etiquetas_escalado_r15.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"medidas por el indicador sintético, se mantienen en torno a 3%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,461011612eb9e152264de6b35111eeb7153d44236db4ae7740b6910bccbb0760,1048
RPM-2008-09-04:2073:1,data/etiquetas/etiquetas_escalado_r15.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,"tendería a reforzar esa tendencia a la baja en el salario real y, más bien, constituiría una fuente de desinflación",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8e2454b63b2209f30da0dc3ff72264dcf51f556fbdb0c42b33af8a9e142bbc0e,955
RPM-2009-08-13:2677:1,data/etiquetas/etiquetas_escalado_r15.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,le llama la atención que las cifras hayan sido interpretadas como que efectivamente las tasas se corrigen 50 ó 60 puntos hacia abajo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,dea07e8a72896da2b65752723f028b75eb666e4082be5c77b4650085d811c903,902
RPM-2007-10-11:1504:2,data/etiquetas/etiquetas_escalado_r15.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,las medias podadas darían una indicación de lo que está pasando con la inflación más de tendencia,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4cfaab172ac8a76018b18f676a7c7825a0ddf1ffa409ad6d403a3d278a05393b,862
RPM-2013-12-12:5935:1,data/etiquetas/etiquetas_escalado_r15.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,la depreciación del tipo de cambio y el ajuste de los precios relativos podría traducirse en variaciones algo mayores,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a419cdd8ac7d3078dbf71c631feca51bf51b370079fc09553c5710fdefc199cd,914
RPM-2014-05-15:6218:1,data/etiquetas/etiquetas_escalado_r15.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"manifiesta su preocupación por la inflación, superior a 4% anual en los últimos meses",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b84eee743439392e6370340dec5aeffc2e8af8553b5b097a6a9452a92ae2755e,873
RPM-2014-10-16:6484:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,dovish,1,dovish,1,dovish,1,compatible,alta,"su voto es por bajar la Tasa de Política Monetaria en 25 puntos base, a 3,00% anual, y por eliminar el sesgo del último Comunicado",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,649c81b654d07d2162bef68a59aa8eadcb96659312005146ae5d232e3d17bdd7,699
RPM-2015-04-16:6696:1,data/etiquetas/etiquetas_escalado_r15.csv,Diego Gianelli Gómez,neutral,1,neutral,1,neutral,1,compatible,alta,"los datos de Colombia y Perú son mixtos, pero principalmente a la baja",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,31095ec82cacdad1853a3f8f374396f29c192544108911a3e38d5d5100bf1cf8,719
RPM-2012-03-15:4701:1,data/etiquetas/etiquetas_escalado_r15.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,estos últimos han ido retrocediendo por una conjunción de alzas en las ventas y la moderación previa que hubo en la construcción,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8192887909765a7819cce10be95372531edc4325f5b3ec510690b3766f760f01,687
RPM-2009-05-07:2535:2,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"entre noviembre y diciembre, la inflación acumulada fue aproximadamente -1,3%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ad0e011cd5e6b08d34a51f82d27c023906df6ac925066a68311c3c737ac8d748,553
RPM-2011-02-17:3765:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Cerda Norambuena,neutral,1,neutral,1,neutral,1,compatible,alta,parte importante del gasto de ese cuarto trimestre se relaciona con el repunte del sector construcción,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c83e3f17dbf015f919ffefd69f4969f0ab1f5d93e0ab73c24947fa1605e3a7c7,547
RPM-2008-06-10:1874:1,data/etiquetas/etiquetas_escalado_r15.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"en lo que al Banco le podría interesar, porque es donde influye la política monetaria, hay una revisión hacia el alza",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,063cee020025750273dbbf1f06b611c971bfef48432e387f27de18e9c66ba51a,441
RPM-2007-02-08:1074:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,podría ser inducido por una política monetaria más dura de lo que se contemplaba antes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ae33856572145982fc4f2b01109d66d6570e4027a530be0fcbb4c1839ee18af5,441
RPM-2006-06-15:716:1,data/etiquetas/etiquetas_escalado_r15.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,lo que informa efectivamente esa muestra es que se subestimó el nivel de empleo absoluto en los últimos años,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,efff69d41ce13198adebf1b0732605d1807cc8f6df53f95bf2d4f58488118c52,391
RPM-2006-04-13:649:2,data/etiquetas/etiquetas_escalado_r15.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,dicha información nos deja cómodos respecto de lo que se va a hacer,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d1a6b4fa31525c4d37f44a12e4898fb3a6c8b904ab08f80c4c880a3f48cabf93,341
RPM-2006-07-13:758:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,a veces más que ser un indicador de la política monetaria es un indicador del ciclo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,cea6429c9255759a258e8783686ba4e3a7322638fa30977957232bb1c66751e1,375
RPM-2008-12-11:2217:1,data/etiquetas/etiquetas_escalado_r15.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,no es lo mismo bajar 7 décimas que bajar 2 décimas en un mes,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,31982082b5753a54164b417dbe1750f44024a8a2d9e7629bea2eae214c862c22,372
RPM-2013-05-16:5550:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha y transito a opciones (logistica).,0a1c3b2c3edf61c697c73a0a13e65d2eeac91bcd8143ce57e897ffe279764385,350
RPM-2015-10-15:7097:3,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha y transito a opciones (logistica).,2f2eb070cca95a9cce76ae35e877ca6f893d398c8525dbd4dfa55aaa5b83d72d,349
RPM-2014-05-15:6220:1,data/etiquetas/etiquetas_escalado_r15.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"en los ciclos positivos, el empleo aumenta y el de cuenta propia cae, y viceversa",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9ef2a01c358745aa4c763b3406e12232ee67bc598f0542774cc47b30bdc59914,298
RPM-2009-05-07:2525:1,data/etiquetas/etiquetas_escalado_r15.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,"baja generalizada de lo que los bancos cobran, especialmente Banco Estado",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2f339a2a35208701b3cabb28f92910098f60f5e27e459b7d89f94bb32c8239e5,278
RPM-2008-08-14:2026:1,data/etiquetas/etiquetas_escalado_r15.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,éste se encuentra siempre entre los tres primeros en importancia,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3778529286bbd11e99bfc52da463002a9c890d72be8bcde2ac2f9500821ecae0,254
RPM-2013-12-12:5908:1,data/etiquetas/etiquetas_escalado_r15.csv,Sebastián Claro Edwards,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: comentario sobre acuerdo institucional Banco-Fisco, fuera del alcance PM.",0a3d08b96cf62c5a7b58265f828ebd07b4a2308cdde2176d70840faf02c93c26,230
RPM-2011-03-17:3862:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"si el polinomio arroja un alza de la tarifa, habría que reducir la ponderación para neutralizarla",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f53cf11aa81d706c307e5474a7deb0e34e36278db18f8896b9515cccc4000ece,194
RPM-2011-08-18:4267:3,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,1bf3add17f3b18f96e8e964284020742afc741086b2242b7ff687bc443dafb3f,184
RPM-2008-12-11:2237:4,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,ab8a07cf8e6599ff42e32be00b89b4a003a369bf77f4b09d329e1dfe167ba022,177
RPM-2013-08-13:5752:2,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7bfbea25ad161848435a5e53a0388ecac169414225a91e13cc6d3d8672ad3bf3,176
RPM-2013-05-16:5566:2,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,se acuerda por unanimidad de los señores Consejeros mantener la Tasa de Política Monetaria en 5% anual,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7bfbea25ad161848435a5e53a0388ecac169414225a91e13cc6d3d8672ad3bf3,176
RPM-2012-04-17:4749:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,pregunta si el comportamiento de la economía china afecta solo al precio de los metales o también al de los alimentos,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c7011d86e6206a0b246f07ff98d31f87435f884736a6987ff13f46e01e3e990a,154
RPM-2010-02-11:2897:1,data/etiquetas/etiquetas_escalado_r15.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta si son semejantes las importaciones de las diversas economías, como también si es efectivo que estas se concentran en Asia",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5fec7db9a99a5d2cf07a77dce351571f2e3ba8456cc8bc19a70c0126638e724c,167
RPM-2011-05-12:4044:1,data/etiquetas/etiquetas_escalado_r15.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y ofrecimiento de comentarios (logistica).,c412c4c7b8d54e04858eea843a5e6186ca7ec9806611c8bc4137c59de63596c3,157
RPM-2014-07-15:6337:1,data/etiquetas/etiquetas_escalado_r15.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y ofrecimiento de la palabra (logistica).,4fb393143c4e8830a2326f633ed4773c3191f80e3234026fa43ff6f3fe0346af,176
RPM-2011-05-12:4036:1,data/etiquetas/etiquetas_escalado_r15.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,consulta por los fundamentos del supuesto relativo al alza del pan,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,349795bddbc42867350e77f9ae8de5d38af645486574a94c68ef8f3b2bfb813f,120
RPM-2006-05-11:661:1,data/etiquetas/etiquetas_escalado_r15.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,consulta sobre los factores especiales o transitorios que explican la caída en agricultura y minería,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,69fd43bab862a69193c1dada141f201c8ef82a8c79142937489e47c83f0286af,132
