intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2014-05-15:6221:1,data/etiquetas/etiquetas_escalado_r16.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha y transito a opciones (logistica).,15c1b472ec1de4ff32455e1da37881338983983d6cd22fcae7d751903c0dd044,357
RPM-2006-12-14:1003:4,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"todas las tendencias inflacionarias que se tenían el mes pasado venían apuntando hacia abajo y por el otro lado, que la situación se hubiese puesto mixta",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,63067862c13ae3ede3b34de35f881039f5fe862127e876a3f9a940b62224dc6a,344
RPM-2010-12-16:3598:1,data/etiquetas/etiquetas_escalado_r16.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"Bélgica está empezando a contagiarse, y solicita que se verifique esta noticia",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,812c7a4ac5148a3dbfb26684c3789dc6639386f15c4233c35531419bcaf51b45,299
RPM-2011-03-17:3881:4,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: bienvenida al ministro y transito a opciones (logistica).,61735d234a3d347c44338b20eeef60d151587cb740b6ee6d11b542f4bee5ea91,257
RPM-2012-03-15:4720:1,data/etiquetas/etiquetas_escalado_r16.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y suspension de la reunion (logistica).,16541f0d1c930622a7f7536169e196a0030f36aae6d2ff97ec0315f61fcb2dde,222
RPM-2012-07-12:4924:1,data/etiquetas/etiquetas_escalado_r16.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"la masa salarial exhibe una leve aceleración, al aumentar en términos nominales desde 8%-8,5% a 8,5%—9%, aproximadamente",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b4dd05d033f290673f21c244168f21888c5aabe9e05b638066b0fe98e3c83a49,213
RPM-2012-01-12:4555:3,data/etiquetas/etiquetas_escalado_r16.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"la masa salarial nominal está creciendo al 10%, ya que los salarios nominales lo hacen al 6% y el empleo asalariado al 4%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f58442010c6ec3bcb6088332470cc06058898012b79f0ffe5c9a644a1955bfdc,170
RPM-2009-10-13:2747:1,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,5f4080e4c0b05105a7dd5bd5f4fa78a4ba0a099de723a61b48b3c0fd8fb128c6,181
RPM-2006-10-12:919:1,data/etiquetas/etiquetas_escalado_r16.csv,Vittorio Corbo Lioi,neutral,1,neutral,1,neutral,1,compatible,alta,"aquí se presentan dos noticias, una la inflación baja y la otra, proyecciones de que el precio del petróleo bajó",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5866fcac647e9943c0bc9864ae854ba15abff09345aa57c1f3af5feb06ded2df,160
RPM-2009-09-08:2706:1,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,aaafd24f183ebb27783d06af53db105bceb47cfea0770f10b89d028780441d35,162
RPM-2009-04-09:2490:1,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,d9fb064a97fc6ea223329e7aaaccae8fa2c99b3ab366b94b37b3fc86c4e2688f,161
RPM-2012-04-17:4788:2,data/etiquetas/etiquetas_escalado_r16.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: constancia del acuerdo de mantencion (logistica).,6474123309692a0342d142678d5b0dd576ea7c5e59d5b3333c181e83edb99269,155
RPM-2009-05-07:2505:1,data/etiquetas/etiquetas_escalado_r16.csv,José De Gregorio Rebeco,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra al staff (logistica).,a64481f87fa2476d35a9387a501369d08e1ebc9ab18e9aaecf9778c955e06295,161
RPM-2007-09-13:1449:2,data/etiquetas/etiquetas_escalado_r16.csv,Andrés Velasco Brañes,neutral,1,neutral,1,neutral,1,compatible,alta,señala que si la demora es predecible entiende que la cifra resultante es menor y no mayor,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5dfa706d5ff9b58cdb8c0474bde16ddde464f7e998aa56f829b2fee1412ee029,109
