frag_id,fecha,anio,etiqueta_origen,es_relevante_origen,etiqueta_v3,es_relevante_v3,confianza_revision_v3,cita_literal,fundamento_revision_v3,estado_revision_v3,resultado_revision,tipo_accion,instrumento,texto_original,sha256_texto
30733,1998-12-24,1998,neutral,0,neutral,0,alta,"El Consejo acordó lo siguiente: 1. Revalorizar el capital propio (negativo) del Banco Central de Chile en la suma de $ 24.005.020.532-, correspondiente al ajuste por concepto de corrección monetaria","La unidad contiene tres asuntos administrativos y normativos: (1) revalorización del capital propio negativo del Banco Central por corrección monetaria del ejercicio 1998, con instrucción contable; (2) autorización de solicitudes de adquisición de divisas en el Mercado Cambiario Formal no afectas a obligación de liquidación, según anexo; (3) mención de que la Ley N° 18.634 dispone que las cuotas de pago diferido de derechos de Aduana devengarán el interés que semestralmente determine el Banco Central mediante Acuerdo publicado en el Diario Oficial. Ninguno de estos contenidos formula una postura de orientación monetaria direccional sobre la tasa de instancia ni sobre instrumentos de conducción monetaria (subir, bajar o mantener). Corresponde es_relevante=0. Confianza alta por el carácter administrativo, contable y normativo de los asuntos tratados.",cerrado,ratificado_v3,decision,"corrección monetaria del capital, autorización de adquisición de divisas, tasa de interés para pago diferido de derechos de Aduana","El artículo 5º de la Ley Orgánica Constitucional del Banco Central de Chile dispone, entre otros, que el capital podrá ser aumentado mediante la capitalización de reservas y ajustado por concepto de corrección monetaria, situaciones que deben ser aprobadas por el Consejo del Banco. El cálculo de la corrección monetaria, aplicando la variación del Índice de Precios al Consumidor ocurrida entre el 1º de diciembre de 1997 y el 30 de noviembre de 1998, de un 4,3%, sobre el capital propio negativo al 31 de diciembre de 1997 ascendente a $ 558.256.291.449, determina una revalorización de $ 24.005.020.532 al 31 de diciembre de 1998. El Consejo acordó lo siguiente: 1. Revalorizar el capital propio (negativo) del Banco Central de Chile en la suma de $ 24.005.020.532-, correspondiente al ajuste por concepto de corrección monetaria, por el ejercicio comprendido entre el 1° de enero y el 31 de diciembre de 1998. 2. Instruir a la Gerencia de Administración y Contabilidad para efectuar las contabilizaciones necesarias a fin de dar cumplimiento a este Acuerdo. 724-06-981224 - Solicitudes para adquirir divisas en el Mercado Cambiario Formal no afectas a la obligación de liquidación presentadas por la Gerencia de División de Comercio Exterior y Cambios Internacionales. El Gerente de División de Comercio Exterior y Cambios Internacionales somete a consideración del Consejo solicitudes presentadas por diversas empresas en las que piden se les libre de la obligación de liquidar las divisas que adquieran en el Mercado Cambiario Formal por los motivos que en cada caso se indican, peticiones que han sido analizadas por la Gerencia de División de Comercio Exterior y Cambios Internacionales. El Consejo acordó autorizar las solicitudes de adquisición de divisas en el Mercado Cambiario Formal no afectas a la obligación de liquidación que se detallan en Anexo que se acompaña a la presente Acta y forma parte integrante de este Acuerdo. 724-07-981224 - Tasa de Interés para pago diferido de derechos de Aduana - Memorándum N° 78 de la Gerencia de División Internacional. El Gerente de División Internacional manifiesta que la Ley N° 18.634, Artículo N° 10 letra c), de 5 de agosto de 1987, en la materia relacionada con el pago diferido de los derechos de Aduana, establece que las cuotas de pago diferido devengarán el interés que semestralmente determine el Banco Central de Chile mediante Acuerdo que debe ser publicado en el Diario Oficial.",184004c7ba1f9b7bd7df358bb521cf5f98f2e63a333daf83ddc274a063df0862
30804,1999-01-12,1999,neutral,1,neutral,1,alta,"La tasa de interés interbancaria se ha movido de acuerdo al objetivo establecido por el Banco, situándose en la actualidad en torno al 7,8%. Las tasas de mercado de 90 a 365 días y también las tasas largas, han respondido en coherencia con esa evolución","La unidad describe la evolución de las condiciones monetarias y la transmisión hacia las tasas de mercado: normalización y reducción del costo del crédito, desaparición de expectativas de depreciación violenta del tipo de cambio, premio forward dólar/UF, y evolución a la baja de las tasas de mercado. La tasa interbancaria se sitúa en torno al 7,8% en línea con el objetivo del Banco, y las tasas de mercado de 90 días a 20 años muestran niveles coherentes (7,6% a 90 días; 7,1% a 8 años; 6,9% a 20 años). Es un análisis descriptivo de mercado y transmisión, sin formular una postura de orientación monetaria direccional (subir, bajar o mantener) ni un sesgo futuro. Corresponde N con es_relevante=1. Confianza alta por el carácter descriptivo y no propositivo del contenido.",cerrado,ratificado_v3,analisis_transmision,tasa de instancia interbancaria y tasas de mercado (90 a 365 días y tasas largas),"En términos generales, las condiciones monetarias han evolucionado hacia una normalización y reducción del costo del crédito respecto a la situación analizada en el informe anterior. Un factor fundamental, dentro de esto, es la desaparición de las expectativas de una depreciación violenta del tipo de cambio. Aquí está el premio forward/dólar/UF. Desde los niveles que había en septiembre y octubre, actualmente se manifiesta un mercado descenso que ha permitido también una evolución hacia la baja de las tasas de interés de mercado, sin que se presenten movimientos importantes en el tipo de cambio. La tasa de interés interbancaria se ha movido de acuerdo al objetivo establecido por el Banco, situándose en la actualidad en torno al 7,8%. Las tasas de mercado de 90 a 365 días y también las tasas largas, han respondido en coherencia con esa evolución y hoy las tasas de mercado son del orden de 7,6% para 90 días; 7,1% para 8 años y 6,9% para 20 años, o sea, se está de vuelta, incluso por debajo, de la situación que había a principios del primer trimestre del año.",88f16803fe25a165105074a170e36abbadd070657034c899992c75e3385e1774
30828,1999-01-12,1999,neutral,1,neutral,1,alta,"los mercados financieros domésticos han reaccionado favorablemente, se han reducido las tasas de interés, se ha observado un afianzamiento de las expectativas del tipo de cambio, en respuesta tanto a los desarrollos externos como a los logros alcanzados en las metas internas","La unidad es una conclusión de diagnóstico macrofinanciero: estima probable el cumplimiento de la meta de inflación de 1999 sobre la base de desaceleración de inflación de no transables y salarios, coherencia del tipo de cambio en torno al 'dólar acuerdo' con la inflación proyectada, expectativas de mercado favorables, escenario externo levemente menos favorable en términos de intercambio y crecimiento pero compensado por mayor confianza en mercados financieros internacionales, y mercados domésticos que han reaccionado favorablemente con reducción de tasas de interés y afianzamiento de expectativas cambiarias. No formula una postura de orientación monetaria direccional (subir, bajar o mantener) ni introduce un sesgo futuro explícito; describe la evolución y el cumplimiento esperado de metas. Corresponde N con es_relevante=1. Confianza alta por el carácter descriptivo y prospectivo de diagnóstico, sin propuesta de política.",cerrado,ratificado_v3,analisis_transmision,"tasas de interés de mercado, tipo de cambio y metas de inflación","CONCLUSION: Se estima probable el cumplimiento de la meta de inflación del año 1999. La proyección descansa sobre la desaceleración de la inflación doméstica en no transables y salarios. La evolución del tipo de cambio, en torno al ""dólar acuerdo"", es coherente con la evolución proyectada de la inflación y las expectativas de mercado consideran como probable el logro de esa meta de inflación. Como conclusión general, el escenario externo real, en términos de intercambio y perspectiva de crecimiento, es levemente más pesimista o menos favorable del que había en el informe anterior, pero compensando eso, existe mayor confianza en los mercados financieros internacionales. En este período, los mercados financieros domésticos han reaccionado favorablemente, se han reducido las tasas de interés, se ha observado un afianzamiento de las expectativas del tipo de cambio, en respuesta tanto a los desarrollos externos como a los logros alcanzados en las metas internas. Finalmente, con la información que hay disponible a la fecha, se estima probable el cumplimiento de las metas de inflación y cuenta corriente para 1999, junto a un crecimiento del PIB cercano a 3%.""",a989803446a398396559b60b4d6beb5be1ecd91b1d7138fab54911f3f0094bb4
30848,1999-01-12,1999,dovish,1,dovish,1,alta,"la posición actual que tiene la economía en cuanto a déficit de la cuenta corriente y a la inflación, permite prever a estas alturas del año un margen de holgura en materia monetaria y cambiaria de modo de facilitar una recuperación gradual del crecimiento de la economía","La unidad respalda explícitamente la existencia de un margen de holgura en materia monetaria y cambiaria, sustentado en el cumplimiento satisfactorio de los propósitos de la política restrictiva iniciada en 1998 y en la posición favorable de déficit de cuenta corriente e inflación, con el objetivo de facilitar una recuperación gradual del crecimiento. Esta defensa sustantiva de ampliar el espacio de política para apoyar la reactivación constituye una orientación expansiva, coherente con una postura dovish. No se trata de una mera descripción de mercados ni de una mantención sin sesgo, sino de una recomendación de aflojar las condiciones monetarias y cambiarias. Corresponde D con es_relevante=1. Confianza alta porque el texto afirma directamente la conveniencia de un margen de holgura monetaria para favorecer el crecimiento.",cerrado,ratificado_v3,propuesta,orientación monetaria y cambiaria (margen de holgura),"La evaluación que nos presenta el informe que acabamos de escuchar indica que los propósitos de la política monetaria y fiscal restrictiva que se iniciaron durante el año 1998 se han ido cumpliendo en forma satisfactoria. Aún más, la posición actual que tiene la economía en cuanto a déficit de la cuenta corriente y a la inflación, permite prever a estas alturas del año un margen de holgura en materia monetaria y cambiaria de modo de facilitar una recuperación gradual del crecimiento de la economía.",f076c72e12fb91e01e09f40abbe6708208d4739566fa1f2d251fdb4978d264d0
31033,1999-01-28,1999,neutral,0,neutral,0,alta,"El Consejo acordó establecer la siguiente Tasa de Interés para Préstamos Subsidiarios de la Línea de Crédito del Programa de Financiamiento Industrial, para el período que se indica: Período: 1º de febrero de 1999 y el 31 de julio de 1999. Tasa de Interés para Préstamos Subsidiarios expresados en","La unidad trata de la fijación administrativa de la tasa de interés para Préstamos Subsidiarios en pesos del Programa de Financiamiento Industrial (PFI), financiado mediante una línea de crédito acordada con el Banco Internacional de Reconstrucción y Fomento. La tasa se determina dentro de un rango contractual (TIP ± 0,5/1 punto porcentual) con base en la TIP promedio de octubre-diciembre de 1998 (9,25% anual), fijándose en 8,75% para el período febrero-julio de 1999; además se informa que los préstamos en dólares se extinguieron. Es una decisión de administración de un programa de crédito específico, no una postura de orientación monetaria doméstica sobre la tasa de instancia ni sobre instrumentos de conducción (subir, bajar o mantener). Corresponde es_relevante=0. Confianza alta por el carácter administrativo-contractual del contenido.",cerrado,ratificado_v3,decision,"tasa de interés para Préstamos Subsidiarios del Programa de Financiamiento Industrial (PFI), línea de crédito BIRF","El Gerente General señala que mediante Acuerdo N° 1935-19-890517 se determinó abrir una línea de crédito, hasta por el equivalente en moneda nacional de US$ 125.000.000., para financiar el Programa de Financiamiento Industrial (PFI), cuyo saldo al 31 de diciembre de 1998 en moneda nacional ascendía al equivalente de UF 3.260 y se extingue en septiembre de 1999. El número II 6 (a) del Apéndice del Contrato de Proyecto del PFI, suscrito entre el Banco Central de Chile y el Banco Internacional de Reconstrucción y Fomento, establece que este Banco Central determinará las tasas de interés a aplicarse sobre el valor ajustado del capital de los Préstamos Subsidiarios expresados en pesos. Esta tasa de interés deberá fijarse en un valor no superior a la Tasa de Interés Promedio (TIP) más un punto porcentual (1%) anual y no inferior a TIP menos medio punto porcentual (0,5%) anual. El señor Carrasco hace presente que en esta oportunidad corresponde tomar en cuenta la tasa TIP (por captaciones entre 90 a 365 días) promedio de los meses de octubre, noviembre y diciembre de 1998, que alcanza a 9,25% anual, la cual servirá para determinar la tasa de interés para Préstamos Subsidiarios en pesos entre el 1º de febrero de 1999 y el 31 de julio de 1999. Con respecto a la tasa de interés para Préstamos Subsidiarios expresados en dólares de los Estados Unidos de América, ésta se determinaba mediante la fórmula contenida en el número II 5 (a) del Apéndice del Contrato de Proyecto del PFI, la que considera la tasa de interés cobrada por el Banco Internacional de Reconstrucción y Fomento a la República de Chile, pero los préstamos expresados en dólares se extinguieron, por lo que no se fijará en esta oportunidad. El Consejo acordó establecer la siguiente Tasa de Interés para Préstamos Subsidiarios de la Línea de Crédito del Programa de Financiamiento Industrial, para el período que se indica: Período: 1º de febrero de 1999 y el 31 de julio de 1999. Tasa de Interés para Préstamos Subsidiarios expresados en Unidades de Fomento. 8,75% 732-02-990203 - Solicitud para adquirir divisas en el Mercado Cambiario Formal no afecta a la obligación de liquidación. El Consejo acordó autorizar solicitud de para la adquisición de divisas en el Mercado Cambiario Formal no afecta a la obligación de liquidación, la que se detalla en Anexo que se acompaña a la presente Acta y forma parte integrante de este Acuerdo.",fa814bbdc834b536fdf5d66588ba7f1bb08843440055dda1f53520c7d969256f
31327,1999-03-31,1999,neutral,1,neutral,1,alta,"por lo menos se han reducido las nuevas perspectivas de rebajas adicionales a las tasas, incluso también ha surgido un riesgo que pudieran haber alzas posteriores, un cambio en el curso de la política monetaria y eso se ha expresado en ligeros aumentos en las tasas largas en Estados Unidos de Amé","La unidad es un análisis del entorno económico y financiero internacional: proyecciones de crecimiento mundial (2,3% similar a diciembre de 1998 y recuperación a 3,3% en 2000), asimetrías entre bloques, evolución de materias primas (cobre en 60-65 centavos, petróleo al alza por recortes de la OPEP), perspectivas de inflación mundial a la baja, y discusión de que en Estados Unidos se han reducido las expectativas de nuevas rebajas de tasas e incluso surge riesgo de alzas posteriores, con ligeros aumentos de tasas largas. Describe condiciones monetarias externas y de mercado, sin formular una postura de orientación monetaria doméstica para Chile (subir, bajar o mantener la tasa de instancia ni instrumentos de conducción local). Corresponde N con es_relevante=1 por tratarse de análisis monetario de mercado, aunque referido al exterior. Confianza alta por el carácter descriptivo-analítico del contenido.",cerrado,ratificado_v3,analisis_mercado,tasas de interés internacionales y condiciones monetarias externas,"del 2,3% que son similares a las que había en diciembre de 1998, y una recuperación eventual sólo se produciría en el año 2000 a una tasa del orden del 3,3%. Aspecto destacable de esto es que las proyecciones son marginalmente mejores que las que existían en diciembre de 1998, producto de una visión más optimista de lo que sería el crecimiento de la economía norteamericana, pero es peor en América Latina y Europa, es decir, se observa un mejor contexto global pero con más asimetrías entre los distintos bloques. Existe también la impresión de que los riesgos, hacia adelante, en lo que sería la evolución de la economía mundial en el año 1999 y 2000, son más acotados de lo que había al tercer trimestre; desde octubre de 1998 a la fecha hay mayor confianza. Con respecto a la evolución de los precios en materias primas, el grueso de las materias primas no ha mostrado mejorías ni recuperaciones significativas en lo que va corrido del primer trimestre del presente año, con excepción del precio del petróleo. El cobre presenta un deterioro adicional en este período y hoy se mueve en niveles de 60 a 65 centavos de dólar. El resto de las materias primas no muestra ninguna recuperación significativa, tampoco hay expectativas de los mercados a futuro dados los niveles de inventario y la única excepción es el precio del petróleo, factor que ha estado influido por la reactivación del cartel de la OPEP y los recortes de producción. En relación a las perspectivas sobre la inflación mundial, hasta marzo de 1999 han evolucionado favorablemente a la baja. En la mayor parte de las economías se encuentran perspectivas de inflación que están por debajo de lo que había anteriormente; un punto si que no está incorporado en estas proyecciones es el eventual impacto que permitiría un aumento del precio del petróleo sobre los índices inflacionarios de las economías. Esto ha sido un desarrollo sólo de las últimas semanas y por eso no está incluido en las proyecciones. El otro punto importante es que se ha comenzado nuevamente a hablar de eventuales mayores presiones inflacionarias en Estados Unidos de América, producto de un mayor crecimiento. Como resultado del cambio en la visión de la posición cíclica de la economía norteamericana y también de los mayores riesgos inflacionarios que han sido mencionados, por lo menos se han reducido las nuevas perspectivas de rebajas adicionales a las tasas, incluso también ha surgido un riesgo que pudieran haber alzas posteriores, un cambio en el curso de la política monetaria y eso se ha expresado en ligeros aumentos en las tasas largas en Estados Unidos de América, mientras que en el resto de las economías las tasas de interés o han permanecido estables o han ido a la baja como es el caso de Japón. Como consecuencia de estos cambios en las condiciones monetarias relativas de los distintos países y a la posición cíclica, las monedas también se han comportado en una forma acorde y se observa que en general el dólar, en el último trimestre, se ha",c00135eb362a1ac9b4ef7000c129bc9cc4eedbe4fc17f8042858fc3fb9457fd5
31333,1999-03-31,1999,neutral,1,neutral,1,alta,"Desde octubre a la fecha se ha acumulado una serie de rebajas de tasas de interés, tanto de las tasas de mercado como de la tasa de política del Banco Central y eso se ha reflejado en un relajamiento de las condiciones monetarias a niveles que hoy día son comparables con los promedios anteriores","La unidad describe retrospectivamente la evolución de la política monetaria: acumulación de rebajas de tasas de mercado y de la tasa de política desde octubre, con relajamiento de las condiciones monetarias a niveles comparables con promedios anteriores, y un ligero repunte reciente solo en plazos cortos atribuido a polaridades por OPAS, sin cambio de tendencia ni de la visión de mediano plazo del mercado sobre el curso de la política monetaria, dado que las tasas largas no se han visto afectadas. Es un relato descriptivo de la evolución y transmisión de las condiciones monetarias, sin formular una nueva postura de orientación (subir, bajar o mantener) ni un sesgo futuro explícito. Corresponde N con es_relevante=1. Confianza alta por el carácter descriptivo-retrospectivo del contenido.",cerrado,ratificado_v3,analisis_transmision,tasa de política del Banco Central y tasas de mercado,"En relación a lo que ha sido la evolución de las variables de políticas, primero vale la pena observar lo que es la política monetaria. Desde octubre a la fecha se ha acumulado una serie de rebajas de tasas de interés, tanto de las tasas de mercado como de la tasa de política del Banco Central y eso se ha reflejado en un relajamiento de las condiciones monetarias a niveles que hoy día son comparables con los promedios anteriores de las tasas de interés. En los últimos días se ha observado un ligero repunte en las tasas pero sólo en los plazos cortos, producto de lo que son polaridades asociadas a la realización de las OPAS, pero que no cambian esta tendencia ni la visión del mediano plazo del mercado respecto de lo que sería el curso de la política monetaria, en la medida de que las tasas de más largo plazo no se han visto afectadas.",206571d0f9aed23ee03c0796e1980b9cf2bd3b2dc31f2f6cc71b4edde20b59de
31369,1999-03-31,1999,dovish,1,neutral,1,alta,"las opciones que parecen más recomendables respecto de la política monetaria, serían en términos globales, la de mantener la actual instancia y la de relajar la actual instancia en una magnitud coherente con estos grados de holgura que se han ido generando",Presenta mantener o relajar y dos magnitudes de baja sin resolver entre mantener y bajar; un menú sin preferencia es N.,cerrado,corregido_v3,presentacion_menu,tasa de instancia,"Del informe macro que se ha presentando hoy día, lo esencial que se puede concluir es que mirando el comportamiento proyectado de la economía para el resto del año 1999, se aprecia un grado de holgura respecto de las metas que se habían planteado para el año, algo mayor que lo previsto con anterioridad, al menos con la información que tenemos disponible a la fecha. En ese contexto, las opciones que parecen más recomendables respecto de la política monetaria, serían en términos globales, la de mantener la actual instancia y la de relajar la actual instancia en una magnitud coherente con estos grados de holgura que se han ido generando. En este sentido de lo que es una magnitud coherente con los grados de holgura se plantean dos variantes dentro de la opción de relajar, una que es reducir la tasa de instancia levemente en 25 puntos base y otra que es una reducción moderada de 50 puntos base.""",9914708187ae8f7682ee1bd2dc761bec203ec4b214e1b0c786a5c5af4458133d
31429,1999-03-31,1999,dovish,1,dovish,1,alta,"El Consejo del Banco Central ha resuelto en el día de hoy reducir su tasa de instancia monetaria en cincuenta puntos base, desde UF más 7,00% a UF más 6,50% anual. Complementariamente, los tramos de la línea de crédito de liquidez se ajustan a la baja en igual magnitud.","La unidad culmina con el comunicado oficial del Consejo que resuelve reducir la tasa de instancia monetaria en 50 puntos base, de UF más 7,00% a UF más 6,50% anual, y ajustar a la baja en igual magnitud los tramos de la línea de crédito de liquidez. La decisión se fundamenta en condiciones económicas más estrechas por circunstancias mundiales, previsión de inflación favorable respecto de la meta, déficit de cuenta corriente controlado y crecimiento algo inferior al proyectado (rango 2%-3%), y busca facilitar el ajuste de las tasas de mercado de corto plazo hacia niveles de tasas largas, aplanando la curva en un punto de inflexión del ciclo previo a la recuperación. Es una decisión explícita de aumentar el estímulo mediante recorte de la tasa de referencia, por lo que corresponde D con es_relevante=1. Confianza alta por la literalidad del comunicado y la magnitud del recorte.",cerrado,ratificado_v3,comunicado_decision,tasa de instancia monetaria y línea de crédito de liquidez,"El Consejero señor Serrano señala lo siguiente: ""Solamente para aclarar, no estoy pidiendo una revisión formal y pública de nuestras proyecciones de crecimiento, pero creo que hay que hacer un reconocimiento, no sé si tomando alguno de los elementos que se han señalado acá, o sea, reconocer que lo que ya pasó es peor de lo que esperábamos y me parece bien, que por algo estamos haciendo esta medida, porque justamente vemos más deprimida la cosa, pero no mantener como un punto de referencia este 3%."" Finalmente, el Presidente concluye en que el Consejo está de acuerdo en que no es necesario hacer una revisión formal de la proyección de crecimiento, que sin embargo hay que transmitir, de alguna manera, que la situación es distinta que la que se veía hace algunas semanas y eso se puede hacer señalando los riesgos incrementados y propone hablar de un rango de 2% a 3% como una forma de resolver este problema. A continuación, el señor Massad presenta el siguiente Comunicado: ""El Consejo del Banco Central ha resuelto en el día de hoy reducir su tasa de instancia monetaria en cincuenta puntos base, desde UF más 7,00% a UF más 6,50% anual. Complementariamente, los tramos de la línea de crédito de liquidez se ajustan a la baja en igual magnitud. Esta decisión, que se une a las reducciones anteriores de la tasa de referencia, es coherente con una trayectoria de la política monetaria que responde con prudencia, pero a la vez con prontitud, a las condiciones que se proyectan para el año en curso. Estas, estrechas como consecuencia de las circunstancias económicas en la mayor parte del mundo, incorporan a su vez la previsión de un comportamiento favorable en la inflación respecto de la meta, de un déficit en cuenta corriente muy controlado y de un crecimiento de la actividad económica algo inferior a lo proyectado con anterioridad, en un rango entre 2% y 3% anual. Asimismo, esta reducción de la tasa de instancia facilita el ajuste de las tasas de interés de mercado de corto plazo hacia niveles similares a los que exhiben actualmente las tasas de plazo más largo (con lo cual se tiende a hacer más plana la curva de rendimientos), característica habitual en los puntos de inflexión del ciclo económico que inician a una recuperación. El Banco Central reitera que no existen obstáculos importantes para que la economía alcance en los trimestres venideros una recuperación moderada del ritmo de actividad económica, en un contexto de baja inflación y un déficit de cuenta corriente perfectamente dentro de las posibilidades financieras del país como resultado de las políticas de ajuste",a5b757d98c783442ca63b5b697881876834122fcdc15befdc0c7cd14c4968fd0
31452,1999-04-08,1999,neutral,0,neutral,0,alta,"El mes concluye con una duración global de 18,25 meses, superando en 1,25 meses al valor referencial. Esto se explica por la mantención de una cartera de bonos superior a lo considerado en la estructura referencial (30%)","La unidad informa sobre la gestión operativa de la cartera de bonos: duración global de 18,25 meses, 1,25 meses por sobre el valor referencial, explicada por una cartera superior al 30% considerado en la estructura referencial, con subexposiciones sectoriales en corto y largo plazo; además describe que las compras se realizaron según oportunidades de mercado y estudios de retorno total a un año, concentradas en plazos remanentes de 7 a 10 años por su participación en la nueva estructura referencial. Es un reporte de administración de portafolio, sin formular una postura de orientación monetaria doméstica (subir, bajar o mantener la tasa de instancia ni instrumentos de conducción). Corresponde es_relevante=0. Confianza alta por el carácter operativo-financiero del contenido.",cerrado,ratificado_v3,decision,cartera de bonos del portafolio (duración global y estructura referencial),"El mes concluye con una duración global de 18,25 meses, superando en 1,25 meses al valor referencial. Esto se explica por la mantención de una cartera de bonos superior a lo considerado en la estructura referencial (30%), puesto que a nivel sectorial tanto el corto como el largo plazo presentan subexposiciones al riesgo de tasa de interés. En la cartera de bonos continuaron realizándose inversiones en base a oportunidades de mercado y estudios de retorno total a un año plazo. En lo sustantivo, las compras correspondieron a instrumentos con plazos remanentes hasta la madurez entre los 7 y 10 años, segmento de la curva de rendimientos que posee una participación significativa en la nueva estructura referencial.",98eba8b41d0dadde017ed12749287361156421ffb4c39c92c0739bb4e2c6634f
31583,1999-04-22,1999,neutral,0,neutral,0,alta,"se acordó instaurar el calce de tasas de interés, dado que actualmente la exposición del sistema financiero a los riesgos de tasa de interés no se encuentra regulada","La unidad describe una propuesta normativa de regulación prudencial bancaria: actualizar las normas sobre operaciones activas y pasivas en moneda extranjera y a más de un año plazo, sustituir plazos contractuales por residuales a 30 y 90 días en el calce de plazo, instaurar un calce de tasas de interés con límite conjunto del 8% del capital básico, y establecer disposiciones transitorias (31 de agosto de 1999 para calce de plazos y 30 de junio de 2000 para calce de tasas), junto con ampliar el uso de productos derivados. Es regulación microprudencial y de gestión de riesgos del sistema financiero, sin formular una postura de orientación monetaria doméstica sobre la tasa de instancia ni instrumentos de conducción (subir, bajar o mantener). Corresponde es_relevante=0. Confianza alta por el carácter normativo-regulatorio del contenido. [unidad_trunca]",cerrado,ratificado_v3,propuesta,"normas de calce de plazos y de tasas de interés, capital básico bancario y productos derivados","El Gerente de División de Estudios manifiesta que la Superintendencia de Bancos e Instituciones Financieras y el Banco Central de Chile constituyeron una comisión para estudiar la conveniencia de actualizar las normas sobre relaciones de operaciones activas y pasivas en moneda extranjera y aquéllas a más de un año plazo de los bancos y sociedades financieras, así como para evaluar la instalación de un calce de tasa de interés. En relación al calce de moneda extranjera, el señor Morandé señala que fue normado en virtud del Acuerdo N° 699-08-980827, en tanto que respecto a los calces de plazo y tasas de interés, ambos organismos acordaron efectuar estudios adicionales sobre la materia. Como resultado de tales estudios, en el calce de plazo se propone sustituir los plazos contractuales por plazos residuales a treinta y noventa días; asimismo, se acordó instaurar el calce de tasas de interés, dado que actualmente la exposición del sistema financiero a los riesgos de tasa de interés no se encuentra regulada. En la actualidad las instituciones financieras se encuentran parcialmente autorizadas para efectuar operaciones con productos derivados, sean estas operaciones de cobertura de riesgo relacionadas a operaciones de cambio, como operaciones en el mercado local. Indica el señor Morandé que con la instalación de las normas de calce de tasas de interés se acotará el riesgo de dichas operaciones con productos derivados, por lo cual se considera oportuno ampliar el uso de estos productos. En términos más específicos, señala el señor Morandé que el proyecto de acuerdo propone, en lo esencial, una modificación al Capítulo III.B.2, reemplazando el N° 1 del Capítulo que tiene que ver con el tema de los descalces de plazos, para lo cual se presenta una serie de fórmulas a cumplir por parte de la banca en relación al capital básico de estos bancos. Propone también la incorporación de un N° 6 al mismo Capítulo que tiene que ver con los descalces de tasas de interés en activos y pasivos, en moneda nacional y moneda extranjera, de modo que no excedan, en conjunto, el monto equivalente al 8% del capital básico del respectivo banco o sociedad financiera. Se dispone, además, al final del Capítulo III.B.2, disposiciones transitorias que tienen que ver con las fechas en las cuales los bancos y sociedades financieras deben cumplir tanto con calces de plazo como con calces de tasas de interés, estableciéndose, en el caso de los calces de plazo, el 31 de agosto de 1999 como fecha para cumplir estas normas. En el caso de las disposiciones del N° 6 que está referido a los calces de tasas de interés, se ha establecido la fecha límite del 30 de junio del año 2000, permitiéndose, sin embargo, a las instituciones financieras que cumplen este plazo, en cualquier momento antes de ese plazo final, a operar los instrumentos derivados a que se hace mención más adelante. Asimismo, se establece como una norma transitoria que todos los bancos deben presentar, al 30 de junio, una medición del margen relacionado al calce de tasas de interés y aquellos bancos que no cumplen con este plazo, deben presentar un programa de ajuste gradual de la situación del calce o descalce de tasas de interés, en este caso, y la forma",701ad10b0bc17d2013e506a6d039541408b35ae98223c9ac3d7d438a0d7093c9
31593,1999-04-22,1999,neutral,0,neutral,0,alta,"Luego deberán aplicarse factores de sensibilidad, multiplicados por un cambio supuesto en la estructura de tasas de interés, a cada conjunto de flujos netos resultante por banda, clasificando cada una de las monedas en forma separada, para tasas fijas y flotantes","La unidad es una especificación técnica de la metodología para medir el cumplimiento del margen de calce de tasas de interés: clasificación de flujos activos y pasivos en bandas temporales incluyendo amortización de capital e intereses, tratamiento de operaciones a tasa flotante (intereses hasta el siguiente recálculo y capital en la banda del período de recálculo), asignación de operaciones a tasa fija según perfil de vencimientos, y aplicación de factores de sensibilidad ante un cambio supuesto en la estructura de tasas, por moneda y por tipo de tasa. Es regulación prudencial de medición de riesgo de tasa de interés, sin formular una postura de orientación monetaria doméstica sobre la tasa de instancia ni instrumentos de conducción (subir, bajar o mantener). Corresponde es_relevante=0. Confianza alta por el carácter normativo-técnico del contenido. [unidad_trunca]",cerrado,ratificado_v3,decision,normas de calce de tasas de interés y factores de sensibilidad por bandas temporales,"Para medir el cumplimiento del margen señalado en el inciso anterior, los bancos y sociedades financieras, en adelante ""instituciones financieras"", deberán clasificar los flujos de sus operaciones activas y pasivas en bandas temporales, flujos que deberán incluir, desagregadamente, tanto la amortización del capital como los respectivos intereses. En el caso de operaciones pactadas a tasa flotante se incorporarán los flujos de intereses del instrumento hasta el siguiente período de recálculo de tasas en las bandas temporales correspondientes. El capital del instrumento se deberá incluir en la banda temporal que corresponda al período de recálculo de la tasa de interés de la operación. Por su parte, los flujos de las operaciones a tasa fija se asignarán a la banda que corresponda de acuerdo al perfil de los vencimientos pactados en las respectivas operaciones. Luego deberán aplicarse factores de sensibilidad, multiplicados por un cambio supuesto en la estructura de tasas de interés, a cada conjunto de flujos netos resultante por banda, clasificando cada una de las monedas en forma separada, para tasas fijas y flotantes, conforme a la siguiente tabla, según corresponda:",2763ccdd5e746fb6d9fcbaac201ee95ee9f8857d136f34e811234c6a44ab8ad0
