intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2014-06-12:6277:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: testimonio de reconocimiento por alejamiento de un funcionario (logistica).,9998d433692df89767ed30f09479db46e2335079468c751d5ebe06105c9c00fa,960
RPM-2015-03-19:6664:1,data/etiquetas/etiquetas_escalado_r13.csv,Miguel Fuentes Díaz,neutral,1,neutral,1,neutral,1,compatible,alta,"el consumo privado creció menos de lo proyectado y por debajo de la masa salarial real, en un contexto de expectativas de consumidores que se mantienen en niveles pesimistas",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9bf8a6e2ff362427da19b71f399928907d742c2f6b227a8764f4e560174bf410,2603
RPM-2011-02-17:3784:1,data/etiquetas/etiquetas_escalado_r13.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,no se contemplan alzas adicionales en el horizonte de corto plazo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2460b91e34fd47f31a97f873f1eccea436d14b8283a7a67531b51d9f485995de,1131
RPM-2007-11-13:1566:1,data/etiquetas/etiquetas_escalado_r13.csv,Manuel Marfán Lewis,dovish,1,dovish,1,neutral,1,cambio_etiqueta,alta,su voto es por mantener la Tasa de Política Monetaria en su nivel actual,"Balancea argumentos para subir y mantener, y resuelve mantener sin sesgo ni trayectoria futura propia: N, no D.",8553b1b44d1f39b2c54dffac063c9b42ea5a9532bd7d1da0b7899b4ed0bec899,3683
RPM-2013-04-11:5499:1,data/etiquetas/etiquetas_escalado_r13.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,las encuestas y los precios financieros continúan señalando la expectativa de que se va a mantener la TPM en el corto plazo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ec98bb146e52df56b087c66523604fc6e1154a918426e159b4e08821f3da84fd,1614
RPM-2009-03-12:2388:1,data/etiquetas/etiquetas_escalado_r13.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,consulta si acaso el año 2009 se observan caídas como las que estaban proyectando,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5b6b70e8a3ee7f1fd6e89450dc97f7bbb26e1c2066a90c17ac0bbfe1b429cec1,119
RPM-2011-09-15:4319:1,data/etiquetas/etiquetas_escalado_r13.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,el abanico de escenarios está muy abierto en todo el mundo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c3944a88687fd7342a9937e588c1471700460b696cd9cbe87afcdf992a976b51,735
RPM-2011-06-14:4118:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 5,25% anual",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,3207a5ad2589a4c2bedfaaeb2a0d2359b9aae05a9d066246ad5083fc519fa69b,1828
RPM-2010-05-13:3095:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,se debería fundamentalmente a una base de comparación muy baja y las habría llevado a un nivel que no supera al registrado en el año 2008,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,adea13c1311ab261d8ad2ac80027a344f85a00d39705eb859254a7b4d04c73b6,220
RPM-2012-10-18:5153:1,data/etiquetas/etiquetas_escalado_r13.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"por ahora lo más adecuado es mantener la Tasa de Política Monetaria en 5% anual, por lo que su voto refleja esa opinión",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,aa44d4348c4c5cdc620d4623a7b8d83e39ae9cd756b795932cc70b15a3d95fc5,3537
RPM-2006-03-16:625:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,hawkish,1,hawkish,1,hawkish,1,compatible,media,reafirma que incrementos futuros de la tasa de interés siguen siendo necesarios,Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,13b9d4e0cc8c77f5aff9781285dbdd304d2489900068a2d9ba1dc266602c2b5e,2132
RPM-2012-02-14:4633:1,data/etiquetas/etiquetas_escalado_r13.csv,Beltrán de Ramón Acevedo,neutral,1,neutral,1,neutral,1,compatible,alta,"el mercado espera una inflación de 3,8% en doce meses para el mes de mayo próximo",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,26355cfd84352d2637697301346c6415ce377396f1a16c27bb3bc188cdbefeb1,380
RPM-2014-11-18:6506:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fijacion de fecha y transito a opciones (logistica).,77b17d24c6e001b839331b8834cab958b8aeee9226aa7cea44043638744880fd,348
RPM-2011-05-12:4020:1,data/etiquetas/etiquetas_escalado_r13.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la tasa de desempleo sigue baja, por debajo de las estimaciones de lo que podría ser la NAIRU",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,2a4a8de4d00eddf1fc724ffb38781c597a37a7a5fa2bc6224b3e9d7d6d4adb74,593
RPM-2012-05-17:4793:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fijacion de fecha, constancia de asistencia e invitacion a exponer (logistica).",078e313ead86ad30d6d65c15834c1aa41a03d66cbd915e34678217ee4d1107ea,785
RPM-2008-08-14:1994:4,data/etiquetas/etiquetas_escalado_r13.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,un elemento que caracteriza a Estados Unidos de América es una amplia incertidumbre respecto a qué va a ocurrir el próximo año en ese país,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,b945811c8466cbc3ff91706987951cd81e7adb09925bc4a7868aeac03cc4d043,1524
RPM-2011-06-14:4110:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"se inclina en esta oportunidad por subir la TPM en 25 puntos base, hasta 5,25%",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,770b57e5c1fd7e39e7fa87debc49f49a9050259a1c04a34c3a6d23a1f2ec7a54,3695
RPM-2007-03-15:1156:1,data/etiquetas/etiquetas_escalado_r13.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: transito procedimental: ofrecimiento de la palabra.,f5fe29c0fdc559632b0d6e758bae5cd9658bf4b230891615323d7d239cbc3000,88
RPM-2010-09-16:3345:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: encabezado de acta: lista de asistentes y fecha.,f967755cc82afda1f14c793c0db560dc4f17ea6dbc6ea17b5c9be63b75f5460f,1570
RPM-2013-05-16:5547:1,data/etiquetas/etiquetas_escalado_r13.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,media,"tan pronto se cuente con datos relevantes y que otorguen certeza sobre una desaceleración de la economía nacional, considera que el Banco debería actuar con prontitud",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1d64c1642e694ef2b42dddcbb70e3dc7368f6c8df04bb2195fc9636dd41dac90,364
RPM-2011-08-18:4280:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,dovish,1,neutral,1,neutral,1,compatible,alta,"acordó mantener la tasa de interés de política monetaria en 5,25% anual",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,52aaf99f0d4134abb6df0897725b8a119bb85ff2d1d3fcde7c610152e24b022d,2074
RPM-2013-12-12:5942:1,data/etiquetas/etiquetas_escalado_r13.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,el alza reciente obedece a un ajuste de precios relativos,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a4a72c93bba7217f150278debc339c1d84f0e8acbd027b17a756344aa6f26e31,590
RPM-2010-02-11:2915:4,data/etiquetas/etiquetas_escalado_r13.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"el IPC en promedio del índice es muy parecido, es decir que el del mes de diciembre es similar en base 2009 promedio igual 100 que en base diciembre 2008 igual 100",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,213df119eb44174cfc4ef49eb75bfc4bdb94d65bfa53bb103376f72830b3f2e5,1520
RPM-2014-03-13:6112:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,"se sigue consolidando la tendencia de mayor crecimiento en las economías desarrolladas, particularmente en Estados Unidos de América",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a058a9dd80e405c938f18f312da6caa6d527440bb7e5f5127b2138e65f01dbdc,1181
RPM-2013-10-17:5844:1,data/etiquetas/etiquetas_escalado_r13.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"se proponen como opciones relevantes mantener la Tasa de Política Monetaria en 5% anual o recortarla en 25 puntos base a 4,75% anual",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3a6ef30ff25a5f7d733dedce217d987197ec15326c1a5d5e3421ac7092861f83,5281
RPM-2008-07-10:1975:1,data/etiquetas/etiquetas_escalado_r13.csv,José De Gregorio Rebeco,neutral,1,neutral,1,neutral,1,compatible,alta,"consulta al Consejero señor Sebastián Claro si se suma a la votación de la mayoría de los Consejeros, en cuanto a subir la Tasa de Política Monetaria en 50 puntos base",Compatible con N: transito procedimental con constancia de la direccion mayoritaria. La unidad no adopta una dirección monetaria propia.,157cb71f2ee1c77fea302a643d0e71656f5bbc2c2693bc666e669e6704dd1560,205
RPM-2007-03-15:1105:1,data/etiquetas/etiquetas_escalado_r13.csv,Vittorio Corbo Lioi,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: comunicacion administrativa: cambio de orden del dia.,e8cc8b33841fb3ccc75c1eb8b6e4409a677ee85c73aade5ae91f414dbcd5564f,744
RPM-2014-02-18:6041:1,data/etiquetas/etiquetas_escalado_r13.csv,Claudio Soto Gamboa,dovish,1,dovish,1,dovish,1,compatible,alta,se estima conveniente mantener un sesgo explícito a la baja en el párrafo final del Comunicado,Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,3e6427ffc059e1194b4b80b0ddb821852efeef2fb3f1ba5ca94f33f849bc5cb2,4683
RPM-2015-03-19:6682:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y transito a la votacion (logistica).,341514d1a1c08c9862714a245b80c8180e08b5846a7da8226759083d9369f698,305
RPM-2015-10-15:7068:1,data/etiquetas/etiquetas_escalado_r13.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,se ha sobreestimado la relevancia de la eventual alza de la tasa de instancia norteamericana,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,923707db7ddcf9cf3e9108d54f14f31a2e7624e7ddc0c864b2baf077cccf8619,2002
RPM-2009-08-13:2674:5,data/etiquetas/etiquetas_escalado_r13.csv,Igal Magendzo Weinberger,neutral,1,neutral,1,neutral,1,compatible,alta,pregunta si ello significa que una caída implica una desbancarización,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,bf20cb36e57129b4f99860b8132ee38881cd737bfc0792863b9e7322c5d0f2dc,237
RPM-2007-11-13:1525:1,data/etiquetas/etiquetas_escalado_r13.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,se refuerzan las expectativas de una desaceleración en el crecimiento mundial,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,158353739695b59793a9d189a97c3c14a708da2de8298098a2fb194681976a20,12514
RPM-2014-02-18:6056:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobacion del comunicado y cierre de la sesion (logistica).,dc45a45602686a77a71964be72e410538b36c8ffab67d7f7465f7dd5b840a059,83
RPM-2013-04-11:5498:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: agradecimiento y suspension de la reunion (logistica).,d69b39c9f8f511ab99d4e9ed722ba4a732f539d4caed01d749bd9960e50b8592,350
RPM-2011-02-17:3808:1,data/etiquetas/etiquetas_escalado_r13.csv,Rodrigo Vergara Montes,hawkish,1,hawkish,1,hawkish,1,compatible,alta,"su voto, en esta oportunidad, es por elevar la TPM en 25 puntos base para llevarla a 3,5%",Compatible con hawkish: dirección respaldada en la unidad. No depende solo del menú o fase.,6b1425f9115b907753e6ea54145ee3cb77a1402a0ce81b7a7bfe0f8575cd1583,3547
RPM-2014-11-18:6509:1,data/etiquetas/etiquetas_escalado_r13.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"concordar, en términos generales, con los argumentos planteados por la Gerencia de División Estudios en cuanto a que la única opción que parece razonable en esta oportunidad es la de mantener la TPM en 3,0%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ff0d182bbbd50bc8114e1bd04beab6ff8430346e251937e906a7a2629484df46,2319
RPM-2011-01-13:3717:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobacion del comunicado y cierre de la sesion (logistica).,007fc34525eb5d746fa048b8da99a185f0e8569bf6671d09d98f8dadcd6f700f,83
RPM-2005-10-11:437:1,data/etiquetas/etiquetas_escalado_r13.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: reanudacion de sesion (logistica).,eba4eebd791d15468152bcd904ab56afec3f0a87df3a9c4e2ce9093114e201b5,73
RPM-2009-07-09:2629:3,data/etiquetas/etiquetas_escalado_r13.csv,Pablo García Silva,neutral,1,neutral,1,neutral,1,compatible,alta,"la fuerte caída que tuvo la tasa de los BCU-5, que la ha llevado a niveles menores que 2% real en febrero de este año",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d0d80e51ef691344eafd439e6479e1b0d87e1f67f411a2644e871d69544e4700,1885
RPM-2008-10-09:2105:2,data/etiquetas/etiquetas_escalado_r13.csv,Felipe Jaque,neutral,1,neutral,1,neutral,1,compatible,alta,el panorama de liquidez se observa también a plazos mayores en las economías desarrolladas,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ef09842a2fdb866dcfc0c460eb0f8222956e4efe39e2738985c9ab1a1e912ab4,1947
RPM-2013-11-19:5861:1,data/etiquetas/etiquetas_escalado_r13.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,el predominio de las mantenciones de las tasas rectoras y las sorpresivas rebajas de 25 puntos base,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6f23ba0db7a6b4ce34d9cf1e78e34516730f38807c4dbf05d1a4ee9d1fc2b64d,22016
RPM-2006-04-13:630:1,data/etiquetas/etiquetas_escalado_r13.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,las tendencias de los componentes de la demanda interna retornan a un escenario de desaceleración más parecido al delineado en el IPoM de enero,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6b544b52db99dc585dfef26cc39888d7db8c0e48fba6c0afa6592be43f137fe1,6308
RPM-2009-10-13:2757:2,data/etiquetas/etiquetas_escalado_r13.csv,José De Gregorio Rebeco,dovish,1,dovish,1,dovish,1,compatible,alta,"resulta de particular importancia enfatizar el mensaje de mantención prolongada de la actual tasa de política monetaria, la que ha sido complementada con medidas de política monetaria no convencionales",Compatible con dovish: dirección respaldada en la unidad. No depende solo del menú o fase.,927617b9d6c2a7cc16af1b027b2f498ce0c5f2768080ed57f2a14d513776a172,2216
RPM-2013-12-12:5945:1,data/etiquetas/etiquetas_escalado_r13.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"llevan a recomendar en esta oportunidad la opción de mantener la Tasa de Política Monetaria en 4,5% anual",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,31c443e94b3d94b7c9f28c5058d8b46b607b7afa799c616e6cf8331298baa52e,5067
