intervencion_id,archivo_origen,actor,etiqueta_ia_original,es_relevante_ia_original,etiqueta_v2_vigente,es_relevante_v2_vigente,etiqueta_v3,es_relevante_v3,resultado_revision,confianza_revision,cita_literal_espacios_normalizados,fundamento_revision,sha256_texto,n_caracteres_texto
RPM-2012-07-12:4942:1,data/etiquetas/etiquetas_piloto_r3.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la proyección de inflación en doce meses se ha corregido hasta un 2,1%, desde el 2,7% informado en el último IPoM de junio",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,8ef3a1304cf754da6562f7b1c0d036250eef1be6f0d8c68bf4ee185b43bc9145,291
RPM-2012-08-16:4989:1,data/etiquetas/etiquetas_piloto_r3.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,"la principal novedad en materia de actividad es la desaceleración de las economías emergentes, especialmente la de China",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,86dbfdf36c1fc7de457613c162e7425339fb43a6d6c0210b824e44ceb39f8eba,2161
RPM-2012-08-16:5008:1,data/etiquetas/etiquetas_piloto_r3.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"le sorprende que se anticipe un grado de desaceleración del sector construcción hacia el cuarto trimestre, considerando que la gran mayoría de los proyectos actualmente vigentes se encuentran en etapa de construcción",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,7aae52bcf99b399e42e2da3964ff1b02eb3cbf2c6fdbfaff52910899c286fcc0,951
RPM-2012-09-13:5044:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,dabb57b980956feacb3ccf502c2463d322b2fcfd3c4bd6ec8a35b0f7c90abb35,241
RPM-2012-09-13:5084:2,data/etiquetas/etiquetas_piloto_r3.csv,Julio Dittborn Cordua,neutral,1,neutral,1,neutral,1,compatible,alta,el Ministerio de Hacienda sugiere mantener la tasa de política monetaria en su nivel actual y validar así las expectativas del mercado,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,73fdd1cf2e1ce08cd07d35c2f5a5fe818f93ebc2fa572f5a53d7baf8c8b9f54f,7690
RPM-2012-10-18:5131:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"considerando una inflación proyectada para el presente año del orden del 2,1%, sería complejo justificar un crecimiento de la productividad en torno a 4%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f078c5c8930d5cc22883b02882a2891fb3e598ca037d859ef0fd93cedd6c24db,439
RPM-2012-10-18:5137:1,data/etiquetas/etiquetas_piloto_r3.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"el IPC alcanzaría a 2,1% al término del presente año y que en los meses siguientes se observarían registros inflacionarios anuales en torno a esa cifra",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,667d7d43e5f8618873bf2a151b4d8c0c2808e3b069e6133e42d8276e5dad100c,3047
RPM-2012-10-18:5149:1,data/etiquetas/etiquetas_piloto_r3.csv,Felipe Larraín Bascuñán,neutral,1,neutral,1,neutral,1,compatible,alta,se sugiere mantener la tasa de política monetaria en su nivel actual y validar así las expectativas del mercado,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,be6faf366fd746a12c3ace6f80c69c27e7a5f8ff7795fb99bf9319f2e063af1f,613
RPM-2012-10-18:5159:3,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,neutral,1,neutral,1,neutral,1,compatible,alta,el Consejo del Banco Central de Chile acordó mantener la Tasa de Interés de Política Monetaria en 5% anual,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f84f10f236b648fbc296139b84f4c027822df316a386b915d63cbd18870c288a,2126
RPM-2012-11-13:5166:1,data/etiquetas/etiquetas_piloto_r3.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"las colocaciones se desaceleran en Brasil, Colombia, México y Perú, mientras que Chile exhibe un patrón similar en este ámbito",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,460fc8a9ea3fab414bf2897830345b24ed2779fd18c6e42f551e1db6e3edcb1d,578
RPM-2012-11-13:5168:1,data/etiquetas/etiquetas_piloto_r3.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,media,por lo que conforme a ese gráfico comenzará a crecer por sobre su tendencia,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d306ff83f19969a50a940077aecf2df70b3d7d1d41fd213c7e98c2f11eafb1c3,187
RPM-2012-11-13:5175:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,"la contradicción que se observa hoy entre los niveles de inflación que exhiben los países desarrollados y la magnitud de sus brechas, cercanas a 10%",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,5a6870c4151c21bf6ee7fe903b8d6a4d737e9772c693481e8d3a74365a125d12,817
RPM-2012-11-13:5217:1,data/etiquetas/etiquetas_piloto_r3.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"como la Tasa de Política Monetaria se ubica en una posición que se debe considerar como neutral y el balance de riesgos se mantiene equilibrado, resulta difícil plantear una opción distinta de la ya mencionada",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,3a4713b48874423b3430c3b138538993e5ee43cb7091733b28471e94c4bce91f,4073
RPM-2012-12-13:5237:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,alta,nos sitúa en la disyuntiva en términos de cuál es la evolución del tipo de cambio nominal que sea coherente con el objetivo de inflación que se ha impuesto el Consejo,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,90ce5ee09e7de0b460c9b39bc9132b0f7a311be87f9d14f036b2ac8c5e34d75f,1165
RPM-2013-01-17:5306:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,media,"la proyección de la inflación subyacente, sin alimentos y energía, haya disminuido desde 1,5% a 1% y que permanezca en ese nivel por lo menos hasta el mes de julio del año en curso",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,01d0878f90142e9adcd8b69dea17dfe549ed31a9b32f51e50e8e7ae447cc26e6,754
RPM-2013-02-14:5336:1,data/etiquetas/etiquetas_piloto_r3.csv,Luis Óscar Herrera Barriga,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fragmento de respuesta, sin contenido monetario autónomo",50034985c5f1c07a42ff9c8bbcfbadcd37d7d691876199e29da8abb7161ebbe8,119
RPM-2013-02-14:5349:1,data/etiquetas/etiquetas_piloto_r3.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"el aumento de la inflación en Brasil, que registra una trayectoria al alza desde mediados del año 2012",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c1eb560e82c6d60d9781a2e4379717e839525dd393c6467521541be01a8b7886,562
RPM-2013-02-14:5385:1,data/etiquetas/etiquetas_piloto_r3.csv,Luis Óscar Herrera Barriga,neutral,1,neutral,1,neutral,1,compatible,alta,esa Gerencia propone al Consejo mantener la Tasa de Política Monetaria en su nivel actual,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ddd2b440e0304a067c1125e92152396bd92e86b61eb458e0c378e8febd37321a,229
RPM-2013-03-14:5443:1,data/etiquetas/etiquetas_piloto_r3.csv,Felipe Larraín Bascuñán,neutral,1,neutral,1,neutral,1,compatible,alta,"en este escenario parece prudente mantener la tasa de política monetaria en su nivel actual, validando las expectativas del mercado",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,ed97bf4ef1d78590cc82158c29dad0fe1709e512e36af41316a0e7914c113308,575
RPM-2013-04-11:5465:1,data/etiquetas/etiquetas_piloto_r3.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,alta,"se debería poder determinar claramente cuál es el impulso que generan desde un punto de vista macroeconómico, en una forma cuantitativamente correcta",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,00caef96e956ef5708307c83e473ac742f7588e1b02f672793042e12b2844951,1178
RPM-2013-04-11:5494:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,7fec94cd5b6b60f7766383df48e298a47a016d40f4f63ed8b5c4a495e3eec257,169
RPM-2013-05-16:5525:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: consulta aclaratoria sin contenido de postura,5d9c9a5be01444cbbb46b270d84eecbe40b85a6af6a25d02b24f80954f578a04,184
RPM-2013-05-16:5548:2,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspensión de sesión y constancia de reinicio,829d3df380647f4f9a14083e4e00111f4ac1a8b613c87f373f5cf6635105e403,230
RPM-2013-05-16:5556:1,data/etiquetas/etiquetas_piloto_r3.csv,Felipe Larraín Bascuñán,dovish,1,dovish,1,dovish,1,compatible,alta,en este escenario se configuran claramente las condiciones para comenzar un nuevo ciclo de reducción de la Tasa de Política Monetaria,Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,ccc62c742e09d26896a69496c61ece67dcda923c8276745b51efb2201aa90096,6306
RPM-2013-06-13:5612:1,data/etiquetas/etiquetas_piloto_r3.csv,Matías Bernier Bórquez,neutral,1,neutral,1,neutral,1,compatible,alta,el mercado espera un registro de inflación anual menor que el proyectado por el Banco y un crecimiento de la economía superior a las estimaciones internas,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,6c294f70450c606b9b22bc224233aae6b311eb320407b215cb26cab4c2994131,528
RPM-2013-06-13:5620:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,f1f556b31d202d4ac9858d5f0173beb885ca1218dd308386c18574b336b17209,171
RPM-2013-06-13:5630:1,data/etiquetas/etiquetas_piloto_r3.csv,Enrique Marshall Rivera,dovish,1,dovish,1,dovish,1,compatible,alta,"un recorte en la TPM facilitará el necesario ajuste que requiere la economía, siempre que no sea seguido por acciones de estímulo adicionales en otros frentes de la política macroeconómica",Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,e1e8427b5ac3eded9121dbc28a87a8e5a7d8e4f0114e8b723a9ec644fcd479c8,4986
RPM-2013-06-13:5631:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,ee0cb3c2eb0c8887de6854a7b6683380f39436796fdd4bb68975d59ca871f0ee,174
RPM-2013-06-13:5635:1,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobación del texto del comunicado y cierre de sesión,007fc34525eb5d746fa048b8da99a185f0e8569bf6671d09d98f8dadcd6f700f,83
RPM-2013-07-11:5670:1,data/etiquetas/etiquetas_piloto_r3.csv,Manuel Marfán Lewis,neutral,1,neutral,1,neutral,1,compatible,media,"algunos componentes del PIB Resto se mantienen o aumentan, pero que a su vez, el promedio se reduce",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d052b9286742536a57af7af3d3670c8394eca72e02196edd5d45b3ed24c63073,194
RPM-2013-07-11:5699:3,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,media,La consolidación de las tendencias delineadas en el último IPoM podría requerir de ajustes en la Tasa de Política Monetaria en los próximos meses,Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,9c1381572fdd64531410eb1b02371e65ea749eb7e564ac2efec655d8c87e92e3,2364
RPM-2013-08-13:5703:1,data/etiquetas/etiquetas_piloto_r3.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,alta,"las condiciones financieras internacionales mostraron leves mejoras, ya que los índices de las bolsas de valores han aumentado y los premios por riesgo han caído levemente",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,909504cb8a6ea7963bd79f37d475dab291fc5a10d7b3797e908f4cd83293db2f,7300
RPM-2013-08-13:5714:1,data/etiquetas/etiquetas_piloto_r3.csv,Enrique Marshall Rivera,neutral,1,neutral,1,neutral,1,compatible,alta,"la economía mundial evoluciona positivamente y en este contexto, destaca la estabilización de los mercados financieros y un crecimiento más equilibrado",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a80ba7c3dbcf0631d8bdaa607c4f1b644ebc186f87c88d804433c5a12f7010a1,1524
RPM-2013-09-12:5758:1,data/etiquetas/etiquetas_piloto_r3.csv,Sergio Lehmann Beresi,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: fragmento de respuesta, sin contenido monetario autónomo",f754925c17bf1d31e5b0a616a3d116254a866f79188feba4def57e686652536c,57
RPM-2013-11-19:5864:1,data/etiquetas/etiquetas_piloto_r3.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,"lo sorprendente es que, a pesar de los mensajes de moderación, las tasas de interés no hayan experimentado una disminución mayor",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,9c4cc7d20ea01280ba21c6052a04836f8d79f1fc7dde39ca0acfd074f730996a,2178
RPM-2013-11-19:5873:1,data/etiquetas/etiquetas_piloto_r3.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la economía se aceleró hacia el término del año pasado, pero experimentó una corrección importante desde comienzos del presente ejercicio",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,1d88cfe4dc6eb5522b1dd97697c17b4fc289902d39bd60d99da7a454cd679fb0,3346
RPM-2013-12-12:5936:1,data/etiquetas/etiquetas_piloto_r3.csv,Joaquín Vial Ruiz-Tagle,neutral,1,neutral,1,neutral,1,compatible,alta,no sería adecuado sobredimensionar el repunte que exhiben los salarios en este sector,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,d03c8bdae73ba9c352de6f252467c1467128193f6620e8ed96f97ba4666341ef,820
RPM-2013-12-12:5946:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,f1f556b31d202d4ac9858d5f0173beb885ca1218dd308386c18574b336b17209,171
RPM-2013-12-12:5963:1,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: aprobación del texto del comunicado y cierre de sesión,613112a2fe3a1a2e03183dfff52058384ca7add02e40494ada26fd39544ea4a9,83
RPM-2014-01-16:5977:1,data/etiquetas/etiquetas_piloto_r3.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"la actividad continúa exhibiendo signos de desaceleración, principalmente en los sectores Resto, y que la demanda interna no registra crecimiento, con incidencias negativas de la inversión",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,a68afdc61074c4d706eebb6387e32127caa6e1748baeeb525cdb7bceca3f8662,8644
RPM-2014-01-16:5987:1,data/etiquetas/etiquetas_piloto_r3.csv,Beltrán de Ramón Acevedo,neutral,1,neutral,1,neutral,1,compatible,alta,"los analistas, luego de internalizar los nuevos datos, anticipan un escenario más negativo, de mayor desaceleración y menor inflación, coherente con las proyecciones internas",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,4ca7c436681a77b151c7f5ceb733b71ee819bbcb4ba4cb3f6b57e76a9e7777bd,1045
RPM-2014-01-16:5991:2,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: suspensión de sesión y constancia de reinicio,882c24531cecb098124523ffe056dedbf364b78f04b42617bfe75b818062bcf0,246
RPM-2014-01-16:6006:3,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,dovish,1,dovish,1,dovish,1,compatible,alta,El Consejo estima que en los próximos meses podría ser necesario agregar un mayor estímulo monetario para asegurar que la inflación proyectada se ubique en 3% en el horizonte de política,Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,39d2d67ae6ce6ba218d1a1e508e382fd7e33666d197ed1e9cd4b1b7090a0a716,2621
RPM-2014-02-18:6017:1,data/etiquetas/etiquetas_piloto_r3.csv,Kevin Cowan Logan,neutral,1,neutral,1,neutral,1,compatible,alta,"el panorama se torna más complejo para el Banco Central Europeo, no solamente en cuanto a qué medidas adoptar, sino que a los instrumentos que eventualmente podría utilizar para implementarlas",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,099dfd72077aee2d9c158fec9e71b6f5f2fe06034c1e8b8be76aae86e6c3d923,602
RPM-2014-02-18:6026:2,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: fórmula procedimental de tránsito entre exposiciones,a0e9aa1db106217a8ff6a7ad01ac80e31b48b8fb5f9a8d22a2e7a09b39fdd3cc,237
RPM-2014-02-18:6027:1,data/etiquetas/etiquetas_piloto_r3.csv,Claudio Soto Gamboa,neutral,1,neutral,1,neutral,1,compatible,alta,"para esta Reunión, el mercado espera mayoritariamente una reducción de la Tasa de Política Monetaria",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,68a723af6211d06a9e199f6a2d4f091a841f4563a5d58ebcb7ca185b202471ac,8166
RPM-2014-02-18:6051:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,dovish,1,dovish,1,dovish,1,compatible,alta,"su voto es por bajar la Tasa de Política Monetaria a 4,25% y por mantener el sesgo del Comunicado de la Reunión anterior",Compatible con dovish: . La dirección está respaldada en la unidad y no depende solo del menú o fase.,9341470ea073b69d3d975349b575ac98f7b1682f600da31673c96a5cb1722b7c,4676
RPM-2014-03-13:6057:1,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: encabezado de acta: lista de asistentes y fecha,188c43ea71728bf496f2a07c3fcbf7dbab96029fe5777d1a925cb35d35192587,1512
RPM-2014-03-13:6075:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: ofrecimiento de la palabra,9c08005ae69233288c85c20803848603bb98f0fae95bd3bac5b7fdc21b510be0,187
RPM-2014-03-13:6103:2,data/etiquetas/etiquetas_piloto_r3.csv,Alberto Arenas de Mesa,neutral,0,neutral,0,neutral,0,compatible,alta,,"Compatible con N/relevancia0: saludo protocolar y explicación de ausencia, sin contenido monetario",9b76df5213accec9021db885f511542b5dd93c1761ca49a68c31ae2308b1c93f,506
RPM-2014-04-17:6151:1,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,1,neutral,1,neutral,1,compatible,alta,la balanza comercial en los primeros tres meses del año muestra cifras bastante altas y muy superiores a lo estimado para el presente año,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,83d1e988145627afb70760c10fe7ca4cf4eb9d1a373c6c1e08297343b96884d4,688
RPM-2014-05-15:6181:1,data/etiquetas/etiquetas_piloto_r3.csv,Consejo del Banco Central de Chile,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: encabezado de acta: lista de asistentes y fecha,93ab4ff22957148bcd06062b3c09e931dd4700ab67fc8322512a96513902490d,1606
RPM-2014-06-12:6244:1,data/etiquetas/etiquetas_piloto_r3.csv,Sergio Lehmann Beresi,neutral,1,neutral,1,neutral,1,compatible,media,emite bonos de corto plazo que permiten retirar la liquidez asociada a la compra de la deuda pública,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,f14466997677140f9c6a513070b93bf7197493506f21cc9e0e4d88f8bf9581af,140
RPM-2014-06-12:6245:2,data/etiquetas/etiquetas_piloto_r3.csv,Beltrán de Ramón Acevedo,neutral,1,neutral,1,neutral,1,compatible,media,el Banco Central Europeo emite PDBC y los vende a los bancos europeos,Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,c77a3398b8a013f48db9cb869a192b904760ceb22fb622270a596d2dd19422e8,165
RPM-2014-06-12:6263:1,data/etiquetas/etiquetas_piloto_r3.csv,Sebastián Claro Edwards,neutral,1,neutral,1,neutral,1,compatible,media,"a pesar de la fuerte caída que exhiben los inventarios, las encuestas reflejan que siguen siendo elevados",Compatible con N: sin dirección respaldada. La unidad no adopta una dirección monetaria propia.,e6fd4531b440c302a6b26d7bd1dd95c7793d715767b554a4f07926ea61f47ec7,329
RPM-2014-06-12:6277:3,data/etiquetas/etiquetas_piloto_r3.csv,Rodrigo Vergara Montes,neutral,0,neutral,0,neutral,0,compatible,alta,,Compatible con N/relevancia0: constancia de fecha de reunión y cesión de la palabra,c5a7a07e44d3cf6c6f293434e3ec3cb0902145b7c01e228bb18f72f0c4af8a83,373
