intervencion_id,termino,x_control,x_ampliado,peso_margen_control,peso_margen_ampliado,contrib_control,contrib_ampliado,delta_contrib,componente_coeficientes,componente_representacion,nuevo_en_vocabulario
RPM-2005-03-10:192:1,chile,0.024174983896417816,0.023335434249951305,-0.19905713660180083,-0.0882458306493512,-0.004812203071815576,-0.0020592547789502723,0.002752948292865304,0.002632345740573062,0.00012060255229224209,False
RPM-2005-03-10:192:1,chilena,0.03255181661999064,0.031080627663194534,-0.27102456193054325,-0.22875394953616277,-0.00882234183947634,-0.007109816332018667,0.0017125255074576734,0.0013448911940007666,0.00036763431345690695,False
RPM-2005-03-10:192:1,claro,0.029330998554015178,0.02890164789537785,0.029312941606448248,0.05628656873230494,0.0008597778478726649,0.0016267745907400618,0.0007669967428673969,0.0007853728459388851,-1.8376103071488188e-05,False
RPM-2005-03-10:192:1,como,0.035473573508086276,0.034604399813183424,-0.858003803308051,-0.7635329605013346,-0.030436460986865747,-0.02642159983573177,0.004014861151133978,0.00331016260092347,0.0007046985502105079,False
RPM-2005-03-10:192:1,como la,0.03472953928490836,0.03367926172302257,-0.18472555287094783,-0.18877491586665449,-0.006415433345357998,-0.006357799798214622,5.7633547143376256e-05,-0.00013850603369108786,0.0001961395808344644,False
RPM-2005-03-10:192:1,como punto,0.05839783822147446,0.05809574544260108,0.001957035462899104,0.00589597527201457,0.00011428664035607024,0.0003425310785388291,0.00022824443818275888,0.00022943060710047512,-1.1861689177162752e-06,False
RPM-2005-03-10:192:1,comparte,0.04260235107242744,0.04108478782546053,0.00222931619596679,0.03772689672721199,9.497411123202564e-05,0.0015500015473505658,0.0014550274361185402,0.0014853454762286406,-3.0318040110100232e-05,False
RPM-2005-03-10:192:1,comunicado,0.029152178424277468,0.02722160338819505,-0.7764960702392592,-1.0686325489695974,-0.022636551985365173,-0.029089891415766303,-0.00645333943040113,-0.008234419055704052,0.0017810796253029206,False
RPM-2005-03-10:192:1,con,0.03987440042054965,0.03887337291750156,-0.37441830190051295,-0.2652299343194467,-0.014929705294763299,-0.010310382145684296,0.0046193231490790024,0.0042991704107128124,0.00032015273836619076,False
RPM-2005-03-10:192:1,con el,0.03898768905999599,0.0378527438265225,-0.7272859085079935,-0.6556662893829766,-0.028355196858626343,-0.02481876808770038,0.003536428770925963,0.002751641268366939,0.0007847875025590255,False
RPM-2005-03-10:192:1,con los,0.05044593733716988,0.0492220518150875,-0.05416288239567776,-0.05845569629549095,-0.002732297371332862,-0.0028773093119436742,-0.00014501194061081234,-0.00021392806459962066,6.891612398880821e-05,False
RPM-2005-03-10:192:1,con los datos,0.04847723581590513,0.04759582196003264,-0.02580441371322651,-0.005528259271347494,-0.0012509266486672576,-0.0002631220440279551,0.0009878046046393025,0.0009739960785842401,1.3808526055062562e-05,False
RPM-2005-03-10:192:1,con un,0.02838861493993228,0.027576566453839872,-0.15808659189803648,-0.19610517738690147,-0.0044878593845595754,-0.005407907456151944,-0.0009200480715923689,-0.0010638585166094817,0.00014381044501711278,False
RPM-2005-03-10:192:1,con una,0.027990747880507767,0.027432879559362217,-0.25162343773606444,-0.23362409336974888,-0.007043128206496824,-0.006408981615577514,0.0006341465909193104,0.0004987944781602981,0.00013535211275901172,False
RPM-2005-03-10:192:1,concluye,0.04300375588761173,0.04177038712769597,0.07773202943236217,0.08531899832596314,0.003342769218357953,0.0035638075894227246,0.00022103837106477158,0.0003215893930194097,-0.00010055102195463798,False
RPM-2005-03-10:192:1,concluye el,0.05638282484979735,0.054483702373847975,-0.012114501821297766,-0.05489127777979208,-0.0006830498343327829,-0.0029906800414744063,-0.0023076302071416235,-0.0023712562981710933,6.362609102946988e-05,False
RPM-2005-03-10:192:1,concluye el senor,0.0,0.05809574544260108,0.0,-0.08560665413706504,0.0,-0.0049733823869397235,-0.0049733823869397235,-0.0024866911934698617,-0.0024866911934698617,True
RPM-2005-03-10:192:1,consecuencia,0.029699626122826332,0.028022079000763995,-0.2600158485692088,-0.4979960949723409,-0.007722373488514929,-0.013954885915386905,-0.006232512426871976,-0.006868312804060479,0.0006358003771885028,False
RPM-2005-03-10:192:1,consecuencia se,0.05638282484979735,0.054483702373847975,-0.00040921086689343217,0.0012977515771431108,-2.3072464634686122e-05,7.070631068425706e-05,9.377877531894318e-05,9.462249913575877e-05,-8.437238168155922e-07,False
RPM-2005-03-10:192:1,consejero,0.04337401286821374,0.04296702062793903,-0.0729253483314189,-0.04038413438138541,-0.0031630649969459326,-0.0017351859350064488,0.0014278790619394839,0.0014048210218326573,2.3058040106826472e-05,False
RPM-2005-03-10:192:1,consejero senor,0.035230013737328675,0.03488815633619942,0.03051563346753959,0.08512538321421062,0.0010750661862647065,0.0029698676777562658,0.0018948014914915593,0.0019145678602049436,-1.976636871338402e-05,False
RPM-2005-03-10:192:1,consejero senor desormeaux,0.07587980745375728,0.07486280526727984,-0.17450245312918353,-0.1521890313510425,-0.01324121254365075,-0.011393297817849042,0.0018479147258017078,0.0016817917487917339,0.00016612297700997422,False
RPM-2005-03-10:192:1,consejero senor desormeaux senala,0.05638282484979735,0.05610789469602973,-0.06367541104983342,-0.05073880435793109,-0.0035901995484616082,-0.002846847491917252,0.0007433520565443561,0.0007276240976267271,1.5727958917628936e-05,False
RPM-2005-03-10:192:1,consejo,0.02855280348970193,0.02722160338819505,-0.9997081152855651,-0.93090473775107,-0.028544469362809022,-0.02534071956325135,0.0032037497995576723,0.0019187337865912448,0.0012850160129664284,False
RPM-2005-03-10:192:1,continua,0.02988974096505758,0.028986088284246928,-0.28564065966268115,-0.2523184934709285,-0.008537725326405711,-0.0073137261274965155,0.0012239991989091955,0.0009809350834612885,0.00024306411544790726,False
RPM-2005-03-10:192:1,correspondientes,0.04342383727917721,0.043323595852580686,0.12144592887940678,0.13649680653405713,0.005273648253877888,0.0059135324814493856,0.0006398842275714975,0.0006528125014605252,-1.2928273889027537e-05,False
RPM-2005-03-10:192:1,crecimiento,0.0316879751657016,0.030661545445907067,-0.5396861552830049,-0.48573490206492365,-0.017101561485880837,-0.014893382774326875,0.0022081787115539615,0.0016819173872714376,0.0005262613242825234,False
RPM-2005-03-10:192:1,crecimiento potencial,0.05839783822147446,0.05809574544260108,0.014794427934969722,0.01830115611739743,0.0008639626091256243,0.0010632193071016226,0.00019925669797599826,0.00020425566645340692,-4.998968477408544e-06,False
RPM-2005-03-10:192:1,credibilidad,0.09750619098028819,0.0938013185791172,-0.23692913589173598,-0.19396088728164512,-0.023102057573054263,-0.018193786979793833,0.00490827059326043,0.004110074315862932,0.0007981962773974955,False
RPM-2005-03-10:192:1,cree,0.029986320724845725,0.02960070398918531,-0.7879740809381175,-0.6550045367153361,-0.023628443513875937,-0.019388595402884123,0.004239848110991814,0.003961629758908159,0.0002782183520836524,False
RPM-2005-03-10:192:1,cree que,0.03134601192569229,0.03086851301545592,-0.6825348385682508,-0.5688590760671415,-0.02139474518946085,-0.017559833793538787,0.0038349113959220624,0.0035361417806646536,0.00029876961525740947,False
RPM-2005-03-10:192:1,cree que no,0.05213863499044819,0.05087165930509486,-0.19968471552458997,-0.16743958397325598,-0.01041128849590808,-0.0085179294700743,0.0018933590258337803,0.0016607902453507075,0.00023256878048307286,False
RPM-2005-03-10:192:1,cuidado,0.07505315615254321,0.07408913708308713,0.040562482971937215,0.0672911070357727,0.003044342368427679,0.004985540053646052,0.0019411976852183733,0.001993184143956738,-5.198645873836484e-05,False
RPM-2005-03-10:192:1,cuidado con,0.0988761351354853,0.09836464759866832,0.04959311721696645,0.053877772266510686,0.004903575759734737,0.005299668082396629,0.0003960923226618918,0.00042255435785897434,-2.6462035197082362e-05,False
RPM-2005-03-10:192:1,datos,0.027031548392922343,0.026423302942118834,0.49886004932451733,0.5299864373068144,0.013484959564611317,0.014003992188172228,0.0005190326235609104,0.0008319282210952506,-0.00031289559753434063,False
RPM-2005-03-10:192:1,de capacidad,0.03350323487360788,0.03234717407245124,-0.7759878587832629,-0.7445880105586994,-0.025998103491883723,-0.02408531798980241,0.0019127855020813142,0.0010338464232158488,0.0008789390788654628,False
RPM-2005-03-10:192:1,de capacidad se,0.05107503987238833,0.049933066285148535,-0.11168088038153695,-0.11598839053642995,-0.005704105418470431,-0.005791655992963252,-8.755057449282098e-05,-0.00021754672150005018,0.0001299961470072298,False
RPM-2005-03-10:192:1,de capital,0.03456682999166775,0.033824116854906223,0.04362972225388745,0.05024115268522538,0.0015081411917338104,0.0016993626193502489,0.00019122142761643845,0.00022608099360472706,-3.4859565988288646e-05,False
RPM-2005-03-10:192:1,de capital fijo,0.04775444044352034,0.0469356389213338,-0.020415828634917317,-0.014032546270024652,-0.0009749464726512762,-0.0006586265248767865,0.00031631994777448966,0.00030221675686998016,1.4103190904509511e-05,False
RPM-2005-03-10:192:1,de ello,0.03990692313041506,0.03929713414046684,-0.15604726878325562,-0.1180196654724996,-0.006227366360044599,-0.004637834625285839,0.0015895317347587598,0.0015059702352497486,8.356149950901119e-05,False
RPM-2005-03-10:192:1,de incertidumbre,0.07352294765833274,0.069014051393111,-0.12601698020290858,-0.10112976412750321,-0.0092651398395196,-0.0069793747388687,0.0022857651006509003,0.001773674547066565,0.0005120905535843362,False
RPM-2005-03-10:192:1,de la,0.02921375906976801,0.028401733275278382,-0.7357427069174034,-0.6266041489120041,-0.02149381017722396,-0.017796643906581557,0.0036971662706424026,0.003144035876654742,0.0005531303939876605,False
RPM-2005-03-10:192:1,de la politica,0.02897683075044154,0.02787108565164119,-0.8218036477360933,-0.8023894292096088,-0.023813265210544256,-0.02236346450747249,0.001449800703071765,0.0005518289359026785,0.0008979717671690862,False
RPM-2005-03-10:192:1,de la politica fiscal,0.05107503987238833,0.04908400562010115,-0.17136560789039468,-0.12995212308183587,-0.008752505255757973,-0.0063785707396929086,0.0023739345160650642,0.0020739675544714817,0.00029996696159358236,False
RPM-2005-03-10:192:1,de la tasa,0.04419309679211313,0.0433009562063805,-1.0152899766411276,-0.834807958980025,-0.04486880820976363,-0.03614798287253195,0.008720825337231682,0.007895551609257789,0.0008252737279738976,False
RPM-2005-03-10:192:1,de la tasa de,0.027388516668362523,0.026947477318704418,-0.9069015617163847,-0.7555298387607479,-0.024838688539633207,-0.02035962319360966,0.0044790653460235474,0.004112466514164723,0.00036659883185882384,False
RPM-2005-03-10:192:1,de la tasa neutral,0.053344439684746545,0.05311046733221501,-0.21982427874388527,-0.19208426919813112,-0.0117264029786961,-0.010201685304279737,0.0015247176744163631,0.001476530068421442,4.818760599492161e-05,False
RPM-2005-03-10:192:1,de las,0.01794132558047847,0.017411563119618903,-0.3055063696659477,-0.21971391277580868,-0.005481189245086778,-0.0038255626605544347,0.0016556265845323434,0.0015165055898724929,0.0001391209946598504,False
RPM-2005-03-10:192:1,de los,0.026974255574852554,0.026091127094649363,-0.13189716554536618,-0.16641791371423637,-0.003557827853019344,-0.004342030937544533,-0.0007842030845251887,-0.000915928355809302,0.0001317252712841135,False
RPM-2005-03-10:192:1,de los anos,0.05107503987238833,0.05087165930509486,-0.04401168406327326,-0.025086202240461045,-0.0022478985183826397,-0.0012761767336354416,0.000971721784747198,0.0009646952010895814,7.02658365761666e-06,False
RPM-2005-03-10:192:1,de los niveles,0.049262959118638,0.04908400562010115,0.0002123819814622216,0.0169155303476305,1.0462564870308756e-05,0.000830281986650087,0.0008198194217797783,0.00082135197169674,-1.5325499169617627e-06,False
RPM-2005-03-10:192:1,de niveles,0.05638282484979735,0.054483702373847975,-0.01607173758092003,-0.04648911428237675,-0.0009061699650569198,-0.00253289906618482,-0.0016267291011279003,-0.0016861344610719633,5.940535994406307e-05,False
RPM-2005-03-10:192:1,de politica,0.018632201084132598,0.017741541374110565,-2.4260707983363483,-2.423338373196443,-0.045203038958944945,-0.04299375801153448,0.0022092809474104635,4.969426416267511e-05,0.002159586683247791,False
RPM-2005-03-10:192:1,de politica monetaria,0.019531607652422817,0.018597808506580778,-2.1566872900989154,-2.1716649323650614,-0.042123569979179,-0.04038820855258211,0.0017353614265968945,-0.0002855443775232824,0.002020905804120176,False
RPM-2005-03-10:192:1,de politica monetaria hoy,0.0547364390469314,0.054483702373847975,0.11504035845362423,0.12462178219179004,0.006296899568433942,0.006789856090235996,0.0004929565218020539,0.0005232422278474413,-3.0285706045387034e-05,False
RPM-2005-03-10:192:1,de referencia,0.05213863499044819,0.05192091703171988,0.04872087735768859,0.05448724406651447,0.0025402400409669174,0.0028290276784645693,0.0002887876374976519,0.00030002276825798245,-1.1235130760330588e-05,False
RPM-2005-03-10:192:1,de tomar,0.05839783822147446,0.05809574544260108,-0.07353617908066437,-0.05807459157702977,-0.004294353889378012,-0.0033738866889421464,0.0009204672004358657,0.0009005878687170409,1.9879331718824918e-05,False
RPM-2005-03-10:192:1,de un,0.022631214214421307,0.021962199208318343,-0.28681129500720715,-0.2304322071210677,-0.00649088785642369,-0.005060798036805362,0.001430089819618328,0.0012570679872517942,0.0001730218323665331,False
RPM-2005-03-10:192:1,debate,0.0,0.05809574544260108,0.0,-0.04622045777226474,0.0,-0.0026852119489779846,-0.0026852119489779846,-0.0013426059744889923,-0.0013426059744889923,True
RPM-2005-03-10:192:1,debe,0.049815360352869924,0.048513789180088945,-0.48596414842358393,-0.3506994569270617,-0.024208479172296397,-0.017013759518931155,0.007194719653365243,0.0066502310383455415,0.0005444886150197007,False
RPM-2005-03-10:192:1,decisiones,0.0359588293538526,0.035246165138270225,0.15364472162916004,0.10970861526834563,0.0055248843261831515,0.0038668079708390644,-0.0016580763553440871,-0.0015642351057135562,-9.384124963053067e-05,False
RPM-2005-03-10:192:1,decisiones en,0.05839783822147446,0.05809574544260108,-0.07090555228391981,-0.0611932178109873,-0.004140730971280648,-0.0035550656047607606,0.0005856653665198878,0.0005657123242480245,1.9953042271863073e-05,False
RPM-2005-03-10:192:1,del,0.024950665090090324,0.024425835153622556,0.07036339407621117,0.07602573052608502,0.0017556134801975905,0.001856991961263883,0.00010137848106629255,0.00013979317854859025,-3.841469748229771e-05,False
RPM-2005-03-10:192:1,del ano,0.02520039662582943,0.024641435807719447,0.059773562963424884,0.04783784693367504,0.0015063174944172954,0.0011787932343956622,-0.0003275242600216332,-0.00029744897916460743,-3.007528085702586e-05,False
RPM-2005-03-10:192:1,del ano 2005,0.05839783822147446,0.05610789469602973,-0.08728429615517362,-0.17120778406256965,-0.005097214206145094,-0.009606108319323256,-0.0045088941131781616,-0.004804860245914841,0.0002959661327366799,False
RPM-2005-03-10:192:1,del nivel,0.04708523645372028,0.045206020583789676,-0.061273993022149253,-0.10391727969097848,-0.002885100449911504,-0.004697686684721802,-0.001812586234810298,-0.00196780126543857,0.00015521503062827192,False
RPM-2005-03-10:192:1,del nivel de,0.05213863499044819,0.05087165930509486,-0.13513867427669002,-0.11102990162238627,-0.007045946011205412,-0.005648275328012233,0.0013976706831931784,0.001241725883112085,0.0001559448000810931,False
RPM-2005-03-10:192:1,del nivel de la,0.05638282484979735,0.054483702373847975,-0.09983813120441559,-0.08092510703344236,-0.0056291558650296515,-0.0044090994461818645,0.001220056418847787,0.001048410654566333,0.0001716457642814536,False
RPM-2005-03-10:192:1,desormeaux,0.06256542994009211,0.06057324181620359,-0.28207831124388655,-0.35592178281075804,-0.01764835081974888,-0.02155933621785034,-0.00391098539810146,-0.004546493503309172,0.0006355081052077097,False
RPM-2005-03-10:192:1,desormeaux senala,0.045879431759421926,0.04469683089421365,-0.06414620437042158,-0.24104355901084135,-0.0029429914060386895,-0.010773883195246983,-0.007830891789208294,-0.008011350628321992,0.00018045883911369572,False
RPM-2005-03-10:192:1,desormeaux senala que,0.045879431759421926,0.04469683089421365,-0.06414620437042158,-0.24104355901084135,-0.0029429914060386895,-0.010773883195246983,-0.007830891789208294,-0.008011350628321992,0.00018045883911369572,False
RPM-2005-03-10:192:1,dia,0.06485851689939996,0.06392133683195617,-0.1450588488978824,-0.08112909843829337,-0.009408301802650811,-0.00518588042814708,0.0042224213745037315,0.004116431956633987,0.00010598941786974552,False
RPM-2005-03-10:192:1,dia en,0.05638282484979735,0.05610789469602973,-0.1830125027279649,-0.15902247379219675,-0.010318761886633904,-0.008922416213834723,0.0013963456727991812,0.001349327808454886,4.7017864344295546e-05,False
RPM-2005-03-10:192:1,dicho,0.02979418323248589,0.029071336727389013,-0.2607775824212334,-0.23663979309680822,-0.007769655073582919,-0.006879435108216978,0.0008902199653659411,0.0007104417596321028,0.00017977820573383856,False
RPM-2005-03-10:192:1,duda,0.06708287822599383,0.06564832750617974,-0.4540436894181862,-0.5120472892434926,-0.030458557526521147,-0.03361504814290835,-0.0031564906163872065,-0.0038494438708097083,0.000692953254422505,False
RPM-2005-03-10:192:1,duda que,0.05213863499044819,0.05192091703171988,0.059041898832965886,0.07535682453679902,0.0030783640123949775,0.003912595434549015,0.0008342314221540378,0.0008488619300079157,-1.4630507853878097e-05,False
RPM-2005-03-10:192:1,efecto,0.024919061676630144,0.024384691976576327,0.3820255685309538,0.48668526515996513,0.009519718704272534,0.011867670280464124,0.00234795157619159,0.0025800579500080485,-0.00023210637381645876,False
RPM-2005-03-10:192:1,ejemplo,0.06661240034531585,0.0660855529814534,-0.09790476043185126,-0.08042734274193075,-0.0065216710975987136,-0.005315085419929376,0.0012065856776693378,0.0011596087784447612,4.6976899224576845e-05,False
RPM-2005-03-10:192:1,el banco,0.06624395875955008,0.06495875866589196,-0.32181026309048366,-0.3482878591631935,-0.02131798579656596,-0.022624346989642052,-0.0013063611930760922,-0.001736966277816371,0.00043060508474027917,False
RPM-2005-03-10:192:1,el banco central,0.07677394972842505,0.07468604129084716,-0.4485528932632659,-0.3911456976566642,-0.034437177277933585,-0.02921312372592284,0.0052240535520107455,0.004347446665508751,0.0008766068865019936,False
RPM-2005-03-10:192:1,el banco central ha,0.09031998765077867,0.08790975428434337,-0.02555982372315181,-0.06799101106448131,-0.0023085629630311515,-0.005977073076222624,-0.0036685101131914725,-0.003781249784922987,0.00011273967173151462,False
RPM-2005-03-10:192:1,el comunicado,0.03760521515671855,0.03559555871681477,-0.6858548746506081,-0.9981800771582519,-0.025791720127520353,-0.035530777546441246,-0.009739057418920893,-0.011431223261883765,0.0016921658429628684,False
RPM-2005-03-10:192:1,el consejero,0.03553040305955918,0.0351711519310425,-0.015151141966908158,0.04109480541572055,-0.000538326180896849,0.0014453516448529357,0.0019836778257497846,0.001988337970935706,-4.660145185921415e-06,False
RPM-2005-03-10:192:1,el consejero senor,0.03565223099252912,0.03528585379739998,-0.00992416849092835,0.041817790684789344,-0.0003538187474473567,0.0014755764482337515,0.0018293951956811082,0.001835237743602056,-5.842547920947689e-06,False
RPM-2005-03-10:192:1,el consejero senor desormeaux,0.07587980745375728,0.07486280526727984,-0.17450245312918353,-0.1521890313510425,-0.01324121254365075,-0.011393297817849042,0.0018479147258017078,0.0016817917487917339,0.00016612297700997422,False
RPM-2005-03-10:192:1,el consejo,0.030083944610374908,0.02890164789537785,-0.8707723530834057,-0.7614274214462456,-0.026196267238407,-0.02200650723252487,0.004189760005882132,0.003224887790059459,0.0009648722158226724,False
RPM-2005-03-10:192:1,el crecimiento,0.045073300949101835,0.043798797527753154,-0.3890671072755438,-0.2749740951984836,-0.017536538815627074,-0.012043534720975503,0.0054930040946515706,0.005069842702416749,0.0004231613922348202,False
RPM-2005-03-10:192:1,el hecho,0.036952150798491665,0.03577553240006651,-0.19085357920663792,-0.16535135176682908,-0.007052450239275558,-0.0059155326425289895,0.0011369175967465683,0.0009273589590499976,0.00020955863769657116,False
